"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 2.76556098  3.53937531 -2.14248014  2.90648008  3.041508   -1.64734396
  2.60740369  3.27556976  2.7342992   2.67760246  2.74874216 -2.34135534
 -1.94958118 -2.47328713  2.83947003  2.54747101  2.6830327  -2.14206306
 -1.75396875  3.08464517  3.03153023 -1.96936445 -2.20387127  2.82141062
 -2.32247863  3.05300292  3.13644239  3.00496031 -2.31568024 -1.94107208
 -1.87286014 -2.53121645  3.11484086 -2.03324108 -1.94967453 -1.98895927
 -1.65652263  3.3984221  -2.2514672  -2.51406117  2.955566   -2.34639281
 -1.62371774 -2.25242365  3.20912326 -1.87347436  3.35495645  2.87873089
 -2.20975942 -2.0453094  -2.32153689  2.86376679 -2.10332126 -2.24315418
 -1.96139447 -2.19456993 -1.98319519 -2.53538998  3.29634715 -2.49903327
  3.10331599 -2.36669018 -1.61955158 -2.26078762  2.95928608 -1.67662198]",1
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 5.23099641  6.00481073  0.32295528  0.44104465  0.57607258 -4.11277939
  0.14196826  5.74100519  5.19973462  5.14303789  5.21417759  0.12408009
  0.51585424 -0.0078517   5.30490546  5.01290644  5.14846813  0.32337236
 -4.21940417  5.55008059  0.56609481  0.49607097 -4.66930669  5.28684605
  0.1429568   5.51843835  0.67100696  0.53952489  0.14975519  0.52436334
 -4.33829556 -4.99665188  0.64940543  0.43219435 -4.41510996  0.47647615
 -4.12195806  0.93298668  0.21396823 -0.04862574  0.49013057 -4.81182824
 -4.08915316 -4.71785908  0.74368784  0.59196107  0.88952102  5.34416632
  0.255676   -4.51074482 -4.78697232  5.32920222  0.36211416  0.22228124
  0.50404096 -4.66000536  0.48224024 -5.00082541  5.76178258 -0.03359785
  0.63788056  0.09874525 -4.084987    0.20464781  0.49385066 -4.14205741]",2
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 5.51964143  5.71616571  0.03431026  0.72968968  0.28742755 -4.40142441
 -0.14667676  6.02965021  5.48837964  4.85439287  4.92553257 -0.16456493
  0.22720922  0.28079332  5.59355048  4.72426142  4.8598231   0.61201739
 -4.50804919  5.83872561  0.85473983  0.784716   -4.38066167  4.99820102
 -0.14568822  5.22979332  0.38236194  0.82816991 -0.13888984  0.81300836
 -4.62694058 -4.70800686  0.36076041  0.72083937 -4.70375498  0.18783113
 -4.41060308  0.64434165  0.50261325 -0.33727077  0.7787756  -4.52318322
 -4.37779819 -4.42921406  1.03233286  0.30331605  0.600876    5.0555213
  0.54432103 -4.2220998  -4.4983273   5.0405572   0.65075919  0.51092626
  0.21539594 -4.37136034  0.77088526 -4.71218039  6.0504276  -0.32224287
  0.34923554  0.38739027 -3.79634198 -0.08399721  0.78249568 -3.85341239]",3
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 6.11920074  6.31572502  0.63386957  0.13013037  0.88698686 -5.00098372
  0.45288255  6.62920952  4.88882034  5.45395218  5.52509188  0.43499437
  0.82676853  0.88035263  4.99399118  5.32382072  5.45938241  0.01245808
 -3.90848989  6.43828492  0.25518052  0.18515669 -4.98022098  4.39864172
 -0.74524753  4.63023402  0.98192125  1.42772922 -0.73844914  1.41256767
 -5.22649989 -5.30756617 -0.2387989   1.32039868 -5.30331429  0.78739044
 -3.81104377  1.24390096  1.10217256 -0.93683007  0.17921629 -5.12274252
 -4.97735749 -3.82965475  0.43277355  0.90287536  1.2004353   5.6550806
 -0.05523828 -3.62254049 -5.09788661  4.44099789  0.05119988 -0.08863304
  0.81495525 -3.77180103  0.17132595 -5.3117397   6.64998691 -0.92180218
 -0.25032377 -0.21216904 -4.39590129  0.51556209  0.18293637 -4.45297169]",4
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 7.54292708e+00  7.73945136e+00 -7.89856776e-01 -1.29359597e+00
  2.31071320e+00 -6.42471006e+00 -9.70843795e-01  5.20548317e+00
  6.31254668e+00  6.87767852e+00  4.10136553e+00 -9.88731969e-01
 -5.96957818e-01  2.30407897e+00  3.57026483e+00  3.90009438e+00
  6.88310876e+00  1.43618442e+00 -5.33221623e+00  5.01455858e+00
 -1.16854582e+00 -1.23856965e+00 -3.55649463e+00  5.82236806e+00
  6.78478815e-01  6.05396036e+00 -4.41805099e-01  4.00287126e-03
  6.85277202e-01  2.83629401e+00 -6.65022623e+00 -6.73129251e+00
  1.18492745e+00  2.74412502e+00 -3.87958795e+00  2.21111678e+00
 -5.23477012e+00  2.66762730e+00  2.52589890e+00  4.86896272e-01
 -1.24451006e+00 -3.69901618e+00 -6.40108384e+00 -5.25338110e+00
  1.85649990e+00 -5.20850989e-01 -2.23291039e-01  7.07880695e+00
 -1.47896462e+00 -2.19881415e+00 -3.67416026e+00  3.01727155e+00
  1.47492622e+00 -1.51235939e+00  2.23868159e+00 -2.34807469e+00
  1.59505230e+00 -6.73546604e+00  5.22626056e+00 -2.34552852e+00
  1.17340258e+00 -1.63589538e+00 -5.81962763e+00  1.93928844e+00
 -1.24078997e+00 -5.87669804e+00]",5
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 7.63118719  7.65119125 -0.87811688 -1.20533587  2.2224531  -6.51297017
 -0.88258369  5.29374328  6.22428657  6.96593863  4.01310542 -0.90047186
 -0.50869771  2.39233908  3.65852494  3.81183427  6.79484865  1.34792432
 -5.24395612  4.92629847 -1.08028572 -1.15030955 -3.64475474  5.91062817
  0.59021871  5.96570025 -0.35354499 -0.08425724  0.77353731  2.92455412
 -6.56196613 -6.81955262  1.27318755  2.65586492 -3.96784805  2.29937689
 -5.32303022  2.5793672   2.61415901  0.39863616 -1.33277016 -3.78727629
 -6.48934394 -5.3416412   1.94476001 -0.43259088 -0.31155115  6.99054684
 -1.39070452 -2.28707426 -3.58590015  3.10553165  1.38666612 -1.60061949
  2.15042148 -2.43633479  1.68331241 -6.82372615  5.13800046 -2.43378863
  1.26166268 -1.54763528 -5.73136752  2.02754854 -1.15252986 -5.96495815]",6
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 7.16111117  7.18111523 -1.3481929  -1.67541189  2.69252912 -6.98304619
 -1.35265971  4.82366726  6.69436259  7.43601465  3.5430294  -1.37054788
 -0.03862169  1.92226306  4.12860096  4.28191029  7.26492467  0.8778483
 -4.7738801   5.39637449 -0.61020969 -0.68023353 -4.11483076  5.44055215
  0.12014269  6.43577628 -0.82362101  0.38581878  1.24361333  3.39463014
 -6.09189011 -7.28962864  0.80311153  3.12594094 -4.43792407  1.82930087
 -5.79310625  2.10929118  3.08423503 -0.07143986 -1.80284618 -3.31720027
 -6.01926792 -4.87156518  1.47468398 -0.9026669  -0.78162717  7.46062286
 -0.9206285  -1.81699824 -4.05597617  2.63545563  1.85674214 -1.13054347
  1.68034546 -1.96625877  1.21323638 -7.29380217  5.60807648 -1.96371261
  0.79158666 -2.0177113  -5.2612915   2.49762457 -1.62260588 -6.43503417]",7
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 7.74487624  7.7648803  -0.76442784 -1.09164682  3.27629419 -6.39928112
 -1.93642478  4.23990219  7.27812766  6.85224958  4.12679447 -1.95431295
 -0.62238676  1.33849799  3.54483589  4.86567536  6.6811596   0.29408323
 -5.35764517  4.81260942 -0.02644463 -0.09646846 -3.53106569  4.85678708
 -0.46362238  7.01954134 -1.40738608  0.96958385  1.8273784   2.81086507
 -6.67565517 -6.70586357  1.3868766   3.709706   -3.85415901  1.2455358
 -6.37687131  2.69305624  2.50046996 -0.65520492 -1.21908111 -2.7334352
 -5.43550286 -5.45533025  0.89091892 -1.48643197 -0.1978621   8.04438793
 -1.50439357 -1.23323317 -3.47221111  2.05169056  1.27297707 -0.5467784
  1.09658039 -2.55002384  0.62947132 -7.87756724  5.02431141 -1.37994754
  1.37535173 -2.60147636 -4.67752643  1.9138595  -1.03884082 -5.8512691 ]",8
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 8.04762804  8.06763211 -1.06717964 -0.78889501  2.97354238 -6.09652931
 -1.63367297  3.93715038  6.97537585  7.15500139  3.82404266 -2.25706476
 -0.31963495  1.03574618  3.8475877   5.16842717  6.98391141  0.59683504
 -5.05489336  5.11536123  0.27630718  0.20628335 -3.22831388  4.55403527
 -0.16087057  6.71678954 -1.10463427  1.27233566  2.13013021  2.50811327
 -6.37290337 -7.00861538  1.08412479  3.4069542  -4.15691081  1.54828761
 -6.67962312  2.39030444  2.80322177 -0.35245312 -0.91632931 -2.43068339
 -5.13275105 -5.75808206  0.58816711 -1.78918378 -0.50061391  7.74163612
 -1.80714537 -1.53598498 -3.77496291  2.35444237  1.57572888 -0.2440266
  1.3993322  -2.24727203  0.93222312 -8.18031904  4.7215596  -1.07719573
  1.07259992 -2.90422817 -4.37477463  2.21661131 -0.73608901 -5.54851729]",9
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 9.37258156  9.39258562  0.25777387  0.5360585   1.64858887 -7.42148282
 -2.95862648  5.26210389  5.65042234  8.4799549   5.14899618 -0.93211125
  1.00531856  2.36069969  5.17254121  3.84347366  5.6589579   1.92178855
 -3.72993985  3.79040772 -1.04864633 -1.11867016 -4.5532674   5.87898878
 -1.48582409  5.39183602 -2.42958778  2.59728917  0.8051767   1.18315975
 -5.04794985 -8.33356889  2.40907831  4.73190771 -5.48186433  0.22333409
 -8.00457663  3.71525795  4.12817528 -1.67740663  0.40862421 -3.7556369
 -3.80779753 -4.43312855 -0.7367864  -0.46423027 -1.82556742  9.06658963
 -3.13209889 -0.21103146 -2.4500094   1.02948886  0.25077536 -1.56898011
  0.07437869 -0.92231852 -0.39273039 -6.85536553  3.39660609 -2.40214924
  2.39755343 -4.22918168 -5.69972814  0.89165779 -2.06104252 -4.22356378]",10
