v,m,t
"[[2.64833515e-02 1.70678777e-02 1.30098776e-04 4.03553352e-03
  6.89864426e-05 4.63322629e-03 2.03152333e-02 4.48129947e-03
  1.48803426e-02 4.47862364e-02 6.53593536e-02 4.08454031e-04
  1.31311060e-03 3.67677698e-03 1.63108526e-02 2.88392071e-02
  2.25683893e-02 1.04006027e-03 4.56835512e-03 4.03990771e-03
  8.82727172e-04 2.22833238e-02 3.11784307e-02 1.31585600e-02
  1.29349274e-03 2.57066853e-05 3.28510154e-04 4.09080010e-02
  9.00443235e-03 1.91672334e-04 2.92133327e-03 1.38960117e-03
  7.59597757e-03 7.09030846e-02 4.39105048e-03 2.28653214e-02
  3.55605968e-04 1.00105187e-03 4.15081132e-02 8.78220644e-05
  7.76426494e-03 1.52323853e-01 2.96563068e-02 7.67024830e-03
  7.85788658e-04 1.35919109e-03 8.76714521e-02 1.33372200e-02
  1.29705908e-03 8.77083866e-03 1.23891218e-02 6.99462231e-03
  3.03967924e-03 2.20262331e-02 1.29906643e-03 3.53398990e-04
  2.19008091e-02 3.89103183e-03 1.74690039e-02 7.16348772e-03
  1.45709132e-02 1.25586277e-02 5.02989151e-03 2.71375011e-03
  2.56373921e-02 2.84374122e-02 3.19272255e-03 7.06447927e-04
  3.95512995e-02 8.74080177e-03 2.85698693e-02 2.82107534e-02
  2.36215797e-02 1.97074689e-06 3.77791291e-02 4.28874207e-02
  6.20213606e-04 1.36497419e-02 1.57039811e-02 1.73294699e-02
  1.63859712e-02 3.64316443e-02 1.04983280e-02 6.91561526e-02
  1.77988358e-03 1.99931482e-02 1.15642101e-02 9.59755443e-03
  3.91775083e-03 2.43130081e-03 2.60382433e-02 2.66473028e-03
  7.43093744e-03 1.37455527e-02 1.86367172e-03 1.06654118e-02
  6.78651552e-03 2.22021375e-02 1.83503892e-02 3.79185216e-03
  4.13836655e-04 1.02091358e-02 7.07852691e-03 5.13183093e-04
  8.51521370e-02 1.94536465e-03 1.34980766e-03 2.74136883e-02
  7.66191732e-03 1.81184128e-03 2.91329187e-02 1.80042833e-01
  1.22434155e-02 1.17536623e-03 4.79687062e-04 1.95247120e-02
  2.94327635e-02 2.54269933e-02 1.40369609e-06 1.70324196e-03
  6.92702530e-03 2.70733100e-03 5.25922999e-03 1.74081378e-03
  5.28312030e-05 6.45414059e-02 1.21852396e-02 8.26425510e-04
  1.56464989e-02 2.09294219e-02 1.34132368e-02 4.06422654e-02
  7.34795225e-03 1.31545822e-32 2.49373401e-32 9.43433474e-33
  8.78235127e-33 1.45578485e-33 1.45165998e-03 1.89670176e-05
  2.97819905e-32 5.15782834e-32 1.04103894e-32 2.08695590e-32
  1.89496703e-32 2.96724014e-02 2.77229304e-05 0.00000000e+00
  0.00000000e+00 8.88351634e-33 6.09032024e-33 7.81763483e-34
  3.61335060e-35 7.71696411e-34]]","[[-1.62737063e-01  1.30644088e-01  1.14060850e-02  6.35258492e-02
   8.30580776e-03 -6.80678066e-02  1.42531517e-01 -6.69425087e-02
   1.21985010e-01  2.11627589e-01 -2.55654755e-01  2.02102457e-02
  -3.62368680e-02  6.06364327e-02  1.27713948e-01 -1.69821103e-01
  -1.50227791e-01  3.22499654e-02  6.75896081e-02  6.35602683e-02
   2.97107249e-02  1.49275999e-01 -1.76574151e-01  1.14710767e-01
   3.59651600e-02  5.07017606e-03 -1.81248491e-02  2.02257264e-01
   9.48916875e-02 -1.38445778e-02 -5.40493595e-02  3.72773547e-02
   8.71549056e-02 -2.66276331e-01  6.62650019e-02  1.51212835e-01
   1.88575175e-02 -3.16394037e-02 -2.03735400e-01 -9.37134272e-03
   8.81150665e-02  3.90286886e-01 -1.72210066e-01 -8.75799538e-02
  -2.80319221e-02  3.68672088e-02 -2.96093654e-01  1.15486882e-01
   3.60147064e-02  9.36527558e-02 -1.11306432e-01 -8.36338586e-02
  -5.51332861e-02 -1.48412375e-01 -3.60425641e-02 -1.87989093e-02
  -1.47989219e-01 -6.23781358e-02 -1.32170359e-01 -8.46373896e-02
  -1.20710038e-01  1.12065283e-01  7.09217281e-02 -5.20936667e-02
   1.60116808e-01  1.68633959e-01 -5.65041817e-02 -2.65790881e-02
   1.98875085e-01  9.34922551e-02  1.69026238e-01 -1.67960571e-01
  -1.53693135e-01  1.40383293e-03  1.94368539e-01  2.07092783e-01
   2.49040881e-02 -1.16832110e-01 -1.25315526e-01  1.31641445e-01
   1.28007700e-01  1.90870753e-01 -1.02461349e-01  2.62975574e-01
   4.21886665e-02  1.41397129e-01 -1.07537017e-01  9.79671089e-02
   6.25919390e-02 -4.93082225e-02 -1.61363699e-01 -5.16210256e-02
   8.62028853e-02 -1.17241429e-01  4.31702643e-02  1.03273480e-01
  -8.23803103e-02 -1.49003817e-01  1.35463608e-01  6.15780169e-02
  -2.03429756e-02 -1.01040268e-01  8.41339819e-02 -2.26535448e-02
  -2.91808391e-01 -4.41062881e-02 -3.67397286e-02 -1.65570795e-01
  -8.75323787e-02 -4.25657289e-02  1.70683680e-01 -4.24314545e-01
  -1.10649968e-01 -3.42836146e-02  2.19017593e-02 -1.39730856e-01
  -1.71559796e-01  1.59458438e-01 -1.18477681e-03 -4.12703521e-02
   8.32287529e-02 -5.20320190e-02  7.25205487e-02 -4.17230605e-02
   7.26850762e-03 -2.54050007e-01  1.10386773e-01 -2.87476175e-02
  -1.25085966e-01 -1.44670045e-01 -1.15815529e-01 -2.01599269e-01
   8.57201974e-02 -1.14693427e-16  1.57915611e-16 -9.71305036e-17
  -9.37142000e-17 -3.81547488e-17 -3.81006558e-02 -4.35511396e-03
  -1.72574594e-16  2.27108528e-16  1.02031316e-16  1.44463002e-16
   1.37657801e-16  1.72256789e-01 -5.26525691e-03  0.00000000e+00
   0.00000000e+00  9.42524076e-17  7.80405038e-17  2.79600337e-17
   6.01111521e-18 -2.77794242e-17]]",1
"[[5.32827429e-02 3.40268706e-02 2.66351370e-04 8.02626156e-03
  1.31348749e-04 9.14248291e-03 4.01633471e-02 9.07345878e-03
  2.96963866e-02 8.86798908e-02 1.30503670e-01 7.72112220e-04
  2.57039899e-03 7.34281722e-03 3.23178404e-02 5.67336392e-02
  4.53917558e-02 2.04924543e-03 9.31253103e-03 8.05119105e-03
  1.77597326e-03 4.42048670e-02 6.16271062e-02 2.58757869e-02
  2.54187941e-03 3.92894550e-05 5.98710919e-04 8.04089730e-02
  1.83315747e-02 3.95556934e-04 5.99583223e-03 2.82547518e-03
  1.49131368e-02 1.40119630e-01 8.37266243e-03 4.53394361e-02
  6.72847542e-04 1.88060909e-03 8.22998414e-02 1.55918559e-04
  1.57504635e-02 3.01511402e-01 5.90615694e-02 1.54178366e-02
  1.47330896e-03 2.69215967e-03 1.73035007e-01 2.68583423e-02
  2.58919501e-03 1.75425075e-02 2.42809504e-02 1.38209137e-02
  6.07224347e-03 4.44403073e-02 2.66298280e-03 6.44587826e-04
  4.38999280e-02 7.57868784e-03 3.45508840e-02 1.41226647e-02
  2.92858807e-02 2.54752327e-02 1.00782390e-02 5.48823505e-03
  5.05351088e-02 5.62390884e-02 6.41647734e-03 1.44264874e-03
  7.93350981e-02 1.74831075e-02 5.66930299e-02 5.62604880e-02
  4.66463325e-02 5.46291726e-06 7.48692591e-02 8.58314963e-02
  1.12947723e-03 2.76213922e-02 3.11226976e-02 3.43238700e-02
  3.27758413e-02 7.18194566e-02 2.03024635e-02 1.37936803e-01
  3.58146123e-03 3.97145277e-02 2.32517338e-02 1.89319866e-02
  7.72250231e-03 4.56533867e-03 5.10537068e-02 5.30531892e-03
  1.45437137e-02 2.66745060e-02 3.71865383e-03 2.09729650e-02
  1.33954970e-02 4.43316567e-02 3.68692371e-02 7.49966095e-03
  8.59610058e-04 2.01743953e-02 1.40759954e-02 9.54744281e-04
  1.70038000e-01 3.86473532e-03 2.77141869e-03 5.44285606e-02
  1.49997513e-02 3.63359666e-03 5.77051748e-02 3.58606043e-01
  2.45675009e-02 2.14407558e-03 9.64643460e-04 3.84794382e-02
  5.83387248e-02 5.03704703e-02 2.64810961e-06 3.37110431e-03
  1.36901396e-02 5.45756592e-03 1.03754052e-02 3.43583318e-03
  9.73334661e-05 1.28498613e-01 2.41839946e-02 1.64780462e-03
  3.11668138e-02 4.20839615e-02 2.66586004e-02 8.01971569e-02
  1.47698800e-02 1.41175421e-32 2.64105925e-32 1.62201856e-32
  5.23817066e-32 2.31999871e-33 2.86121772e-03 3.73640505e-05
  3.20105337e-32 5.43464652e-32 1.03370969e-32 2.17295221e-32
  2.73311208e-32 5.86819574e-02 7.73934024e-05 0.00000000e+00
  0.00000000e+00 8.79468117e-33 1.57969705e-32 7.73945848e-34
  7.50383406e-33 7.63979447e-34]]","[[-3.10975438e-01  2.48460051e-01  2.19938004e-02  1.20664078e-01
   1.54157667e-02 -1.28756129e-01  2.69880859e-01 -1.28343576e-01
   2.32117402e-01  4.01039085e-01 -4.86600312e-01  3.73658405e-02
  -6.82561257e-02  1.15423492e-01  2.42104247e-01 -3.20716401e-01
  -2.87024149e-01  6.09559219e-02  1.30039458e-01  1.20857069e-01
   5.67741884e-02  2.83158266e-01 -3.34303337e-01  2.16592293e-01
   6.78837337e-02  8.28335153e-03 -3.28497722e-02  3.81806541e-01
   1.82444709e-01 -2.68058972e-02 -1.04355395e-01  7.16254648e-02
   1.64422663e-01 -5.04083145e-01  1.23085507e-01  2.86765929e-01
   3.48825903e-02 -5.83010856e-02 -3.86356464e-01 -1.67393102e-02
   1.69102453e-01  7.39473070e-01 -3.27331235e-01 -1.67276980e-01
  -5.15987543e-02  6.98759985e-02 -5.60151225e-01  2.20790642e-01
   6.85394939e-02  1.78411745e-01 -2.09792027e-01 -1.58314061e-01
  -1.04963982e-01 -2.84018260e-01 -6.95450057e-02 -3.40865116e-02
  -2.82247760e-01 -1.17185931e-01 -2.50317588e-01 -1.60023587e-01
  -2.30543409e-01  2.15061168e-01  1.35234362e-01 -9.98146547e-02
   3.02705539e-01  3.19359496e-01 -1.07912348e-01 -5.11840716e-02
   3.79435354e-01  1.78109586e-01  3.20672893e-01 -3.19485166e-01
  -2.90839292e-01  3.13745013e-03  3.68498008e-01  3.94645238e-01
   4.51175503e-02 -2.23926623e-01 -2.37586843e-01  2.49502850e-01
   2.43868229e-01  3.60866011e-01 -1.91759770e-01  5.00253835e-01
   8.06239495e-02  2.68400291e-01 -2.05425691e-01  1.85280685e-01
   1.18332172e-01 -9.08354552e-02 -3.04211120e-01 -9.81042127e-02
   1.62359278e-01 -2.19825679e-01  8.21385567e-02  1.94996156e-01
  -1.55854253e-01 -2.83607752e-01  2.58673790e-01  1.16622562e-01
  -3.95198017e-02 -1.91272431e-01  1.59793491e-01 -4.15233038e-02
  -5.55437020e-01 -8.37277421e-02 -7.09485897e-02 -3.14207569e-01
  -1.64886360e-01 -8.12029061e-02  3.23508176e-01 -8.06575494e-01
  -2.11148942e-01 -6.21675992e-02  4.18419532e-02 -2.64141198e-01
  -3.25284736e-01  3.02250576e-01  5.55076645e-05 -7.81907865e-02
   1.57564117e-01 -9.95289900e-02  1.37162635e-01 -7.89322423e-02
   1.32521393e-02 -4.82815464e-01  2.09441726e-01 -5.46763861e-02
  -2.37784318e-01 -2.76366763e-01 -2.19903748e-01 -3.81342604e-01
   1.63724198e-01 -7.01407696e-17  1.83628577e-16 -1.70364389e-16
   1.24672002e-16 -6.39833577e-17 -7.20274998e-02 -8.23083244e-03
  -1.05054195e-16  2.61703562e-16  8.62773834e-17  1.62707047e-16
   2.16471431e-16  3.26221881e-01 -1.18061000e-02  0.00000000e+00
   0.00000000e+00  8.48271668e-17 -2.85944802e-17  2.51640303e-17
   9.18279526e-17 -2.50014818e-17]]",2
"[[8.04109291e-02 5.08382657e-02 4.05770755e-04 1.19757632e-02
  1.86110693e-04 1.35657864e-02 5.95789232e-02 1.37598404e-02
  4.44592988e-02 1.31611891e-01 1.95381740e-01 1.08987764e-03
  3.77224116e-03 1.09784354e-02 4.79940737e-02 8.37524138e-02
  6.84480072e-02 3.02385335e-03 1.42719299e-02 1.20106143e-02
  2.69744697e-03 6.57371636e-02 9.13203319e-02 3.81386920e-02
  3.73262371e-03 4.41294970e-05 8.19322570e-04 1.18496895e-01
  2.79681803e-02 6.08933845e-04 9.22474549e-03 4.29479263e-03
  2.19607519e-02 2.07651596e-01 1.19611061e-02 6.73955455e-02
  9.57469690e-04 2.64819391e-03 1.22419361e-01 2.04805194e-04
  2.39726610e-02 4.47642685e-01 8.81682794e-02 2.32286643e-02
  2.06385793e-03 3.99925993e-03 2.56150443e-01 4.05982256e-02
  3.85901930e-03 2.62955181e-02 3.56731015e-02 2.04971388e-02
  9.09955860e-03 6.72940604e-02 4.09326446e-03 8.81841573e-04
  6.59616050e-02 1.10777258e-02 5.12611478e-02 2.08999276e-02
  4.41790957e-02 3.87210533e-02 1.51188222e-02 8.33736495e-03
  7.46473685e-02 8.35100701e-02 9.66078056e-03 2.20833297e-03
  1.19290626e-01 2.62371916e-02 8.44932717e-02 8.41460438e-02
  6.90702123e-02 1.07545334e-05 1.11363128e-01 1.28790255e-01
  1.53935843e-03 4.19413068e-02 4.62153372e-02 5.09557515e-02
  4.92045424e-02 1.06174946e-01 2.94732644e-02 2.06326951e-01
  5.40090246e-03 5.91435072e-02 3.50812742e-02 2.79874422e-02
  1.14278128e-02 6.40684865e-03 7.50758551e-02 7.91226675e-03
  2.13295318e-02 3.88078868e-02 5.56691121e-03 3.09335456e-02
  1.98138277e-02 6.63853219e-02 5.55841204e-02 1.11560855e-02
  1.33338352e-03 2.99061067e-02 2.10116902e-02 1.32292137e-03
  2.54537581e-01 5.74988441e-03 4.26766796e-03 8.11119658e-02
  2.20575243e-02 5.46329438e-03 8.57163279e-02 5.35593701e-01
  3.69945581e-02 2.93348978e-03 1.46216832e-03 5.69542130e-02
  8.66831711e-02 7.49567742e-02 1.41066999e-05 4.99661049e-03
  2.02873383e-02 8.24784631e-03 1.53731431e-02 5.08794129e-03
  1.34396255e-04 1.91795130e-01 3.59914096e-02 2.46741919e-03
  4.65926554e-02 6.34460132e-02 3.97163462e-02 1.18676663e-01
  2.22698200e-02 1.44055290e-32 2.85553063e-32 1.65360510e-32
  7.49597252e-32 1.14150365e-32 4.22735021e-03 5.48791978e-05
  3.45161016e-32 6.09913735e-32 1.16184697e-32 2.94898449e-32
  2.99675353e-32 8.70287679e-02 1.58276016e-04 0.00000000e+00
  0.00000000e+00 8.97726008e-33 1.57181468e-32 1.07707663e-32
  7.42879572e-33 1.98772872e-33]]","[[-4.46193899e-01  3.54578407e-01  3.17142735e-02  1.72078094e-01
   2.13625431e-02 -1.83072244e-01  3.83666384e-01 -1.84625904e-01
   3.31624349e-01  5.70264580e-01 -6.95201056e-01  5.16705021e-02
  -9.64668679e-02  1.64783084e-01  3.44382603e-01 -4.54735432e-01
  -4.11651996e-01  8.64055413e-02  1.88116622e-01  1.72331846e-01
   8.17436854e-02  4.03079901e-01 -4.74969232e-01  3.06833300e-01
   9.59688903e-02  9.74257765e-03 -4.46179927e-02  5.40836464e-01
   2.63295754e-01 -3.88675081e-02 -1.51268539e-01  1.03161396e-01
   2.32814037e-01 -7.16226087e-01  1.71375391e-01  4.08121011e-01
   4.84633272e-02 -8.05136394e-02 -5.50063393e-01 -2.21679013e-02
   2.43732921e-01  1.05172053e+00 -4.66927232e-01 -2.39796164e-01
  -7.10413597e-02  9.94126626e-02 -7.95419103e-01  3.17068946e-01
   9.76816032e-02  2.55060971e-01 -2.96678300e-01 -2.25032242e-01
  -1.50037698e-01 -4.08253769e-01 -1.00760015e-01 -4.62887421e-02
  -4.04025238e-01 -1.65257177e-01 -3.55883581e-01 -2.27198687e-01
  -3.30720857e-01  3.09747017e-01  1.93414242e-01 -1.43722077e-01
   4.29334987e-01  4.54256914e-01 -1.54640396e-01 -7.39961266e-02
   5.43355336e-01  2.54791565e-01  4.57031172e-01 -4.56202475e-01
  -4.13050911e-01  5.13590002e-03  5.24631527e-01  5.64505997e-01
   6.11283675e-02 -3.22348399e-01 -3.37940473e-01  3.54841168e-01
   3.48928150e-01  5.12059104e-01 -2.69402312e-01  7.14367649e-01
   1.15634236e-01  3.82365534e-01 -2.94710522e-01  2.62902371e-01
   1.68001277e-01 -1.25193403e-01 -4.30419142e-01 -1.39868989e-01
   2.29377510e-01 -3.09198964e-01  1.17346400e-01  2.76344497e-01
  -2.21215018e-01 -4.05236915e-01  3.70949726e-01  1.66045666e-01
  -5.75307349e-02 -2.71811909e-01  2.27935808e-01 -5.68061100e-02
  -7.93491617e-01 -1.19216072e-01 -1.02891705e-01 -4.47794966e-01
  -2.33296313e-01 -1.16280227e-01  4.60237827e-01 -1.15085761e+00
  -3.02607278e-01 -8.44263542e-02  6.01782219e-02 -3.75057226e-01
  -4.62838107e-01  4.30423778e-01  3.43892006e-03 -1.11105198e-01
   2.23869268e-01 -1.42913283e-01  1.94871101e-01 -1.12105628e-01
   1.80942687e-02 -6.88662827e-01  2.98266651e-01 -7.81240136e-02
  -3.39455118e-01 -3.96320369e-01 -3.13344442e-01 -5.41403899e-01
   2.34802557e-01 -8.38429261e-17  1.16185992e-16 -1.31463202e-16
   2.64197682e-16 -1.53074486e-16 -1.02171030e-01 -1.16372631e-02
  -4.13917139e-17  3.20317478e-16  1.14861790e-16  2.35753855e-16
   1.40882415e-16  4.63698576e-01 -1.96618913e-02  0.00000000e+00
   0.00000000e+00  5.98967842e-17 -3.46314399e-17 -7.73751696e-17
   8.26451573e-17  1.25898201e-17]]",3
"[[1.07867726e-01 6.74784562e-02 5.46346984e-04 1.58850913e-02
  2.32992746e-04 1.79230510e-02 7.85763548e-02 1.85289335e-02
  5.91701585e-02 1.73551314e-01 2.59960614e-01 1.36287244e-03
  4.91877752e-03 1.45720529e-02 6.33233813e-02 1.09936924e-01
  9.17237033e-02 3.96109681e-03 1.94684315e-02 1.59028830e-02
  3.65713845e-03 8.68689790e-02 1.20245223e-01 4.99417631e-02
  4.85971983e-03 4.43530667e-05 9.97159733e-04 1.55177462e-01
  3.79050081e-02 8.30208520e-04 1.26098554e-02 5.79114243e-03
  2.87464158e-02 2.73497217e-01 1.51740893e-02 8.90229297e-02
  1.21287590e-03 3.31225392e-03 1.61893521e-01 2.36605954e-04
  3.24424328e-02 5.90761579e-01 1.16947459e-01 3.10936233e-02
  2.56258507e-03 5.28167833e-03 3.37054788e-01 5.45778642e-02
  5.09689690e-03 3.50207357e-02 4.65679300e-02 2.70336991e-02
  1.21212522e-02 9.06151419e-02 5.59048899e-03 1.07145553e-03
  8.80586377e-02 1.43961242e-02 6.76091874e-02 2.75062362e-02
  5.92681293e-02 5.22802559e-02 2.01364637e-02 1.12678673e-02
  9.79512575e-02 1.10306335e-01 1.29188170e-02 3.00236606e-03
  1.59378839e-01 3.50037371e-02 1.12034991e-01 1.11862512e-01
  9.08964199e-02 1.81430649e-05 1.47308819e-01 1.71731780e-01
  1.86083476e-03 5.66206161e-02 6.09616036e-02 6.72088345e-02
  6.56882609e-02 1.39504460e-01 3.80515937e-02 2.74316473e-01
  7.23528594e-03 7.82697263e-02 4.70617169e-02 3.67591088e-02
  1.50415730e-02 7.97025711e-03 9.81272516e-02 1.04789826e-02
  2.77856889e-02 5.01666387e-02 7.40950188e-03 4.05532741e-02
  2.60329151e-02 8.83552859e-02 7.45081227e-02 1.47778898e-02
  1.83256604e-03 3.94099104e-02 2.78959588e-02 1.62116881e-03
  3.38576448e-01 7.59542610e-03 5.84158632e-03 1.07499113e-01
  2.88583082e-02 7.29984878e-03 1.13165202e-01 7.10943769e-01
  4.95360290e-02 3.56416252e-03 1.97653043e-03 7.49979390e-02
  1.14442411e-01 9.92511603e-02 4.55218130e-05 6.57536903e-03
  2.67166603e-02 1.10766811e-02 2.02664074e-02 6.69858599e-03
  1.64742723e-04 2.54389810e-01 4.76029826e-02 3.28670004e-03
  6.19404991e-02 8.50007360e-02 5.25737314e-02 1.56088675e-01
  2.98499032e-02 1.47842151e-32 4.03504056e-32 1.72621026e-32
  7.43191779e-32 1.13401071e-32 5.54956078e-03 7.13607943e-05
  3.47820968e-32 6.07905500e-32 2.21761683e-32 4.95806442e-32
  3.39048964e-32 1.14711043e-01 2.79329692e-04 0.00000000e+00
  0.00000000e+00 8.88748748e-33 2.40724314e-32 1.06630586e-32
  7.35450776e-33 2.97467884e-33]]","[[-5.69684313e-01  4.50073127e-01  4.05692312e-02  2.18345364e-01
   2.62079190e-02 -2.31794285e-01  4.85275532e-01 -2.36211094e-01
   4.21569398e-01  7.21217789e-01 -8.83620268e-01  6.33525935e-02
  -1.21233242e-01  2.09160357e-01  4.35679176e-01 -5.73645691e-01
  -5.25277546e-01  1.08869360e-01  2.42374932e-01  2.18441971e-01
   1.04980556e-01  5.10383520e-01 -6.00209374e-01  3.86533203e-01
   1.20495635e-01  9.58371223e-03 -5.37954892e-02  6.81343506e-01
   3.38042930e-01 -5.00593519e-02 -1.95110808e-01  1.32079142e-01
   2.93230133e-01 -9.05222236e-01  2.11966478e-01  5.16645241e-01
   5.98952285e-02 -9.87404402e-02 -6.96795383e-01 -2.57690843e-02
   3.12684322e-01  1.33072984e+00 -5.92457802e-01 -3.05801245e-01
  -8.67268205e-02  1.25836366e-01 -1.00478176e+00  4.05302124e-01
   1.23641132e-01  3.24360848e-01 -3.73083838e-01 -2.84635849e-01
  -1.90825407e-01 -5.22328431e-01 -1.29903361e-01 -5.57464706e-02
  -5.14475784e-01 -2.07290622e-01 -4.50143793e-01 -2.87033696e-01
  -4.22271500e-01  3.96867248e-01  2.45967391e-01 -1.84248649e-01
   5.41483282e-01  5.75058072e-01 -1.97095647e-01 -9.51642654e-02
   6.92197358e-01  3.24333024e-01  5.79811442e-01 -5.79573141e-01
  -5.21802175e-01  7.36020645e-03  6.64676353e-01  7.18363333e-01
   7.33695472e-02 -4.12990418e-01 -4.27468848e-01  4.48827668e-01
   4.44326408e-01  6.46302011e-01 -3.36659012e-01  9.07605763e-01
   1.47526450e-01  4.84548546e-01 -3.76285656e-01  3.31751721e-01
   2.12258813e-01 -1.53016063e-01 -5.41656698e-01 -1.77319805e-01
   2.88106475e-01 -3.86661865e-01  1.49180783e-01  3.48354736e-01
  -2.79201104e-01 -5.15158620e-01  4.73424964e-01  2.10542369e-01
  -7.44164855e-02 -3.43640135e-01  2.89370403e-01 -6.87742001e-02
  -1.00839446e+00 -1.50918317e-01 -1.32809438e-01 -5.67934440e-01
  -2.93760233e-01 -1.48139989e-01  5.82458026e-01 -1.46086714e+00
  -3.85974965e-01 -1.01674333e-01  7.71600474e-02 -4.73981954e-01
  -5.85746706e-01  5.45634216e-01  8.71251683e-03 -1.40352139e-01
   2.82920633e-01 -1.82578542e-01  2.46426201e-01 -1.41656862e-01
   2.19142672e-02 -8.73789913e-01  3.77854278e-01 -9.93625167e-02
  -4.31262420e-01 -5.05648672e-01 -3.97138399e-01 -6.83729228e-01
   2.99655656e-01 -9.83221722e-17  2.14479414e-16 -1.48173407e-16
   2.48220610e-16 -1.31504379e-16 -1.28892851e-01 -1.46003259e-02
  -1.25309688e-17  2.68059750e-16  6.11230146e-20  3.54956961e-16
   1.91886696e-16  5.86303756e-01 -2.87698358e-02  0.00000000e+00
   0.00000000e+00  5.39071058e-17  6.10893112e-17 -6.96376526e-17
   7.43806416e-17 -2.03997057e-17]]",4
