[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.82211654 0.65172647 0.00455052 0.0283145  0.87963709 0.00717288
 0.50437602 0.37748651 0.7711587  0.84795261 0.05143268 0.54916085
 0.40655758 0.39790837 0.77377238 0.58387695]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.61970178  0.4493117   0.20696529 -0.17410027  1.08205185  0.20958765
  0.70679079  0.17507175  0.56874394  0.64553784  0.25384745  0.34674608
  0.20414281  0.1954936   0.57135761  0.78629171]",2
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.59387567  0.4234856   0.18113918 -0.19992637  1.10787796  0.18376154
  0.7326169   0.14924564  0.59457004  0.61971173  0.27967356  0.37257219
  0.1783167   0.16966749  0.59718372  0.76046561]",3
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.38573393  0.21534385 -0.02700256  0.00821537  1.3160197  -0.0243802
  0.52447515  0.35738738  0.3864283   0.41156999  0.4878153   0.58071393
 -0.02982504 -0.03847425  0.38904198  0.55232386]",4
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.18325924  0.01286916  0.17547213  0.21069006  1.51849439 -0.22685489
  0.72694984  0.55986207  0.18395361  0.2090953   0.69028999  0.37823924
  0.17264965 -0.24094894  0.18656729  0.75479855]",5
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.41745108 -0.22132268  0.40966397  0.4448819   1.28430255 -0.46104673
  0.492758    0.32567023  0.41814545  0.44328714  0.45609815  0.1440474
  0.40684149 -0.47514078 -0.04762455  0.98899039]",6
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.33728781 -0.30148595  0.3295007   0.36471863  1.36446582 -0.38088346
  0.57292127  0.24550697  0.49830872  0.36312387  0.53626142  0.06388414
  0.32667822 -0.55530405 -0.12778782  0.90882712]",7
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.39119614 -0.24757761  0.38340903  0.3108103   1.31055749 -0.32697513
  0.51901294  0.2994153   0.55221705  0.41703221  0.59016975  0.0099758
  0.27276989 -0.50139572 -0.18169615  0.85491879]",8
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.47440438 -0.33078585  0.46661727  0.22760206  1.39376572 -0.41018337
  0.4358047   0.21620706  0.63542528  0.50024044  0.67337798 -0.07323243
  0.35597812 -0.58460395 -0.26490439  0.93812703]",9
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.46127324 -0.31765471  0.45348613  0.2407332   1.40689686 -0.4233145
  0.44893584  0.20307593  0.64855642  0.4871093   0.68650912 -0.0601013
  0.36910926 -0.59773509 -0.25177325  0.95125816]",10
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.49117374 -0.34755522  0.42358563  0.21083269  1.37699636 -0.45321501
  0.47883634  0.17317542  0.61865591  0.4572088   0.71640963 -0.0900018
  0.39900977 -0.56783458 -0.22187275  0.92135766]",11
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.39477602 -0.44395294  0.32718791  0.30723041  1.28059864 -0.35681729
  0.38243862  0.0767777   0.52225819  0.36081108  0.81280735 -0.18639952
  0.30261205 -0.6642323  -0.12547503  1.01775538]",12
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.37958412 -0.45914484  0.311996    0.32242232  1.29579054 -0.34162538
  0.39763053  0.06158579  0.50706629  0.37600299  0.82799925 -0.20159143
  0.31780395 -0.67942421 -0.14066694  1.00256347]",13
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.35533543 -0.43489615  0.28774731  0.34667101  1.32003923 -0.31737669
  0.42187922  0.0373371   0.53131498  0.3517543   0.85224794 -0.17734274
  0.34205264 -0.7036729  -0.11641825  1.02681216]",14
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.36454948 -0.44411021  0.27853326  0.35588507  1.32925329 -0.30816264
  0.41266517  0.04655116  0.54052903  0.36096835  0.84303389 -0.16812868
  0.33283859 -0.69445885 -0.1256323   1.01759811]",15
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.39322034 -0.47278107  0.2498624   0.3272142   1.35792415 -0.27949178
  0.38399431  0.0178803   0.51185817  0.33229749  0.81436303 -0.13945782
  0.30416773 -0.66578799 -0.09696144  1.04626897]",16
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.41504435 -0.45095705  0.22803838  0.34903822  1.33610013 -0.25766776
  0.40581832 -0.00394372  0.53368218  0.31047347  0.83618704 -0.16128184
  0.32599174 -0.687612   -0.11878545  1.02444496]",17
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.40116957 -0.43708227  0.2141636   0.33516343  1.34997492 -0.27154255
  0.41969311 -0.0178185   0.54755697  0.32434826  0.82231226 -0.17515662
  0.31211696 -0.70148679 -0.13266024  1.03831974]",18
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.40506356 -0.44097626  0.2102696   0.33126944  1.34608093 -0.27543654
  0.4235871  -0.01392451  0.55145096  0.32045427  0.82620625 -0.17905062
  0.31601095 -0.69759279 -0.13655423  1.03442575]",19
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.39783862 -0.4482012   0.20304466  0.3240445   1.33885599 -0.2682116
  0.43081204 -0.00669957  0.5586759   0.31322933  0.83343119 -0.17182568
  0.30878601 -0.69036785 -0.14377917  1.04165069]",20
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.42194632 -0.47230891  0.17893696  0.29993679  1.31474828 -0.24410389
  0.40670434 -0.03080728  0.58278361  0.33733703  0.80932348 -0.14771797
  0.2846783  -0.66626015 -0.11967147  1.0657584 ]",21
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.3884803  -0.50577493  0.14547094  0.26647077  1.3482143  -0.21063787
  0.37323832 -0.0642733   0.54931759  0.30387101  0.8427895  -0.18118399
  0.25121228 -0.69972617 -0.15313748  1.09922442]",22
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.37518016 -0.49247478  0.15877109  0.25317062  1.33491415 -0.19733772
  0.38653847 -0.07757344  0.53601744  0.29057086  0.85608965 -0.16788384
  0.23791213 -0.71302631 -0.13983734  1.08592427]",23
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.36629386 -0.50136108  0.14988479  0.24428433  1.34380045 -0.20622402
  0.37765217 -0.06868715  0.54490374  0.29945716  0.86497595 -0.17677014
  0.24679843 -0.70414002 -0.13095104  1.09481056]",24
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.3653227  -0.50038992  0.15085595  0.24525548  1.34282929 -0.20719518
  0.37862333 -0.06771599  0.54587489  0.298486    0.86594711 -0.17579898
  0.24776959 -0.70316886 -0.1319222   1.09578172]",25
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.36446942 -0.5012432   0.15000266  0.24610877  1.34368257 -0.2063419
  0.37947661 -0.06686271  0.54502161  0.29763272  0.86680039 -0.17665226
  0.2469163  -0.70402214 -0.13277548  1.096635  ]",26
