[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.43879035  0.14692079  0.68912072  1.09036462  1.25756365  0.37326263
  0.4521344   0.92504095  1.22822624  0.26819578  0.16085435 -0.21564793]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.62860214 -0.042891    0.87893251  1.28017641  1.06775186  0.18345084
  0.64194619  1.11485274  1.41803803  0.07838399 -0.02895744 -0.02583614]",2
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.75863374 0.08714059 1.0089641  1.410208   0.93772027 0.31348244
 0.5119146  0.98482115 1.54806963 0.20841559 0.10107416 0.10419546]",3
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.79613711 0.12464397 0.97146073 1.44771138 0.97522364 0.27597906
 0.47441122 1.02232452 1.585573   0.24591897 0.06357078 0.14169883]",4
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.07420668 -0.1534256   1.2495303   1.16964181  1.25329321  0.55404863
  0.19634165  1.30039409  1.86364257  0.52398853  0.34164035  0.4197684 ]",5
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.83754807 -0.39008421  1.48618891  1.40630042  1.0166346   0.79070725
  0.43300026  1.06373548  2.10030118  0.28732992  0.10498174  0.18310979]",6
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.72101049 -0.50662179  1.36965133  1.522838    0.90009702  0.90724483
  0.54953785  0.9471979   2.21683877  0.40386751 -0.01155584  0.06657221]",7
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.6326762  -0.59495608  1.45798561  1.61117229  0.9884313   0.99557911
  0.63787213  0.85886362  2.12850448  0.31553322  0.07677844  0.15490649]",8
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.90285473 -0.86513461  1.18780708  1.34099376  0.71825277  1.26575764
  0.90805066  1.12904215  1.85832595  0.58571175  0.34695697  0.42508502]",9
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.85820762 -0.82048749  1.23245419  1.29634664  0.67360566  1.22111053
  0.95269778  1.08439503  1.90297307  0.63035887  0.39160409  0.46973214]",10
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.85574335 -0.81802322  1.22998992  1.29388237  0.67114139  1.21864626
  0.95516205  1.08193076  1.90543734  0.63282314  0.38913982  0.47219641]",11
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.8062734  -0.86749318  1.27945988  1.34335232  0.72061134  1.1691763
  1.004632    1.03246081  1.95490729  0.58335319  0.43860977  0.52166636]",12
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.66784521 -0.72906499  1.41788806  1.20492414  0.85903952  1.30760449
  0.86620381  0.89403262  1.81647911  0.444925    0.57703796  0.38323818]",13
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.77135292 -0.8325727   1.31438036  1.10141644  0.96254723  1.41111219
  0.76269611  0.99754033  1.7129714   0.54843271  0.47353025  0.48674588]",14
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.66449169 -0.93943393  1.20751913  1.20827767  0.855686    1.30425096
  0.65583488  0.8906791   1.81983263  0.44157148  0.58039148  0.59360711]",15
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.76057191 -1.03551415  1.30359935  1.11219744  0.95176622  1.40033118
  0.55975466  0.79459888  1.72375241  0.5376517   0.48431126  0.49752689]",16
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.91437975 -0.88170631  1.14979151  0.9583896   0.79795838  1.55413902
  0.7135625   0.94840672  1.87756025  0.69145954  0.6381191   0.34371905]",17
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.99611249 -0.96343905  1.23152425  0.87665686  0.71622564  1.63587177
  0.63182975  0.86667397  1.95929299  0.77319228  0.71985184  0.42545179]",18
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.00751794 -0.95203361  1.22011881  0.88806231  0.70482019  1.64727721
  0.6432352   0.87807942  1.94788755  0.76178684  0.73125729  0.41404635]",19
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.00184419 -0.95770736  1.21444506  0.88238855  0.71049394  1.64160346
  0.64890895  0.88375317  1.9422138   0.75611309  0.73693104  0.4083726 ]",20
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.10570341 -0.85384814  1.11058584  0.77852934  0.81435316  1.53774424
  0.54504973  0.77989395  2.04607302  0.65225387  0.63307182  0.30451338]",21
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.14856838 -0.89671311  1.15345081  0.73566437  0.77148819  1.58060921
  0.50218476  0.82275892  2.00320805  0.69511884  0.67593679  0.34737835]",22
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.03161657 -1.01366492  1.03649901  0.85261617  0.65453639  1.69756102
  0.38523296  0.70580711  1.88625624  0.81207064  0.55898498  0.23042654]",23
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.99644242 -0.97849077  1.00132486  0.88779032  0.68971053  1.73273517
  0.42040711  0.67063296  1.92143039  0.77689649  0.59415913  0.19525239]",24
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.15471785 -1.13676619  0.84304943  1.04606575  0.84798596  1.89101059
  0.26213168  0.82890839  1.76315496  0.61862107  0.43588371  0.35352782]",25
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.98809165 -0.97014     0.67642324  0.87943956  1.01461215  1.7243844
  0.42875787  0.6622822   1.92978116  0.78524726  0.6025099   0.52015401]",26
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.05114518 -1.03319352  0.73947676  0.81638603  1.07766567  1.66133088
  0.36570435  0.72533572  1.86672763  0.84830078  0.53945638  0.45710049]",27
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.10936295 -1.09141129  0.68125899  0.75816826  1.0194479   1.71954865
  0.42392212  0.66711795  1.80850986  0.90651855  0.4812386   0.51531826]",28
