v,m,t
"[[1.65270562e-03 2.27330954e+00 8.58657838e-02 5.93744408e-02
  2.93198321e-01 2.45911328e-02 1.35599969e+01 7.28876894e-01
  9.18324464e-01 6.83695356e-02 2.79641784e-01 5.13347176e+00
  2.87821872e-01 1.20155570e+00 3.25887663e-04 1.61034156e-03
  1.77921832e+00 5.68199201e+00 3.08172442e+00 7.51905400e-01
  8.46569708e-02 4.51802706e-04 2.14995262e+00 7.80433649e-02
  2.46685386e-01 3.55238234e-02 4.42966212e-01 4.17497472e-01
  6.36303142e-02 1.22410647e+00 5.83674917e-03 2.40294869e+00
  5.12129824e+00 1.09083528e-02 6.56112085e-01 5.45368900e-02
  2.70723882e-31 3.70491922e-31 1.20605108e+00 8.86884491e-01
  3.07119342e-31 3.32366259e-31 2.87517983e+00 5.03922720e+00
  4.10881527e-32 8.95597951e-32 7.20161932e-32 3.95285975e-32]]","[[-8.61080853e-02  3.21479174e+00  6.35587337e-01 -5.08739648e-01
  -1.14632837e+00  3.40865727e-01  7.79322940e+00 -1.81336365e+00
   2.03925351e+00  5.53711672e-01  1.12264546e+00  4.81195234e+00
  -1.13255891e+00  2.30172215e+00  2.10916402e-02  8.80136535e-02
  -2.81897149e+00  5.06009627e+00 -3.72415460e+00  1.84819750e+00
  -6.17766994e-01  1.03295137e-02 -3.12038337e+00  5.98584504e-01
   1.02694639e+00 -4.00640189e-01  1.39334172e+00 -1.36780816e+00
  -5.37289677e-01  2.33467031e+00  1.01175726e-01  3.27786262e+00
  -4.82047242e+00  2.25481777e-01 -1.70255099e+00  5.00100839e-01
  -4.83482064e-16 -6.81595437e-16  2.32192410e+00 -1.98206098e+00
   2.96819624e-16  1.65532583e-16 -3.61250178e+00  4.76242572e+00
   1.51740806e-16  3.89960702e-16  2.05055566e-16  1.30293586e-16]]",11
"[[1.77557318e-03 2.48401916e+00 9.63784468e-02 6.37317654e-02
  3.17544307e-01 2.76062871e-02 1.46819551e+01 7.91079380e-01
  1.00057525e+00 7.41881406e-02 3.03951331e-01 5.57936679e+00
  3.10786176e-01 1.28980864e+00 4.62596056e-04 1.96970544e-03
  1.92413407e+00 6.17328263e+00 3.34385869e+00 8.20085010e-01
  9.19727490e-02 5.89076431e-04 2.34366375e+00 8.57955925e-02
  2.61473271e-01 3.89592212e-02 4.75035334e-01 4.52497874e-01
  6.93594650e-02 1.32096225e+00 5.82614583e-03 2.59847828e+00
  5.59094289e+00 1.21961857e-02 7.06197417e-01 6.02060170e-02
  2.91107582e-31 3.75716951e-31 1.30453024e+00 9.55042276e-01
  3.11532359e-31 3.30741278e-31 3.13620371e+00 5.47216054e+00
  4.27657725e-32 8.86641971e-32 7.16987223e-32 4.13029840e-32]]","[[-8.93038265e-02  3.37647167e+00  6.78664999e-01 -5.28229517e-01
  -1.19685597e+00  3.63884895e-01  8.13531546e+00 -1.89563923e+00
   2.13770878e+00  5.78977347e-01  1.17501981e+00  5.03590230e+00
  -1.18005911e+00  2.38820195e+00  3.08132525e-02  9.85892668e-02
  -2.94044506e+00  5.29443152e+00 -3.89298910e+00  1.93851165e+00
  -6.46336008e-01  2.12041966e-02 -3.27225305e+00  6.31098459e-01
   1.05560904e+00 -4.22144311e-01  1.44505410e+00 -1.42895506e+00
  -5.63344504e-01  2.43150139e+00  8.41469916e-02  3.41864768e+00
  -5.06012985e+00  2.40308945e-01 -1.77030104e+00  5.28922829e-01
  -2.83176829e-16 -5.18937489e-16  2.42220677e+00 -2.06139160e+00
   1.80626330e-16  1.07764260e-16 -3.78955976e+00  4.98139938e+00
   9.08666011e-17  3.50964632e-16  1.64482845e-16  7.06844849e-17]]",12
"[[1.88845609e-03 2.69592556e+00 1.07476751e-01 6.80449900e-02
  3.41497880e-01 3.07443900e-02 1.57856687e+01 8.52087468e-01
  1.08261085e+00 7.99877564e-02 3.28126732e-01 6.02135858e+00
  3.33220575e-01 1.37453140e+00 6.42854752e-04 2.36536545e-03
  2.06649625e+00 6.66037665e+00 3.60227315e+00 8.87943015e-01
  9.92160730e-02 7.79213584e-04 2.53743321e+00 9.36595596e-02
  2.75150184e-01 4.25529650e-02 5.06045223e-01 4.87124817e-01
  7.50610135e-02 1.41540007e+00 5.89118848e-03 2.78982064e+00
  6.06296186e+00 1.35758307e-02 7.55072367e-01 6.61185347e-02
  3.57564564e-31 4.19748067e-31 1.40124307e+00 1.02128387e+00
  3.22327902e-31 3.44845733e-31 3.39691009e+00 5.90131712e+00
  5.08251304e-32 8.86157568e-32 8.36901328e-32 4.08899541e-32]]","[[-9.18031699e-02  3.52539062e+00  7.20626038e-01 -5.45766655e-01
  -1.24187925e+00  3.85927269e-01  8.44005634e+00 -1.96859936e+00
   2.22732108e+00  6.01959135e-01  1.22248726e+00  5.23785120e+00
  -1.22187267e+00  2.46182510e+00  4.13291571e-02  1.09110651e-01
  -3.04839996e+00  5.50581685e+00 -4.04392444e+00  2.02044818e+00
  -6.72052014e-01  3.30847739e-02 -3.41108150e+00  6.61379849e-01
   1.07768687e+00 -4.43043555e-01  1.48965247e+00 -1.48392800e+00
  -5.86979693e-01  2.51644795e+00  6.46280544e-02  3.54296650e+00
  -5.28070368e+00  2.55028622e-01 -1.82978082e+00  5.56743482e-01
  -5.18237310e-16 -6.85649058e-16  2.51128374e+00 -2.13055594e+00
   2.80508033e-16  2.28941872e-16 -3.95103733e+00  5.17887297e+00
   1.73904941e-16  2.86916456e-16  2.60766090e-16  6.36160364e-17]]",13
"[[1.99060739e-03 2.90913823e+00 1.19192314e-01 7.23365281e-02
  3.65059112e-01 3.40033293e-02 1.68713154e+01 9.11821012e-01
  1.16442790e+00 8.57771692e-02 3.52182994e-01 6.45934318e+00
  3.55127714e-01 1.45577199e+00 8.70753483e-04 2.79781343e-03
  2.20632604e+00 7.14326210e+00 3.85686961e+00 9.55424872e-01
  1.06385267e-01 1.03052214e-03 2.73129666e+00 1.01630305e-01
  2.87753276e-01 4.63299280e-02 5.36038114e-01 5.21400373e-01
  8.07320484e-02 1.50744420e+00 6.06531089e-03 2.97690614e+00
  6.53761606e+00 1.50610731e-02 8.02810671e-01 7.22959672e-02
  3.55055902e-31 4.28011336e-31 1.49623798e+00 1.08563793e+00
  3.34812909e-31 3.80192017e-31 3.65728963e+00 6.32678594e+00
  5.15244502e-32 9.21787240e-32 8.28532315e-32 4.33050789e-32]]","[[-9.36244830e-02  3.66292495e+00  7.61657777e-01 -5.61702315e-01
  -1.28193569e+00  4.07053745e-01  8.71117554e+00 -2.03299489e+00
   2.30896235e+00  6.22937666e-01  1.26557918e+00  5.41989764e+00
  -1.25855435e+00  2.52384042e+00  5.25039936e-02  1.19556122e-01
  -3.14417793e+00  5.69651057e+00 -4.17862307e+00  2.09473883e+00
  -6.95187028e-01  4.58729016e-02 -3.53820169e+00  6.89620575e-01
   1.09383184e+00 -4.63565835e-01  1.52791261e+00 -1.53339071e+00
  -6.08416891e-01  2.59068370e+00  4.28997882e-02  3.65233320e+00
  -5.48426425e+00  2.69787413e-01 -1.88193893e+00  5.83765070e-01
  -4.99078302e-16 -7.28711883e-16  2.59031796e+00 -2.19056975e+00
   1.27124528e-16  4.03011491e-16 -4.09847267e+00  5.35703308e+00
   1.21764323e-16  1.91523051e-16  2.34689481e-16  1.10395983e-16]]",14
"[[2.08144616e-03 3.12375898e+00 1.31557155e-01 7.66259661e-02
  3.88228999e-01 3.73819542e-02 1.79390971e+01 9.70216618e-01
  1.24602331e+00 9.15635725e-02 3.76135363e-01 6.89321575e+00
  3.76511156e-01 1.53358528e+00 1.14926930e-03 3.26815843e-03
  2.34362844e+00 7.62191976e+00 4.10757758e+00 1.02248173e+00
  1.13478949e-01 1.35149183e-03 2.92527778e+00 1.09701911e-01
  2.99321332e-01 5.03131012e-02 5.65046572e-01 5.55346807e-01
  8.63703867e-02 1.59711953e+00 6.38058618e-03 3.15967581e+00
  7.01510862e+00 1.66664345e-02 8.49481240e-01 7.87563851e-02
  3.71628846e-31 5.53949939e-31 1.58956719e+00 1.14813358e+00
  3.33929374e-31 4.06159727e-31 3.91734842e+00 6.74865359e+00
  6.45019918e-32 1.12993446e-31 8.46637477e-32 4.28720281e-32]]","[[-9.47855724e-02  3.79030454e+00  8.01925521e-01 -5.76333236e-01
  -1.31751171e+00  4.27329172e-01  8.95203586e+00 -2.08952961e+00
   2.38341786e+00  6.42155708e-01  1.30477469e+00  5.58392912e+00
  -1.29060623e+00  2.57538237e+00  6.42012592e-02  1.29923662e-01
  -3.22896642e+00  5.86854023e+00 -4.29860523e+00  2.16205206e+00
  -7.15987397e-01  5.94865704e-02 -3.65480058e+00  7.15989042e-01
   1.10463846e+00 -4.83891127e-01  1.56050969e+00 -1.57794160e+00
  -6.27860062e-01  2.65526603e+00  1.92209362e-02  3.74811912e+00
  -5.67263408e+00  2.84712993e-01 -1.92762252e+00  6.10143371e-01
  -5.91027804e-16 -2.94982390e-16  2.66036305e+00 -2.24234858e+00
   6.47674020e-17  5.35249122e-16 -4.23326444e+00  5.51784647e+00
   2.25746344e-16  2.49376800e-17  2.62592204e-16  9.93563843e-17]]",15
"[[2.16057215e-03 3.33988267e+00 1.44603633e-01 8.09308530e-02
  4.11009189e-01 4.08798875e-02 1.89892297e+01 1.02722426e+00
  1.32739411e+00 9.73528876e-02 3.99999241e-01 7.32287194e+00
  3.97375124e-01 1.60803056e+00 1.48028133e-03 3.77801756e-03
  2.47839638e+00 8.09632513e+00 4.35434731e+00 1.08906924e+00
  1.20495944e-01 1.75084052e-03 3.11939165e+00 1.17867849e-01
  3.09894174e-01 5.45241902e-02 5.93096090e-01 5.88986235e-01
  9.19743801e-02 1.68445086e+00 6.86756542e-03 3.33808063e+00
  7.49559775e+00 1.84072046e-02 8.95148964e-01 8.55151249e-02
  3.71596156e-31 5.48741930e-31 1.68128493e+00 1.20880033e+00
  3.81518127e-31 4.38649677e-31 4.17710422e+00 7.16700496e+00
  6.38569719e-32 1.11863511e-31 9.09552618e-32 4.24433078e-32]]","[[-9.53040371e-02  3.90862837e+00  8.41574736e-01 -5.89911896e-01
  -1.34904704e+00  4.46819666e-01  9.16567113e+00 -2.13885908e+00
   2.45139458e+00  6.59823901e-01  1.34050562e+00  5.73164410e+00
  -1.31848215e+00  2.61747914e+00  7.62880166e-02  1.40223799e-01
  -3.30381872e+00  6.02372702e+00 -4.40525706e+00  2.22299722e+00
  -7.34675890e-01  7.38569590e-02 -3.76193733e+00  7.40634396e-01
   1.11064802e+00 -5.04162192e-01  1.58803427e+00 -1.61811940e+00
  -6.45496051e-01  2.71114653e+00 -6.16996875e-03  3.83156650e+00
  -5.84742203e+00  2.99915879e-01 -1.96758872e+00  6.35998497e-01
  -4.71232372e-16 -2.47277285e-16  2.72237156e+00 -2.28671768e+00
  -1.67381771e-16  2.90539622e-16 -4.35668226e+00  5.66308256e+00
   2.03171709e-16  2.24439120e-17  1.51845401e-16  8.94207459e-17]]",16
"[[2.22778795e-03 3.55759664e+00 1.58364009e-01 8.52672842e-02
  4.33401626e-01 4.44972447e-02 2.00219334e+01 1.08280478e+00
  1.40853708e+00 1.03150030e-01 4.23789976e-01 7.74821098e+00
  4.17724131e-01 1.67917021e+00 1.86467661e-03 4.32936351e-03
  2.61061506e+00 8.56645055e+00 4.59714383e+00 1.15514682e+00
  1.27435154e-01 2.23749821e-03 3.31364718e+00 1.26121333e-01
  3.19511977e-01 5.89839591e-02 6.20207276e-01 6.22339739e-01
  9.75427018e-02 1.76946286e+00 7.55520944e-03 3.51208181e+00
  7.97920710e+00 2.02993937e-02 9.39874694e-01 9.25853932e-02
  3.72579637e-31 5.54492603e-31 1.77144547e+00 1.26766762e+00
  4.04987735e-31 4.47999562e-31 4.43658263e+00 7.58192266e+00
  6.46198858e-32 1.13070207e-31 9.00457092e-32 4.20188748e-32]]","[[-9.51981505e-02  4.01887709e+00  8.80731545e-01 -6.02654518e-01
  -1.37693831e+00  4.65589698e-01  9.35481465e+00 -2.18159110e+00
   2.51352848e+00  6.76125602e-01  1.37316057e+00  5.86457299e+00
  -1.34259149e+00  2.65106147e+00  8.86391572e-02  1.50473340e-01
  -3.36967244e+00  6.16370778e+00 -4.49983882e+00  2.27812907e+00
  -7.51453356e-01  8.89249063e-02 -3.86055877e+00  7.63690276e-01
   1.11235176e+00 -5.24492074e-01  1.61100584e+00 -1.65440684e+00
  -6.61494974e-01  2.75918154e+00 -3.30542386e-02  3.90380197e+00
  -6.01005210e+00  3.15490300e-01 -2.00251330e+00  6.61423473e-01
  -4.92661618e-16 -1.16539686e-16  2.77720228e+00 -2.32442025e+00
  -3.15824675e-16  1.44283349e-16 -4.46987599e+00  5.79433272e+00
   2.20290932e-16  6.84212024e-17  1.36660861e-16  8.04786713e-17]]",17
"[[2.28311770e-03 3.77697917e+00 1.72869817e-01 8.96502879e-02
  4.55408174e-01 4.82343394e-02 2.10374231e+01 1.13692813e+00
  1.48944833e+00 1.08959105e-01 4.47522581e-01 8.16913922e+00
  4.37562622e-01 1.74706891e+00 2.30251813e-03 4.92435631e-03
  2.74026585e+00 9.03226717e+00 4.83594221e+00 1.22067730e+00
  1.34295429e-01 2.82054196e-03 3.50804897e+00 1.34455655e-01
  3.28214679e-01 6.37123683e-02 6.46397554e-01 6.55426314e-01
  1.03074148e-01 1.85218036e+00 8.47092461e-03 3.68165179e+00
  8.46603319e+00 2.23596103e-02 9.83714824e-01 9.99787424e-02
  4.09583760e-31 5.65373825e-31 1.86010135e+00 1.32476423e+00
  4.01361433e-31 4.44650187e-31 4.69581343e+00 7.99348585e+00
  6.40889622e-32 1.11939505e-31 1.00403635e-31 5.30669105e-32]]","[[-9.44878547e-02  4.12192354e+00  9.19502578e-01 -6.14747041e-01
  -1.40154224e+00  4.83699632e-01  9.52192512e+00 -2.21828763e+00
   2.57039085e+00  6.91220809e-01  1.40308836e+00  5.98409752e+00
  -1.36330244e+00  2.67697148e+00  1.01140828e-01  1.60690337e-01
  -3.42736574e+00  6.28995476e+00 -4.58349322e+00  2.32795252e+00
  -7.66500186e-01  1.04637674e-01 -3.95151260e+00  7.85278054e-01
   1.11019372e+00 -5.44969191e-01  1.62988400e+00 -1.68723359e+00
  -6.76010666e-01  2.80014212e+00 -6.12332119e-02  3.96584945e+00
  -6.16178733e+00  3.31514482e-01 -2.03299748e+00  6.86490792e-01
  -2.41578907e-16  2.32788165e-17  2.82562671e+00 -2.35612456e+00
  -3.04823136e-16  9.62303019e-17 -4.57388442e+00  5.91302724e+00
   2.08998471e-16  6.15790822e-17  2.29100303e-16 -3.46589924e-17]]",18
"[[2.32681459e-03 3.99809803e+00 1.88151196e-01 9.40940774e-02
  4.77030317e-01 5.20914275e-02 2.20359011e+01 1.18957217e+00
  1.57012280e+00 1.14783543e-01 4.71211477e-01 8.58557337e+00
  4.56894669e-01 1.81179313e+00 2.79323773e-03 5.56518611e-03
  2.86732937e+00 9.49374657e+00 5.07072411e+00 1.28562666e+00
  1.41075453e-01 3.50910331e-03 3.70259856e+00 1.42864481e-01
  3.36041562e-01 6.87285909e-02 6.71682397e-01 6.88261973e-01
  1.08567476e-01 1.93262867e+00 9.64068092e-03 3.84677524e+00
  8.95615056e+00 2.46049062e-02 1.02672085e+00 1.07705430e-01
  4.37313875e-31 5.62311028e-31 1.94730186e+00 1.38011781e+00
  3.99453356e-31 4.43181736e-31 4.95482766e+00 8.40176937e+00
  6.98921505e-32 1.14039293e-31 9.93995988e-32 5.54411873e-32]]","[[-9.31955430e-02  4.21854220e+00  9.57975009e-01 -6.26349641e-01
  -1.42317870e+00  5.01204030e-01  9.66921081e+00 -2.24946739e+00
   2.62249405e+00  7.05249369e-01  1.43060122e+00  6.09146787e+00
  -1.38094516e+00  2.69597088e+00  1.13692684e-01  1.70890551e-01
  -3.47765101e+00  6.40379309e+00 -4.65725415e+00  2.37292719e+00
  -7.79977732e-01  1.20946407e-01 -4.03555867e+00  8.05509462e-01
   1.10457374e+00 -5.65661010e-01  1.64507759e+00 -1.71697917e+00
  -6.89181313e-01  2.83472307e+00 -9.05283260e-02  4.01864181e+00
  -6.30374955e+00  3.48050980e-01 -2.05957417e+00  7.11257317e-01
  -3.95819314e-16 -2.99503563e-17  2.86833550e+00 -2.38243046e+00
  -2.28454686e-16  1.41178790e-16 -4.66964367e+00  6.02045078e+00
   1.07823609e-16 -1.31667715e-18  2.06190272e-16  2.27044563e-17]]",19
"[[2.35935455e-03 4.22100926e+00 2.04236329e-01 9.86122246e-02
  4.98268953e-01 5.60685163e-02 2.30175532e+01 1.24072166e+00
  1.65055399e+00 1.20626211e-01 4.94870321e-01 8.99744264e+00
  4.75723785e-01 1.87341076e+00 3.33581923e-03 6.25394663e-03
  2.99178754e+00 9.95086181e+00 5.30147539e+00 1.34996389e+00
  1.47773671e-01 4.31226988e-03 3.89729526e+00 1.51342061e-01
  3.43031016e-01 7.40509873e-02 6.96076165e-01 7.20859158e-01
  1.14021296e-01 2.01083378e+00 1.10891755e-02 4.00744956e+00
  9.44961522e+00 2.70526346e-02 1.06893921e+00 1.15774680e-01
  4.53097368e-31 6.01463324e-31 2.03309208e+00 1.43375462e+00
  4.07479366e-31 4.53558774e-31 5.21365540e+00 8.80684331e+00
  7.00982221e-32 1.13678803e-31 1.16066823e-31 5.88806422e-32]]","[[-9.13464710e-02  4.30941813e+00  9.96217220e-01 -6.37600318e-01
  -1.44213370e+00  5.18150780e-01  9.79865237e+00 -2.27560871e+00
   2.67029693e+00  7.18333664e-01  1.45597791e+00  6.18781736e+00
  -1.39581490e+00  2.70874865e+00  1.26208848e-01  1.81085418e-01
  -3.52120607e+00  6.50641628e+00 -4.72205537e+00  2.41347165e+00
  -7.92029795e-01  1.37804445e-01 -4.11337863e+00  8.24488534e-01
   1.09585067e+00 -5.86617050e-01  1.65695178e+00 -1.74397651e+00
  -7.01130326e-01  2.86355092e+00 -1.20780727e-01  4.06303101e+00
  -6.43693609e+00  3.65147495e-01 -2.08271403e+00  7.35767896e-01
  -4.98211436e-16 -2.38557320e-16  2.90594491e+00 -2.40387566e+00
  -9.59709768e-17  2.48752553e-16 -4.75799544e+00  6.11775656e+00
   1.27124352e-16 -2.91117490e-17  5.26757221e-17  8.36310584e-17]]",20
"[[2.38141764e-03 4.44575664e+00 2.21151023e-01 1.03217794e-01
  5.19124307e-01 6.01652432e-02 2.39825456e+01 1.29036745e+00
  1.73073373e+00 1.26489501e-01 5.18511943e-01 9.40468963e+00
  4.94052835e-01 1.93199077e+00 3.92895027e-03 6.99254784e-03
  3.11362482e+00 1.04035880e+01 5.52818448e+00 1.41366083e+00
  1.54388259e-01 5.23899688e-03 4.09213666e+00 1.59883366e-01
  3.49220451e-01 7.96970804e-02 7.19592627e-01 7.53226512e-01
  1.19434005e-01 2.08682245e+00 1.28400065e-02 4.16368496e+00
  9.94646696e+00 2.97203458e-02 1.11041135e+00 1.24194855e-01
  4.71677313e-31 6.27213264e-31 2.11751246e+00 1.48569939e+00
  4.19005500e-31 4.88735505e-31 5.47232440e+00 9.20877327e+00
  9.42539377e-32 1.15766801e-31 1.18555995e-31 5.82918358e-32]]","[[-8.89687937e-02  4.39515560e+00  1.03428013e+00 -6.48617898e-01
  -1.45866249e+00  5.34580937e-01  9.91202450e+00 -2.29715225e+00
   2.71420981e+00  7.30580926e-01  1.47946686e+00  6.27417492e+00
  -1.40817513e+00  2.71592795e+00  1.38617730e-01  1.91281304e-01
  -3.55864310e+00  6.59889967e+00 -4.77873909e+00  2.44996720e+00
  -8.02784160e-01  1.55166410e-01 -4.18558430e+00  8.42312939e-01
   1.08434590e+00 -6.07871569e-01  1.66583387e+00 -1.76851590e+00
  -7.11967414e-01  2.88719101e+00 -1.51850340e-01  4.09979663e+00
  -6.56223396e+00  3.82838258e-01 -2.10283163e+00  7.60057964e-01
  -6.00413050e-16 -3.92927775e-16  2.93900347e+00 -2.42094161e+00
   3.85297934e-17  2.45977989e-17 -4.83969527e+00  6.20597976e+00
   2.72071987e-16  3.05866278e-17 -1.30057613e-17  7.52679525e-17]]",21
"[[2.39386086e-03 4.67237175e+00 2.38918457e-01 1.07923454e-01
  5.39595925e-01 6.43808143e-02 2.49310255e+01 1.33850568e+00
  1.81065217e+00 1.32375408e-01 5.42148378e-01 9.80727036e+00
  5.11884046e-01 1.98760296e+00 4.57113570e-03 7.78266623e-03
  3.23282864e+00 1.08519024e+01 5.75084147e+00 1.47669193e+00
  1.60917115e-01 6.29803628e-03 4.28711883e+00 1.68484156e-01
  3.54646329e-01 8.56835514e-02 7.42245259e-01 7.85368921e-01
  1.24803761e-01 2.16062230e+00 1.49158330e-02 4.31550392e+00
  1.04467309e+01 3.26257287e-02 1.15117420e+00 1.32973567e-01
  4.85608860e-31 6.54184368e-31 2.20059882e+00 1.53597543e+00
  4.15854292e-31 4.90498736e-31 5.73085939e+00 9.60762113e+00
  1.07531575e-31 1.15076964e-31 1.17750938e-31 6.00560352e-32]]","[[-8.60933253e-02  4.47628644e+00  1.07219901e+00 -6.59504627e-01
  -1.47299256e+00  5.50529065e-01  1.00109162e+01 -2.31450364e+00
   2.75459931e+00  7.42085251e-01  1.50128929e+00  6.35147554e+00
  -1.41826070e+00  2.71807242e+00  1.50861032e-01  2.01479678e-01
  -3.59051591e+00  6.68221246e+00 -4.82806423e+00  2.48276126e+00
  -8.12354166e-01  1.72987876e-01 -4.25272489e+00  8.59074827e-01
   1.07034691e+00 -6.29446065e-01  1.67201784e+00 -1.79084933e+00
  -7.21789783e-01  2.90615368e+00 -1.83614497e-01  4.12965308e+00
  -6.68043205e+00  4.01145830e-01 -2.12029167e+00  7.84155420e-01
  -4.03812894e-16 -5.35962275e-16  2.96799860e+00 -2.43405921e+00
   6.69079706e-17 -5.94131035e-17 -4.91542052e+00  6.28604974e+00
   3.64113172e-16  4.91573688e-17  7.80128384e-18  1.92940958e-17]]",22
"[[2.39768623e-03 4.90087430e+00 2.57559039e-01 1.12741580e-01
  5.59682733e-01 6.87139863e-02 2.58631217e+01 1.38513710e+00
  1.89029776e+00 1.38285602e-01 5.65790959e-01 1.02051535e+01
  5.29219060e-01 2.04031771e+00 5.26077564e-03 8.62572533e-03
  3.34938942e+00 1.12957846e+01 5.96943750e+00 1.53903409e+00
  1.67357888e-01 7.49788471e-03 4.48223643e+00 1.77140987e-01
  3.59344249e-01 9.20262540e-02 7.64047402e-01 8.17287750e-01
  1.30128486e-01 2.23226172e+00 1.73385096e-02 4.46294042e+00
  1.09504186e+01 3.57865913e-02 1.19126068e+00 1.42117734e-01
  4.80861008e-31 6.59197160e-31 2.28238267e+00 1.58460481e+00
  6.30489822e-31 4.88518150e-31 5.98928186e+00 1.00034461e+01
  1.07387126e-31 1.13926195e-31 1.16573428e-31 5.94554749e-32]]","[[-8.27531463e-02  4.55327792e+00  1.10999554e+00 -6.70348438e-01
  -1.48532654e+00  5.66023873e-01  1.00967499e+01 -2.32803586e+00
   2.79179271e+00  7.52929346e-01  1.52164222e+00  6.42056933e+00
  -1.42628073e+00  2.71569195e+00  1.62892290e-01  2.11677810e-01
  -3.61732578e+00  6.75722817e+00 -4.87071423e+00  2.51217034e+00
  -8.20840230e-01  1.91225391e-01 -4.31529335e+00  8.74861362e-01
   1.05411081e+00 -6.51351550e-01  1.67576808e+00 -1.81119489e+00
  -7.30683378e-01  2.92089981e+00 -2.15966309e-01  4.15325569e+00
  -6.79223176e+00  4.20083088e-01 -2.13541491e+00  8.08081963e-01
  -3.73835265e-16 -5.89858539e-16  2.99336304e+00 -2.44361402e+00
  -4.07537113e-16 -1.07549530e-16 -4.98577798e+00  6.35880146e+00
   3.58211964e-16  4.42416319e-17  7.02115546e-18  1.73646862e-17]]",23
"[[2.39400737e-03 5.13127271e+00 2.77090336e-01 1.17684338e-01
  5.79383124e-01 7.31630750e-02 2.67789468e+01 1.43026639e+00
  1.96965736e+00 1.44221487e-01 5.89450445e-01 1.05983195e+01
  5.46059028e-01 2.09020579e+00 5.99621595e-03 9.52289730e-03
  3.46330026e+00 1.17352157e+01 6.18396449e+00 1.60066639e+00
  1.73708003e-01 8.84674741e-03 4.67748263e+00 1.85851209e-01
  3.63349059e-01 9.87402400e-02 7.85012331e-01 8.48981168e-01
  1.35405879e-01 2.30176982e+00 2.01291940e-02 4.60603908e+00
  1.14575285e+01 3.92208688e-02 1.23070029e+00 1.51633597e-01
  5.24748384e-31 6.53414662e-31 2.36289161e+00 1.63160853e+00
  6.72880249e-31 4.86478105e-31 6.24761006e+00 1.03963060e+01
  1.06313255e-31 1.12786933e-31 1.15432336e-31 5.88609201e-32]]","[[-7.89831629e-02  4.62653989e+00  1.14767984e+00 -6.81224917e-01
  -1.49584487e+00  5.81088972e-01  1.01707982e+01 -2.33809163e+00
   2.82608207e+00  7.63186046e-01  1.54070123e+00  6.48222931e+00
  -1.43242147e+00  2.70924775e+00  1.74675255e-01  2.21869704e-01
  -3.63952644e+00  6.82473409e+00 -4.90730430e+00  2.53848283e+00
  -8.28331284e-01  2.09836677e-01 -4.37373194e+00  8.89755067e-01
   1.03586768e+00 -6.73590582e-01  1.67732259e+00 -1.82974086e+00
  -7.38724089e-01  2.93184566e+00 -2.48812947e-01  4.17120608e+00
  -6.89825637e+00  4.39655161e-01 -2.14848370e+00  8.31854072e-01
  -1.15780068e-16 -5.59323937e-16  3.01548088e+00 -2.44995118e+00
  -5.87453573e-16 -1.50134398e-16 -5.05131100e+00  6.42498565e+00
   3.22390768e-16  3.98174687e-17  1.12831387e-17  1.56282176e-17]]",24
"[[2.38401632e-03 5.36356470e+00 2.97527062e-01 1.22763763e-01
  5.98695053e-01 7.77259800e-02 2.76785986e+01 1.47390167e+00
  2.04871636e+00 1.50184249e-01 6.13137152e-01 1.09867591e+01
  5.62404712e-01 2.13733820e+00 6.77577908e-03 1.04751181e-02
  3.57455654e+00 1.21701785e+01 6.39441493e+00 1.66156991e+00
  1.79964703e-01 1.03525147e-02 4.87284907e+00 1.94612932e-01
  3.66694965e-01 1.05839789e-01 8.05153285e-01 8.80444507e-01
  1.40633444e-01 2.36917635e+00 2.33084292e-02 4.74485411e+00
  1.19680466e+01 4.29466482e-02 1.26951977e+00 1.61526719e-01
  5.50012308e-31 6.61443356e-31 2.44214984e+00 1.67700678e+00
  6.66455194e-31 4.82013422e-31 6.50585920e+00 1.07862582e+01
  1.05250122e-31 1.23430155e-31 1.14278013e-31 6.74250385e-32]]","[[-7.48196854e-02  4.69643142e+00  1.18525236e+00 -6.92199004e-01
  -1.50470836e+00  5.95743636e-01  1.02342004e+01 -2.34498549e+00
   2.85772786e+00  7.72919622e-01  1.55862301e+00  6.53715847e+00
  -1.43684880e+00  2.69915713e+00  1.86182292e-01  2.32047063e-01
  -3.65752836e+00  6.88543963e+00 -4.93838810e+00  2.56196142e+00
  -8.34906096e-01  2.28780879e-01 -4.42843726e+00  9.03834084e-01
   1.01582370e+00 -6.96159001e-01  1.67689567e+00 -1.84664961e+00
  -7.45978887e-01  2.93936732e+00 -2.82073953e-01  4.18405689e+00
  -6.99905921e+00  4.59861197e-01 -2.15974699e+00  8.55483727e-01
  -2.78877212e-16 -3.82714948e-16  3.03469306e+00 -2.45337975e+00
  -5.46136583e-16 -1.55123419e-16 -5.11250599e+00  6.48527814e+00
   2.90151691e-16 -7.26589399e-17  1.01548248e-17 -8.16044925e-17]]",25
