v,m,t
"[[1.28972869e-01 7.38515076e-02 5.79368175e-04 6.14392547e-01
  3.02396302e-01 4.62511748e-02 8.79258032e-32 2.43389047e-31
  1.18187736e-31 9.76110446e-32 2.02958279e-01 2.54136305e-01
  1.30564196e-31 8.76289784e-32 1.22860175e-31 2.75162406e-32
  1.14401545e+00 8.52641131e-01 0.00000000e+00 6.91850928e-32
  3.81817618e-32 5.98318088e-33 5.84569976e-33 3.04402481e-32]]","[[-7.62309781e-01 -5.80852705e-01  5.21450070e-02 -1.66257997e+00
  -1.16772342e+00  4.57922778e-01  8.53177161e-17 -2.40564040e-16
   8.16408206e-17  1.47136673e-16 -9.59743181e-01  1.06259465e+00
  -1.75970877e-16 -1.73029890e-16 -4.11748245e-17  7.66991688e-17
   2.25916683e+00 -1.94992674e+00  0.00000000e+00 -1.63278953e-16
  -9.84486547e-17  5.16549799e-17 -6.47036684e-17  1.22660350e-16]]",11
"[[1.40118263e-01 8.08991604e-02 7.43164061e-04 6.66941743e-01
  3.28680689e-01 5.04309434e-02 9.91404400e-32 2.51860123e-31
  1.77183756e-31 1.24488993e-31 2.21431887e-01 2.74021355e-01
  1.34412679e-31 1.12017420e-31 1.24920611e-31 2.90682720e-32
  1.23620521e+00 9.21138521e-01 0.00000000e+00 6.84932419e-32
  3.77999442e-32 1.19053452e-32 1.03409515e-32 3.91889664e-32]]","[[-7.97591687e-01 -6.11006699e-01  5.99531622e-02 -1.73858860e+00
  -1.22214789e+00  4.80264782e-01  1.86758190e-16 -3.20934486e-16
  -1.71835099e-16 -3.44723479e-17 -1.00695822e+00  1.10608970e+00
  -8.65815535e-17  3.22193168e-18  2.02927957e-17  1.11774940e-16
   2.35516616e+00 -2.03246569e+00  0.00000000e+00 -1.46951058e-16
  -8.86037892e-17  1.23832847e-16 -1.25714475e-16  2.05542204e-16]]",12
"[[1.51168830e-01 8.80020186e-02 9.34566586e-04 7.18955794e-01
  3.54768736e-01 5.46071029e-02 9.83888008e-32 2.51447516e-31
  1.77875732e-31 1.24513279e-31 2.39910866e-01 2.93392900e-01
  1.38751010e-31 1.14732726e-31 1.26161544e-31 3.38648946e-32
  1.32650351e+00 9.88195054e-01 0.00000000e+00 6.78083095e-32
  3.80264957e-32 1.57218487e-32 1.34527279e-32 3.91686244e-32]]","[[-8.29419924e-01 -6.38854609e-01  6.80587029e-02 -1.80697645e+00
  -1.27132404e+00  5.00652256e-01  1.52598016e-16 -3.34732146e-16
  -2.04288405e-16  4.60038598e-18 -1.05011405e+00  1.14418096e+00
  -2.54132148e-18  6.48309896e-17  6.81648052e-17  1.71922794e-16
   2.44005608e+00 -2.10538559e+00  0.00000000e+00 -1.32255952e-16
  -1.04331028e-16  4.87155441e-17 -1.69845637e-16  1.65712411e-16]]",13
"[[1.62125020e-01 9.51599489e-02 1.15552842e-03 7.70438386e-01
  3.80661533e-01 5.87798105e-02 1.09785144e-31 2.52694087e-31
  1.88123056e-31 1.24193928e-31 2.58395633e-01 3.12256259e-01
  1.47598587e-31 1.15477985e-31 1.25636288e-31 3.91438191e-32
  1.41492789e+00 1.05382484e+00 0.00000000e+00 6.71302264e-32
  3.76462308e-32 1.57937470e-32 1.33726804e-32 3.87769382e-32]]","[[-8.58137588e-01 -6.64623766e-01  7.64287182e-02 -1.86850216e+00
  -1.31577394e+00  5.19280398e-01  2.48604701e-16 -3.62586303e-16
  -7.41960725e-17 -2.62863162e-17 -1.08961519e+00  1.17740191e+00
   9.88814225e-17  1.01851757e-16  8.84842740e-17  2.29680988e-16
   2.51493826e+00 -2.16964102e+00  0.00000000e+00 -1.19030357e-16
  -9.38979252e-17  2.87073860e-17 -1.45480034e-16  1.49141170e-16]]",14
"[[1.72987277e-01 1.02372803e-01 1.40796214e-03 8.21393158e-01
  4.06360179e-01 6.29492290e-02 1.09123665e-31 2.60268131e-31
  2.25936905e-31 1.24920455e-31 2.76886573e-01 3.30616769e-01
  1.49907258e-31 1.16247128e-31 1.28499469e-31 5.94149020e-32
  1.50149588e+00 1.11804199e+00 0.00000000e+00 6.64589241e-32
  3.72697685e-32 1.57742116e-32 1.32426839e-32 4.45817673e-32]]","[[-8.84053444e-01 -6.88518756e-01  8.50335846e-02 -1.92384846e+00
  -1.35596750e+00  5.36324936e-01  2.44633776e-16 -2.25824015e-16
   1.32459776e-16  2.07097080e-17 -1.12582562e+00  1.20623277e+00
   1.50512845e-16  4.78040414e-17  1.43819517e-16  3.50457528e-16
   2.58080427e+00 -2.22609126e+00  0.00000000e+00 -1.07127321e-16
  -8.45081327e-17  1.40722077e-17 -1.29000630e-16  2.12920118e-16]]",15
"[[1.83756030e-01 1.09640419e-01 1.69374041e-03 8.71823692e-01
  4.31865773e-01 6.71155252e-02 1.09884479e-31 2.59203558e-31
  2.41906282e-31 1.25399832e-31 2.95384038e-01 3.48479786e-01
  1.59809543e-31 1.24085985e-31 1.27248978e-31 7.26208809e-32
  1.58622493e+00 1.18086061e+00 0.00000000e+00 6.57943349e-32
  4.18113533e-32 1.56164695e-32 1.35615728e-32 4.41359496e-32]]","[[-9.07445352e-01 -7.10723695e-01  9.38466314e-02 -1.97362981e+00
  -1.39232771e+00  5.51944074e-01  2.63205848e-16 -1.64022895e-16
   2.54227670e-16  6.02149568e-17 -1.15907286e+00  1.23110583e+00
   2.86844212e-17  1.37898971e-16  1.35311597e-16  4.32885721e-16
   2.63854660e+00 -2.27550978e+00  0.00000000e+00 -9.64145890e-17
  -1.46159263e-16  1.26649869e-17 -9.48563735e-17  1.91628106e-16]]",16
"[[1.94431697e-01 1.16962617e-01 2.01469622e-03 9.21733517e-01
  4.57179423e-01 7.12788702e-02 1.09489594e-31 2.57150481e-31
  2.40373933e-31 1.29143620e-31 3.13888340e-01 3.65850686e-01
  1.64639304e-31 1.28283433e-31 1.26268455e-31 7.18947139e-32
  1.66913249e+00 1.24229480e+00 0.00000000e+00 6.51363915e-32
  4.13932398e-32 1.77664717e-32 1.34301512e-32 4.67345523e-32]]","[[-9.28563353e-01 -7.31404270e-01  1.02843840e-01 -2.01839915e+00
  -1.42523531e+00  5.66280238e-01  2.10353017e-16 -1.24405129e-16
   2.58582651e-16 -1.65015604e-17 -1.18965155e+00  1.25241026e+00
   1.05989889e-16  5.03641913e-17  1.38867468e-16  3.89801521e-16
   2.68896857e+00 -2.31859285e+00  0.00000000e+00 -8.67731301e-17
  -1.31543337e-16 -3.66240789e-17 -8.74186989e-17  2.27601148e-16]]",17
"[[2.05014680e-01 1.24339205e-01 2.37262304e-03 9.71126101e-01
  4.82302238e-01 7.54394388e-02 1.11019122e-31 2.55027332e-31
  2.55877503e-31 1.27881632e-31 3.32399753e-01 3.82734860e-01
  1.85068487e-31 1.66398314e-31 1.28424515e-31 7.50968069e-32
  1.75023593e+00 1.30235864e+00 0.00000000e+00 6.85853227e-32
  4.15110261e-32 1.75888070e-32 1.32961958e-32 4.62672068e-32]]","[[-9.47632442e-01 -7.50709576e-01  1.12003576e-01 -2.05865409e+00
  -1.45503301e+00  5.79461649e-01  2.40546845e-16 -1.33139034e-16
   3.66542580e-16 -9.42480493e-18 -1.21782680e+00  1.27049642e+00
  -5.31876196e-17 -1.53160806e-16  6.65106942e-17  2.88203160e-16
   2.73279327e+00 -2.35596727e+00  0.00000000e+00 -1.40622705e-17
  -1.41448030e-16 -3.29616710e-17 -7.80885432e-17  2.04841034e-16]]",18
"[[2.15505370e-01 1.31769971e-01 2.76927498e-03 1.02000485e+00
  5.07235333e-01 7.95974085e-02 1.12658740e-31 2.54984348e-31
  2.62076446e-31 1.29250955e-31 3.50918506e-01 3.99137721e-01
  1.83298604e-31 2.05628216e-31 1.33891455e-31 7.51484397e-32
  1.82955264e+00 1.36106622e+00 0.00000000e+00 6.96987046e-32
  4.16436430e-32 1.78301486e-32 1.31656147e-32 4.58045348e-32]]","[[-9.64855073e-01 -7.68773780e-01  1.21306344e-01 -2.09484243e+00
  -1.48202933e+00  5.91603744e-01  2.68930781e-16 -1.69897972e-16
   4.23471001e-16 -5.99424021e-17 -1.24383705e+00  1.28567972e+00
  -3.88798867e-17  6.43776385e-17 -2.23059755e-17  2.87713055e-16
   2.77067157e+00 -2.38819730e+00  0.00000000e+00  2.97613478e-17
  -1.50706798e-16 -9.23930468e-18 -7.18227136e-17  1.84356930e-16]]",19
"[[2.25904137e-01 1.39254689e-01 3.20636692e-03 1.06837312e+00
  5.31979828e-01 8.37529597e-02 1.11553847e-31 2.53229931e-31
  2.66246632e-31 1.31560209e-31 3.69444784e-01 4.15064696e-01
  1.98559299e-31 2.04345497e-31 1.41040338e-31 7.45077756e-32
  1.90709993e+00 1.41843165e+00 0.00000000e+00 6.90017175e-32
  4.12272065e-32 2.20474242e-32 1.30339586e-32 4.53464894e-32]]","[[-9.80413402e-01 -7.85717605e-01  1.30734575e-01 -2.12736710e+00
  -1.50650196e+00  6.02810444e-01  2.46695494e-16 -1.81111474e-16
   4.63531122e-16 -1.13962855e-16 -1.26789681e+00  1.29824414e+00
  -1.65734703e-16  3.01268666e-17  7.20538640e-17  2.69468873e-16
   2.80318932e+00 -2.41579095e+00  0.00000000e+00  2.67852130e-17
  -1.35636118e-16  5.79837745e-17 -6.46404422e-17  1.65921237e-16]]",20
"[[2.36211340e-01 1.46793116e-01 3.68557462e-03 1.11623419e+00
  5.56536848e-01 8.79062749e-02 1.29013042e-31 2.54774595e-31
  2.64226844e-31 1.32196553e-31 3.87978727e-01 4.30521233e-01
  2.00916445e-31 2.03928666e-31 1.54034364e-31 1.07794007e-31
  1.98289510e+00 1.47446899e+00 0.00000000e+00 6.85019128e-32
  4.55155513e-32 2.18269500e-32 1.87043977e-32 4.48930245e-32]]","[[-9.94471324e-01 -8.01649673e-01  1.40272428e-01 -2.15659071e+00
  -1.52870088e+00  6.13175312e-01  3.58315098e-16 -2.26851428e-16
   4.42529123e-16 -1.46747402e-16 -1.29019902e+00  1.30844538e+00
  -8.32617661e-17 -1.32172447e-17 -5.51699757e-17  4.26997755e-16
   2.83087391e+00 -2.43920554e+00  0.00000000e+00  1.03149393e-17
  -1.90633551e-16  5.21853971e-17  1.79864455e-17  1.49329113e-16]]",21
"[[2.46427320e-01 1.54384991e-01 4.20853487e-03 1.16359127e+00
  5.80907519e-01 9.20575389e-02 1.28475478e-31 3.44719459e-31
  2.69397977e-31 1.36778849e-31 4.06520426e-01 4.45512792e-01
  2.16083118e-31 2.16588756e-31 1.73760652e-31 1.10616338e-31
  2.05695542e+00 1.52919232e+00 0.00000000e+00 6.83048966e-32
  4.66534209e-32 2.16086805e-32 2.18054550e-32 4.54125085e-32]]","[[-1.00717629e+00 -8.16667719e-01  1.49905617e-01 -2.18283953e+00
  -1.54885114e+00  6.22782577e-01  3.49916532e-16 -5.08292263e-16
   4.86669657e-16 -5.52334672e-17 -1.31091717e+00  1.31651366e+00
   5.61210299e-17 -1.33136508e-16  9.61778554e-17  4.46750132e-16
   2.85420009e+00 -2.45885287e+00  0.00000000e+00  3.13742334e-17
  -1.31657477e-16  4.69668574e-17 -4.11541666e-17  1.65515556e-16]]",22
"[[2.56552400e-01 1.62030036e-01 4.77684558e-03 1.21044754e+00
  6.05092976e-01 9.62069375e-02 1.33190604e-31 3.78105468e-31
  2.75853327e-31 1.41772315e-31 4.25069925e-01 4.60044852e-01
  2.29295325e-31 2.52098163e-31 1.77098548e-31 1.09616476e-31
  2.12929814e+00 1.58261573e+00 0.00000000e+00 7.50082662e-32
  4.61868867e-32 2.13925937e-32 2.48722360e-32 4.69303537e-32]]","[[-1.01866095e+00 -8.30859671e-01  1.59621250e-01 -2.20640715e+00
  -1.56715532e+00  6.31708069e-01  3.92383777e-16 -2.65543251e-16
   5.33654817e-16 -1.29467590e-16 -1.33020731e+00  1.32265630e+00
   1.74496982e-16  7.42783899e-17  1.57802629e-16  3.91764896e-16
   2.87359523e+00 -2.47510367e+00  0.00000000e+00  1.14181086e-16
  -1.18491729e-16  4.22701716e-17  2.02747351e-17  1.04557128e-16]]",23
"[[2.66586889e-01 1.69727956e-01 5.39206587e-03 1.25680609e+00
  6.29094354e-01 1.00354658e-01 1.46018280e-31 3.76796230e-31
  2.99944325e-31 2.00744140e-31 4.43627219e-01 4.74122906e-01
  2.32701202e-31 2.50978216e-31 1.76835526e-31 1.11870693e-31
  2.19994047e+00 1.63475327e+00 0.00000000e+00 7.42581836e-32
  5.13842915e-32 3.05273064e-32 2.46407176e-32 5.72853592e-32]]","[[-1.02904463e+00 -8.44304634e-01  1.69407693e-01 -2.22755771e+00
  -1.58379580e+00  6.40020057e-01  2.34151358e-16 -2.88706295e-16
   3.16431068e-16 -3.62263681e-16 -1.34820974e+00  1.32705999e+00
   2.32537879e-16  2.94201434e-17  1.80854867e-16  2.94705922e-16
   2.88944406e+00 -2.48829178e+00  0.00000000e+00  1.02762978e-16
  -1.81870700e-16  1.34731513e-16  2.23950249e-17 -9.93852416e-18]]",24
"[[2.76531079e-01 1.77478438e-01 6.05571618e-03 1.30266995e+00
  6.52912793e-01 1.04500889e-01 1.65304659e-31 3.90012455e-31
  3.12728228e-31 2.01227218e-31 4.62192252e-01 4.87752458e-01
  2.32101897e-31 3.11493359e-31 1.95524624e-31 1.25233958e-31
  2.26889959e+00 1.68561901e+00 0.00000000e+00 7.35156017e-32
  5.08704486e-32 3.52428463e-32 2.79602755e-32 6.16276685e-32]]","[[-1.03843469e+00 -8.57073769e-01  1.79254438e-01 -2.24652889e+00
  -1.59893677e+00  6.47780001e-01  3.54772891e-16 -1.29512272e-16
   1.59156172e-16 -2.76132211e-16 -1.36505058e+00  1.32989285e+00
   1.67718391e-16 -2.24569525e-16  3.05798937e-16  3.85576393e-16
   2.90209297e+00 -2.49871783e+00  0.00000000e+00  9.24866800e-17
  -1.63683630e-16  1.92116057e-16 -3.95601798e-17 -7.90528950e-17]]",25
"[[2.86385245e-01 1.85281153e-01 6.76927834e-03 1.34804210e+00
  6.76549438e-01 1.08645819e-01 1.67840307e-31 4.02791334e-31
  3.62317722e-31 2.13737534e-31 4.80764921e-01 5.00939031e-01
  2.37083720e-31 3.10624726e-31 1.93625414e-31 1.25676745e-31
  2.33619268e+00 1.73522699e+00 0.00000000e+00 7.81293427e-32
  5.03617441e-32 3.48904178e-32 2.77193207e-32 6.10426762e-32]]","[[-1.04692766e+00 -8.69231088e-01  1.89151994e-01 -2.26353455e+00
  -1.61272606e+00  6.55043231e-01  2.54575478e-16  1.25861706e-17
   3.72841895e-16 -3.69028694e-16 -1.38084323e+00  1.33130630e+00
   2.36403221e-16 -1.54717414e-16  2.82704751e-16  3.88190672e-16
   2.91185381e+00 -2.50665251e+00  0.00000000e+00  1.01018585e-17
  -1.47315267e-16  1.72904451e-16 -4.18209112e-17 -7.67408491e-17]]",26
"[[2.96149647e-01 1.93135751e-01 7.53419570e-03 1.39292546e+00
  7.00005436e-01 1.12789637e-01 1.73538276e-31 4.03663065e-31
  3.60533288e-31 2.18786175e-31 4.99345072e-01 5.13688155e-01
  2.39960283e-31 3.21348508e-31 2.01475864e-31 1.24423223e-31
  2.40183686e+00 1.78359126e+00 0.00000000e+00 1.03505117e-31
  4.99242620e-32 3.49129450e-32 2.78357086e-32 6.45182922e-32]]","[[-1.05461040e+00 -8.80834167e-01  1.99091780e-01 -2.27876707e+00
  -1.62529676e+00  6.61859557e-01  1.43232125e-16 -5.86699100e-17
   3.78438283e-16 -2.47355452e-16 -1.39568961e+00  1.33143675e+00
   1.40323964e-16 -2.56846816e-16  3.53362047e-16  3.51173082e-16
   2.91900734e+00 -2.51233963e+00  0.00000000e+00 -1.52639795e-16
  -1.40716105e-16  1.74886561e-16 -1.77999413e-17 -5.14460256e-18]]",27
"[[3.05824528e-01 2.01041867e-01 8.35187320e-03 1.43732290e+00
  7.23281937e-01 1.16932533e-01 1.76882276e-31 4.04878705e-31
  3.70819248e-31 2.17689894e-31 5.17932499e-01 5.26005376e-01
  2.54236500e-31 3.33341201e-31 2.45203065e-31 1.23223649e-31
  2.46584925e+00 1.83072585e+00 0.00000000e+00 1.02470066e-31
  5.33471709e-32 4.08183125e-32 2.75573516e-32 6.70077154e-32]]","[[-1.06156100e+00 -8.91934791e-01  2.09066033e-01 -2.29239955e+00
  -1.63676868e+00  6.68273822e-01  5.76391193e-17  1.96696323e-17
   4.58455784e-16 -2.55658990e-16 -1.40968131e+00  1.33040705e+00
  -2.84332520e-18 -3.54475468e-16  5.31899542e-16  3.09373039e-16
   2.92380639e+00 -2.51599878e+00  0.00000000e+00 -1.37375816e-16
  -6.40174111e-17  2.36483282e-16 -1.60199472e-17  5.13574106e-17]]",28
"[[3.15410116e-01 2.08999118e-01 9.22367748e-03 1.48123720e+00
  7.46380095e-01 1.21074695e-01 1.79271753e-31 4.17232948e-31
  3.79424421e-31 2.20855875e-31 5.36526948e-01 5.37896246e-01
  2.58747455e-31 3.44174502e-31 2.44018074e-31 1.32274395e-31
  2.52824694e+00 1.87664477e+00 0.00000000e+00 1.02526781e-31
  5.31791672e-32 4.27223146e-32 2.75054833e-32 6.63376382e-32]]","[[-1.06784970e+00 -9.02579529e-01  2.19067730e-01 -2.30458771e+00
  -1.64724972e+00  6.74326394e-01 -1.26096707e-17 -1.10371645e-16
   5.23575810e-16 -3.03188100e-16 -1.42290065e+00  1.32832788e+00
  -8.65430394e-17 -2.00003919e-16  5.14305090e-16  3.79840775e-16
   2.92647860e+00 -2.51782774e+00  0.00000000e+00 -9.07533502e-17
  -7.67328883e-17  1.64749767e-16  5.38828287e-19  4.62216695e-17]]",29
"[[3.24906624e-01 2.17007102e-01 1.01509370e-02 1.52467114e+00
  7.69301066e-01 1.25216313e-01 1.77479081e-31 4.33855341e-31
  3.75635565e-31 2.24937795e-31 5.55128117e-01 5.49366331e-01
  2.86828429e-31 3.56337462e-31 2.47794480e-31 1.31246102e-31
  2.58904699e+00 1.92136202e+00 0.00000000e+00 1.01501513e-31
  5.26473756e-32 4.22950915e-32 2.91391973e-32 6.56742618e-32]]","[[-1.07353966e+00 -9.12810259e-01  2.29090508e-01 -2.31547166e+00
  -1.65683703e+00  6.80053613e-01 -1.11366837e-17  4.48692715e-17
   4.68896971e-16 -1.93556754e-16 -1.43542156e+00  1.32529897e+00
  -2.53012830e-16 -5.50847343e-17  5.41719915e-16  3.24697117e-16
   2.92722897e+00 -2.51800469e+00  0.00000000e+00 -8.16780151e-17
  -6.90595995e-17  1.48274791e-16  4.41744043e-17  4.15995026e-17]]",30
