v,m,t 
"[[1.09987684e-02 4.04040069e-01 5.33189589e-01 1.54875593e+00
  1.54661480e+00 6.25232701e-01 6.96036467e-01 9.27282687e-01
  2.27295876e-03 4.88651632e-01 3.73433476e+00 1.18925966e-01
  1.48379508e-02 3.56360759e-04 6.10003635e-01 2.25718904e-01
  6.27060775e-02 3.65228962e-01 2.28118440e+00 2.33995088e-02
  2.80741452e-02 1.57308689e+00 3.75813309e-02 5.87082491e-01
  1.49580723e+00 7.99422584e+00 4.31154559e-01 2.69830186e+00
  1.40556668e-02 1.07052892e+01 1.53840958e+00 2.62157557e+00
  4.74800977e-01 3.97069714e-01 7.85506511e-01 2.28774479e+00
  3.29891210e+00 3.67101729e+00 4.99971855e-03 6.74771648e-01
  5.15643518e+00 5.33782055e+00 5.06186046e-02 6.29789497e-03
  2.17595184e-01 8.51973899e-01 1.00091939e+00 9.97279288e-01
  3.09283937e+00 1.39199224e-01 3.46953482e-01 1.55807305e+01
  8.25251543e-02 1.15572235e+00 3.49574342e-31 4.85110140e-31
  1.87517503e-31 8.99439414e-32 1.94110930e+00 6.26522265e-01
  3.64575519e-31 2.76039864e-31 2.15908605e-31 1.21469430e-31
  1.02956481e+01 6.20765368e-01 1.89315216e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.65935188e-32 0.00000000e+00]]","[[ 4.94746160e-02  1.16096226e+00 -1.45686959e+00  2.42831461e+00
   2.38073727e+00 -1.48049926e+00 -1.59869602e+00  1.84566858e+00
   9.31166871e-02  1.39266559e+00 -3.75222108e+00 -6.42350508e-01
   1.64468151e-01  3.43793032e-02 -1.47977215e+00 -9.33273113e-01
   4.92555148e-01  1.12486883e+00 -2.85420458e+00 -2.27831622e-01
  -3.56878122e-01  2.36819497e+00  4.23840877e-01 -1.51633701e+00
  -2.25250183e+00 -5.42661808e+00  1.20873078e+00  3.04512887e+00
   2.31965804e-01 -6.19927656e+00 -2.37685594e+00  3.07439477e+00
   1.30609605e+00  1.14788124e+00 -1.58959292e+00  3.00988989e+00
   3.37936155e+00  3.68913082e+00 -1.46545573e-01  1.43785033e+00
  -4.28332874e+00 -4.42806969e+00  3.93269808e-01 -1.75110765e-01
  -8.72261980e-01 -1.73387979e+00 -1.93483000e+00 -1.92992188e+00
   3.41034394e+00 -6.46565594e-01 -1.07337075e+00  7.49705194e+00
  -5.46630677e-01 -2.00302974e+00 -2.16156319e-16 -3.03568389e-16
   4.66182141e-17 -1.04412310e-16  2.57533263e+00 -1.58340327e+00
  -1.79301810e-16  7.85078106e-17 -3.74103063e-16 -2.90625051e-16
   5.93218807e+00  1.48419121e+00  9.15275902e-17  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.88483844e-16  0.00000000e+00]]",28
"[[1.16018384e-02 4.12945053e-01 5.54169097e-01 1.60197520e+00
  1.59390023e+00 6.41535558e-01 7.17921285e-01 9.55960102e-01
  2.64180738e-03 5.08146555e-01 3.86009517e+00 1.21790836e-01
  1.47321698e-02 3.73678240e-04 6.26967576e-01 2.34085785e-01
  6.51141615e-02 3.74440813e-01 2.34623723e+00 2.34548303e-02
  2.97252594e-02 1.61651159e+00 4.02829961e-02 6.09601354e-01
  1.53042204e+00 8.24171351e+00 4.41606101e-01 2.76393397e+00
  1.45571431e-02 1.10111444e+01 1.58594735e+00 2.69698931e+00
  4.88460773e-01 4.05808030e-01 8.00520259e-01 2.37847553e+00
  3.38250257e+00 3.78666918e+00 5.21145247e-03 6.84871517e-01
  5.30084219e+00 5.50163490e+00 5.14257009e-02 6.78151629e-03
  2.23242945e-01 8.75317144e-01 1.03397155e+00 1.02980813e+00
  3.19558315e+00 1.40973873e-01 3.54181628e-01 1.60349074e+01
  8.49417850e-02 1.18508434e+00 3.52066145e-31 4.80496215e-31
  1.85709832e-31 9.04676845e-32 1.98798800e+00 6.52009518e-01
  3.95720767e-31 2.81714356e-31 2.35822809e-31 1.49729974e-31
  1.05416975e+01 6.38445631e-01 2.10768418e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.84756051e-32 0.00000000e+00]]","[[ 7.12302944e-02  1.15864382e+00 -1.47339054e+00  2.44760301e+00
   2.39316619e+00 -1.48263317e+00 -1.60866511e+00  1.85590994e+00
   1.03593354e-01  1.40954460e+00 -3.78086004e+00 -6.41787502e-01
   1.54548085e-01  3.55109558e-02 -1.48366322e+00 -9.43018929e-01
   4.98391781e-01  1.12580214e+00 -2.86520387e+00 -2.22057770e-01
  -3.65143189e-01  2.37459466e+00  4.36931816e-01 -1.53319570e+00
  -2.24990131e+00 -5.45617121e+00  1.20936115e+00  3.04494333e+00
   2.34107591e-01 -6.22192818e+00 -2.39001266e+00  3.08574911e+00
   1.31116182e+00  1.14582738e+00 -1.58185801e+00  3.04595904e+00
   3.38286293e+00  3.71055357e+00 -1.48069122e-01  1.42386355e+00
  -4.29768239e+00 -4.45130194e+00  3.90182064e-01 -1.80979172e-01
  -8.73487535e-01 -1.73899387e+00 -1.94885930e+00 -1.94308894e+00
   3.43492161e+00 -6.38181954e-01 -1.06946327e+00  7.52836157e+00
  -5.48905138e-01 -2.00501174e+00 -1.17161446e-16 -2.57811007e-16
   3.37403292e-17 -5.62459879e-17  2.57526741e+00 -1.60325519e+00
  -3.47895094e-16  1.62498688e-16 -4.85263581e-16 -4.33246088e-16
   5.92973644e+00  1.49032926e+00  2.35169972e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.21179073e-16  0.00000000e+00]]",29
"[[1.23396220e-02 4.21532233e-01 5.75200723e-01 1.65484080e+00
  1.64057461e+00 6.57427958e-01 7.39663965e-01 9.84339044e-01
  3.05719810e-03 5.27774119e-01 3.98525407e+00 1.24545545e-01
  1.46097979e-02 3.93133108e-04 6.43547641e-01 2.42502233e-01
  6.75406241e-02 3.83409638e-01 2.41039730e+00 2.34883325e-02
  3.14135814e-02 1.65907524e+00 4.30983536e-02 6.32218371e-01
  1.56383660e+00 8.48622764e+00 4.51832558e-01 2.82761096e+00
  1.50570471e-02 1.13120171e+01 1.63294930e+00 2.77110808e+00
  5.01911904e-01 4.14266470e-01 8.14803822e-01 2.46976857e+00
  3.46413773e+00 3.90095668e+00 5.41739502e-03 6.94149163e-01
  5.44297511e+00 5.66342319e+00 5.21844499e-02 7.28682564e-03
  2.28751293e-01 8.98300215e-01 1.06684552e+00 1.06210397e+00
  3.29763252e+00 1.42552013e-01 3.61075334e-01 1.64823820e+01
  8.73216002e-02 1.21368843e+00 3.53972913e-31 5.09214681e-31
  1.86810299e-31 9.07285371e-32 2.03357345e+00 6.77666286e-01
  3.93340560e-31 3.26985286e-31 2.33570670e-31 1.52478839e-31
  1.07802069e+01 6.55950130e-01 2.15648392e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.84326316e-32 0.00000000e+00]]","[[ 9.33271549e-02  1.15554748e+00 -1.48906473e+00  2.46530291e+00
   2.40407624e+00 -1.48372766e+00 -1.61786298e+00  1.86509714e+00
   1.14253266e-01  1.42578120e+00 -3.80744656e+00 -6.40637457e-01
   1.44088253e-01  3.67756313e-02 -1.48645820e+00 -9.52434471e-01
   5.04028762e-01  1.12597490e+00 -2.87469436e+00 -2.16224240e-01
  -3.73188656e-01  2.37947539e+00  4.49967705e-01 -1.54932533e+00
  -2.24563449e+00 -5.48233312e+00  1.20943131e+00  3.04263490e+00
   2.36103042e-01 -6.24081582e+00 -2.40173320e+00  3.09511863e+00
   1.31545516e+00  1.14312190e+00 -1.57296643e+00  3.08059432e+00
   3.38437097e+00  3.72956768e+00 -1.49326364e-01  1.40846680e+00
  -4.30966221e+00 -4.47179460e+00  3.86843068e-01 -1.86821274e-01
  -8.74120470e-01 -1.74324117e+00 -1.96185238e+00 -1.95516299e+00
   3.45749666e+00 -6.29025248e-01 -1.06467135e+00  7.55515591e+00
  -5.50840966e-01 -2.00564468e+00 -1.79116388e-16 -4.15123947e-16
  -2.40172057e-17 -8.47612404e-17  2.57360260e+00 -1.62230877e+00
  -2.73394124e-16  3.65538750e-16 -4.26437266e-16 -4.55084077e-16
   5.92321513e+00  1.49585685e+00  2.95245188e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.30079790e-16  0.00000000e+00]]",30
"[[1.32219186e-02 4.29806598e-01 5.96281593e-01 1.70732968e+00
  1.68662592e+00 6.72910317e-01 7.61265513e-01 1.01242198e+00
  3.52187362e-03 5.47533023e-01 4.10981232e+00 1.27190723e-01
  1.44754880e-02 4.14880393e-04 6.59744392e-01 2.50971326e-01
  6.99840013e-02 3.92136725e-01 2.47368102e+00 2.35013802e-02
  3.31375528e-02 1.70079328e+00 4.60291194e-02 6.54930462e-01
  1.59606259e+00 8.72775263e+00 4.61843164e-01 2.88935514e+00
  1.55549638e-02 1.16079525e+01 1.67940732e+00 2.84393672e+00
  5.15156726e-01 4.22453989e-01 8.28373574e-01 2.56160970e+00
  3.54386558e+00 4.01385486e+00 5.61682914e-03 7.02622031e-01
  5.58288039e+00 5.82318571e+00 5.28965462e-02 7.81407203e-03
  2.34121253e-01 9.20937100e-01 1.09953995e+00 1.09416686e+00
  3.39897707e+00 1.43939307e-01 3.67640833e-01 1.69231684e+01
  8.96648372e-02 1.24153754e+00 4.27449041e-31 5.20904912e-31
  1.90449970e-31 9.10012124e-32 2.07789198e+00 7.03487545e-01
  3.96956648e-31 3.40420011e-31 2.39119872e-31 1.58245308e-31
  1.10112876e+01 6.73286917e-01 2.14176021e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.79520843e-32 0.00000000e+00]]","[[ 1.15707100e-01  1.15175000e+00 -1.50396569e+00  2.48152210e+00
   2.41358270e+00 -1.48386967e+00 -1.62636522e+00  1.87333425e+00
   1.25082097e-01  1.44143281e+00 -3.83217790e+00 -6.38948654e-01
   1.33112811e-01  3.81654754e-02 -1.48825249e+00 -9.61565903e-01
   5.09471955e-01  1.12545410e+00 -2.88283903e+00 -2.10347641e-01
  -3.81015192e-01  2.38299999e+00  4.62951529e-01 -1.56478727e+00
  -2.23985028e+00 -5.50540294e+00  1.20902419e+00  3.03840523e+00
   2.37958148e-01 -6.25630875e+00 -2.41213425e+00  3.10268676e+00
   1.31905379e+00  1.13985107e+00 -1.56303936e+00  3.11391271e+00
   3.38411907e+00  3.74636436e+00 -1.50318805e-01  1.39177470e+00
  -4.31953046e+00 -4.48979978e+00  3.83286254e-01 -1.92636384e-01
  -8.74215410e-01 -1.74673687e+00 -1.97390471e+00 -1.96624760e+00
   3.47824511e+00 -6.19158688e-01 -1.05908162e+00  7.57784995e+00
  -5.52470650e-01 -2.00504520e+00  1.16312561e-16 -2.44064737e-16
   5.25988915e-17 -1.10635672e-16  2.57051437e+00 -1.64062684e+00
  -3.32942537e-16  1.99738683e-16 -4.72590547e-16 -3.24186810e-16
   5.91303000e+00  1.50085541e+00  2.39565124e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.15127848e-16  0.00000000e+00]]",31
"[[1.42580079e-02 4.37772708e-01 6.17409315e-01 1.75941980e+00
  1.73204218e+00 6.87982973e-01 7.82725859e-01 1.04021129e+00
  4.03854764e-03 5.67421697e-01 4.23377091e+00 1.29727431e-01
  1.43341315e-02 4.39051487e-04 6.75558725e-01 2.59495811e-01
  7.24428307e-02 4.00623632e-01 2.53610356e+00 2.34952166e-02
  3.48955330e-02 1.74168144e+00 4.90767472e-02 6.77734303e-01
  1.62711210e+00 8.96627423e+00 4.71646861e-01 2.94918899e+00
  1.60504794e-02 1.18989949e+01 1.72531308e+00 2.91548044e+00
  5.28197579e-01 4.30379347e-01 8.41245735e-01 2.65398388e+00
  3.62173267e+00 4.12533973e+00 5.80906309e-03 7.10308257e-01
  5.72060360e+00 5.98092450e+00 5.35636189e-02 8.36350062e-03
  2.39353979e-01 9.43241261e-01 1.13205344e+00 1.12599694e+00
  3.49960645e+00 1.45141719e-01 3.73884458e-01 1.73572813e+01
  9.19717942e-02 1.26863445e+00 4.24663131e-31 5.15735466e-31
  1.88545861e-31 9.66384824e-32 2.12096905e+00 7.29468386e-01
  3.95980436e-31 3.37246342e-31 2.40498726e-31 1.71081548e-31
  1.12350497e+01 6.90463208e-01 2.64319917e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.75136980e-32 0.00000000e+00]]","[[ 1.38316918e-01  1.14731874e+00 -1.51816116e+00  2.49635927e+00
   2.42178911e+00 -1.48313689e+00 -1.63423677e+00  1.88071480e+00
   1.36066285e-01  1.45655033e+00 -3.85523183e+00 -6.36767768e-01
   1.21644994e-01  3.96705721e-02 -1.48913288e+00 -9.70453104e-01
   5.14726801e-01  1.12430112e+00 -2.88978276e+00 -2.04440674e-01
  -3.88623144e-01  2.38531605e+00  4.75884063e-01 -1.57963614e+00
  -2.23268348e+00 -5.52565081e+00  1.20821394e+00  3.03243616e+00
   2.39678313e-01 -6.26873892e+00 -2.42132018e+00  3.10861911e+00
   1.32202769e+00  1.13609253e+00 -1.55218609e+00  3.14601856e+00
   3.38231635e+00  3.76111644e+00 -1.51047706e-01  1.37389211e+00
  -4.32752288e+00 -4.50554623e+00  3.79541414e-01 -1.98424079e-01
  -8.73822247e-01 -1.74958369e+00 -1.98510208e+00 -1.97643616e+00
   3.49732543e+00 -6.08641320e-01 -1.05277282e+00  7.59681753e+00
  -5.53823986e-01 -2.00331764e+00  1.43263428e-16 -2.25951384e-16
   4.79639566e-17 -1.86568278e-17  2.56616037e+00 -1.65826643e+00
  -3.54359837e-16  1.94948050e-16 -4.86732249e-16 -4.11845995e-16
   5.89954615e+00  1.50539574e+00  4.44269181e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.10028681e-16  0.00000000e+00]]",32
"[[1.54566784e-02 4.45434705e-01 6.38581907e-01 1.81109029e+00
  1.77681168e+00 7.02646184e-01 8.04043857e-01 1.06770922e+00
  4.60989401e-03 5.87438298e-01 4.35713080e+00 1.32157163e-01
  1.41908416e-02 4.65749169e-04 6.90991810e-01 2.68078058e-01
  7.49157032e-02 4.08872245e-01 2.59767889e+00 2.34709818e-02
  3.66858042e-02 1.78175552e+00 5.22423812e-02 7.00626339e-01
  1.65699768e+00 9.20177931e+00 4.81252324e-01 3.00713506e+00
  1.65431869e-02 1.21851873e+01 1.77065814e+00 2.98574466e+00
  5.41036779e-01 4.38051104e-01 8.53436366e-01 2.74687533e+00
  3.69778386e+00 4.23538818e+00 5.99343210e-03 7.17226662e-01
  5.85618941e+00 6.13664327e+00 5.41872326e-02 8.93535701e-03
  2.44450758e-01 9.65225557e-01 1.16438457e+00 1.15759432e+00
  3.59951032e+00 1.46165483e-01 3.79812589e-01 1.77847367e+01
  9.42428324e-02 1.29498180e+00 4.41070271e-31 5.16527597e-31
  1.88338690e-31 1.19869808e-31 2.16282917e+00 7.55604069e-01
  4.02470856e-31 3.36752133e-31 2.53194057e-31 1.69523447e-31
  1.14516014e+01 7.07485432e-01 2.69862554e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.70385610e-32 0.00000000e+00]]","[[ 1.61108314e-01  1.14231254e+00 -1.53171337e+00  2.50990519e+00
   2.42878868e+00 -1.48159868e+00 -1.64153291e+00  1.88732265e+00
   1.47192870e-01  1.47117885e+00 -3.87676836e+00 -6.34140199e-01
   1.09707264e-01  4.12791939e-02 -1.48917822e+00 -9.79130097e-01
   5.19798800e-01  1.12257263e+00 -2.89565421e+00 -1.98512713e-01
  -3.96012603e-01  2.38655703e+00  4.88763843e-01 -1.59392054e+00
  -2.22425624e+00 -5.54332061e+00  1.20706682e+00  3.02489165e+00
   2.41268501e-01 -6.27840440e+00 -2.42938447e+00  3.11306502e+00
   1.32443984e+00  1.13191614e+00 -1.54050524e+00  3.17700503e+00
   3.37914966e+00  3.77398018e+00 -1.51514051e-01  1.35491526e+00
  -4.33385128e+00 -4.51924156e+00  3.75635031e-01 -2.04184238e-01
  -8.72986653e-01 -1.75187291e+00 -1.99552167e+00 -1.98581270e+00
   3.51488014e+00 -5.97528376e-01 -1.04581632e+00  7.61239585e+00
  -5.54928366e-01 -2.00055536e+00  2.72651283e-16 -2.80489158e-16
   2.20064627e-18 -1.72347277e-16  2.56068136e+00 -1.67527952e+00
  -2.16697511e-16  2.29102612e-16 -3.15175672e-16 -3.83019155e-16
   5.88309151e+00  1.50953925e+00  4.90317873e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  9.90258131e-17  0.00000000e+00]]",33
"[[1.68262609e-02 4.52796336e-01 6.59797737e-01 1.86232153e+00
  1.82092300e+00 7.16900131e-01 8.25217296e-01 1.09491786e+00
  5.23853650e-03 6.07580717e-01 4.47989277e+00 1.34481833e-01
  1.40509357e-02 4.95043189e-04 7.06045036e-01 2.76720028e-01
  7.74013004e-02 4.16884810e-01 2.65841985e+00 2.34297290e-02
  3.85065758e-02 1.82103124e+00 5.55268177e-02 7.23602796e-01
  1.68573229e+00 9.43425573e+00 4.90667977e-01 3.06321592e+00
  1.70326893e-02 1.24665715e+01 1.81543402e+00 3.05473495e+00
  5.53676609e-01 4.45477619e-01 8.64961376e-01 2.84026760e+00
  3.77206215e+00 4.34397801e+00 6.16930101e-03 7.23396728e-01
  5.98968166e+00 6.29034726e+00 5.47688885e-02 9.52989090e-03
  2.49413012e-01 9.86902208e-01 1.19653191e+00 1.18895908e+00
  3.69867817e+00 1.47017058e-01 3.85431621e-01 1.82055522e+01
  9.64783771e-02 1.32058221e+00 4.44951772e-31 5.14575078e-31
  1.87783382e-31 1.20338229e-31 2.20349581e+00 7.81890055e-01
  4.26997390e-31 3.35264195e-31 2.66959961e-31 1.68711521e-31
  1.16610487e+01 7.24359284e-01 2.67163928e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.78871711e-32 0.00000000e+00]]","[[ 1.84037838e-01  1.13678261e+00 -1.54467948e+00  2.52224364e+00
   2.43466560e+00 -1.47931687e+00 -1.64830030e+00  1.89323295e+00
   1.58449368e-01  1.48535822e+00 -3.89693128e+00 -6.31110302e-01
   9.73214177e-02  4.29780671e-02 -1.48846007e+00 -9.87625498e-01
   5.24693820e-01  1.12032122e+00 -2.90056756e+00 -1.92570326e-01
  -4.03183445e-01  2.38684332e+00  5.01587218e-01 -1.60768368e+00
  -2.21467934e+00 -5.55863248e+00  1.20564205e+00  3.01591945e+00
   2.42733334e-01 -6.28557264e+00 -2.43641093e+00  3.11615911e+00
   1.32634688e+00  1.12738467e+00 -1.52808584e+00  3.20695525e+00
   3.37478549e+00  3.78509692e+00 -1.51718532e-01  1.33493275e+00
  -4.33870598e+00 -4.53107425e+00  3.71590600e-01 -2.09917056e-01
  -8.71750529e-01 -1.75368536e+00 -2.00523295e+00 -1.99445281e+00
   3.53103728e+00 -5.85871586e-01 -1.03827673e+00  7.62488940e+00
  -5.55809042e-01 -1.99684193e+00  1.54324612e-16 -1.95759062e-16
  -3.44622339e-17 -1.95942917e-16  2.55420275e+00 -1.69171359e+00
  -2.60566316e-17  1.62838185e-16 -1.55995092e-16 -3.14996735e-16
   5.86396016e+00  1.51333902e+00  4.41286086e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  5.28052504e-17  0.00000000e+00]]",34
"[[1.83746646e-02 4.59860988e-01 6.81055486e-01 1.91309521e+00
  1.86436516e+00 7.30744924e-01 8.46242923e-01 1.12183909e+00
  5.92703950e-03 6.27846601e-01 4.60205725e+00 1.36703764e-01
  1.39199167e-02 5.26966592e-04 7.20719984e-01 2.85423247e-01
  7.98984201e-02 4.24663955e-01 2.71833822e+00 2.33724397e-02
  4.03559876e-02 1.85952415e+00 5.89304746e-02 7.46659686e-01
  1.71332928e+00 9.66369218e+00 4.99902010e-01 3.11745415e+00
  1.75186004e-02 1.27431875e+01 1.85963229e+00 3.12245699e+00
  5.66119319e-01 4.52667045e-01 8.75836527e-01 2.93414364e+00
  3.84460863e+00 4.45108786e+00 6.33606771e-03 7.28838567e-01
  6.12112334e+00 6.44204318e+00 5.53100270e-02 1.01473591e-02
  2.54242287e-01 1.00828278e+00 1.22849408e+00 1.22009124e+00
  3.79709936e+00 1.47703097e-01 3.90747934e-01 1.86197478e+01
  9.86789167e-02 1.34543821e+00 4.40510938e-31 5.13127913e-31
  2.09381140e-31 1.19905174e-31 2.24299146e+00 8.08322050e-01
  4.96669139e-31 3.47680749e-31 2.70772176e-31 1.68001672e-31
  1.18634953e+01 7.41089776e-01 2.64540139e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.82652465e-32 0.00000000e+00]]","[[ 2.07066726e-01  1.13077336e+00 -1.55711188e+00  2.53345218e+00
   2.43949601e+00 -1.47634654e+00 -1.65457784e+00  1.89851287e+00
   1.69823696e-01  1.49912363e+00 -3.91584972e+00 -6.27721539e-01
   8.45086418e-02  4.47526434e-02 -1.48704336e+00 -9.95962992e-01
   5.29418255e-01  1.11759597e+00 -2.90462400e+00 -1.86617729e-01
  -4.10135361e-01  2.38628338e+00  5.14348485e-01 -1.62096392e+00
  -2.20405333e+00 -5.57178506e+00  1.20399258e+00  3.00565274e+00
   2.44077143e-01 -6.29048342e+00 -2.44247488e+00  3.11802269e+00
   1.32779976e+00  1.12255450e+00 -1.51500830e+00  3.23594346e+00
   3.36937184e+00  3.79459448e+00 -1.51661562e-01  1.31402636e+00
  -4.34225794e+00 -4.54121556e+00  3.67428925e-01 -2.15623049e-01
  -8.70152375e-01 -1.75509238e+00 -2.01429851e+00 -2.00242440e+00
   3.54591177e+00 -5.73719437e-01 -1.03021246e+00  7.63457342e+00
  -5.56489345e-01 -1.99225214e+00  1.35945316e-16 -2.36999160e-16
   1.22201454e-16 -1.48593853e-16  2.54683611e+00 -1.70761221e+00
  -2.95373242e-16  2.72129822e-16 -5.98858686e-17 -2.52235805e-16
   5.84241549e+00  1.51684079e+00  3.90240092e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  7.67983841e-17  0.00000000e+00]]",35
"[[2.01094106e-02 4.66631735e-01 7.02354116e-01 1.96339429e+00
  1.90712759e+00 7.44180623e-01 8.67116485e-01 1.14847461e+00
  6.67789991e-03 6.48233371e-01 4.72362433e+00 1.38825655e-01
  1.38034536e-02 5.61512918e-04 7.35018409e-01 2.94188802e-01
  8.24059912e-02 4.32212692e-01 2.77744485e+00 2.33000366e-02
  4.22321123e-02 1.89724956e+00 6.24533700e-02 7.69792809e-01
  1.73980242e+00 9.89007822e+00 5.08962398e-01 3.16987233e+00
  1.80005450e-02 1.30150742e+01 1.90324460e+00 3.18891656e+00
  5.78367124e-01 4.59627332e-01 8.86077433e-01 3.02848585e+00
  3.91546250e+00 4.55669717e+00 6.49316742e-03 7.33572873e-01
  6.25055671e+00 6.59173918e+00 5.58120308e-02 1.07880278e-02
  2.58940254e-01 1.02937821e+00 1.26026971e+00 1.25099077e+00
  3.89476301e+00 1.48230411e-01 3.95767883e-01 1.90273452e+01
  1.00845001e-01 1.36955235e+00 4.36217645e-31 5.12958247e-31
  2.23973793e-31 1.50210552e-31 2.28133761e+00 8.34896024e-01
  4.92816051e-31 3.44748567e-31 2.78133050e-31 1.68959312e-31
  1.20590422e+01 7.57681303e-01 2.61894738e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.83894201e-32 0.00000000e+00]]","[[ 2.30160654e-01  1.12432321e+00 -1.56905863e+00  2.54360275e+00
   2.44334893e+00 -1.47273670e+00 -1.66039758e+00  1.90322241e+00
   1.81304123e-01  1.51250620e+00 -3.93363946e+00 -6.24016542e-01
   7.12895440e-02  4.65873704e-02 -1.48498699e+00 -1.00416181e+00
   5.33979085e-01  1.11444290e+00 -2.90791321e+00 -1.80657187e-01
  -4.16867868e-01  2.38497477e+00  5.27040076e-01 -1.63379528e+00
  -2.19246953e+00 -5.58295765e+00  1.20216570e+00  2.99421151e+00
   2.45303989e-01 -6.29335163e+00 -2.44764399e+00  3.11876504e+00
   1.32884429e+00  1.11747628e+00 -1.50134531e+00  3.26403598e+00
   3.36304009e+00  3.80258849e+00 -1.51343315e-01  1.29227176e+00
  -4.34466082e+00 -4.54982118e+00  3.63168398e-01 -2.21303033e-01
  -8.68227619e-01 -1.75615679e+00 -2.02277475e+00 -2.00978840e+00
   3.55960668e+00 -5.61117402e-01 -1.02167628e+00  7.64169695e+00
  -5.56990866e-01 -1.98685292e+00  1.32925073e-16 -1.42860524e-16
  -1.91947930e-17 -3.11229341e-16  2.53868053e+00 -1.72301541e+00
  -2.99206604e-16  2.21579623e-16  4.64451135e-17 -2.78370349e-16
   5.81869320e+00  1.52008387e+00  3.51216083e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  4.44847061e-17  0.00000000e+00]]",36
"[[2.20376637e-02 4.73111382e-01 7.23692846e-01 2.01320295e+00
  1.94920024e+00 7.57207251e-01 8.87832781e-01 1.17482592e+00
  7.49354010e-03 6.68738246e-01 4.84459365e+00 1.40850558e-01
  1.37073631e-02 5.98634336e-04 7.48942227e-01 3.03017340e-01
  8.49230803e-02 4.39534415e-01 2.83574969e+00 2.32133952e-02
  4.41329573e-02 1.93422251e+00 6.60951082e-02 7.92997758e-01
  1.76516584e+00 1.01134043e+01 5.17856916e-01 3.22049300e+00
  1.84781573e-02 1.32822687e+01 1.94626278e+00 3.25411954e+00
  5.90422204e-01 4.66366231e-01 8.95699568e-01 3.12327615e+00
  3.98466114e+00 4.66078614e+00 6.64007758e-03 7.37620873e-01
  6.37802337e+00 6.73944482e+00 5.62762282e-02 1.14521739e-02
  2.63508695e-01 1.05019879e+00 1.29185747e+00 1.28165751e+00
  3.99165800e+00 1.48605930e-01 4.00497798e-01 1.94283685e+01
  1.02977240e-01 1.39292714e+00 4.38879304e-31 5.18914222e-31
  3.14002324e-31 1.58993525e-31 2.31855488e+00 8.61608239e-01
  4.93358875e-31 3.42336729e-31 2.75629675e-31 1.68303354e-31
  1.22477880e+01 7.74137710e-01 2.59296860e-31 0.00000000e+00
  0.00000000e+00 0.00000000e+00 4.83484531e-32 0.00000000e+00]]","[[ 2.53289439e-01  1.11746534e+00 -1.58056379e+00  2.55276212e+00
   2.44628699e+00 -1.46853097e+00 -1.66578553e+00  1.90741508e+00
   1.92879252e-01  1.52553342e+00 -3.95040423e+00 -6.20037132e-01
   5.76841687e-02  4.84659530e-02 -1.48234439e+00 -1.01223723e+00
   5.38383849e-01  1.11090528e+00 -2.91051461e+00 -1.74689360e-01
  -4.23380315e-01  2.38300518e+00  5.39652773e-01 -1.64620790e+00
  -2.18001097e+00 -5.59231214e+00  1.20020369e+00  2.98170393e+00
   2.46417648e-01 -6.29436979e+00 -2.45197921e+00  3.11848466e+00
   1.32952165e+00  1.11219542e+00 -1.48716264e+00  3.29129204e+00
   3.35590666e+00  3.80918355e+00 -1.50763770e-01  1.26973914e+00
  -4.34605278e+00 -4.55703278e+00  3.58825262e-01 -2.26958092e-01
  -8.66008894e-01 -1.75693376e+00 -2.03071255e+00 -2.01659949e+00
   3.57221435e+00 -5.48108134e-01 -1.01271592e+00  7.64648547e+00
  -5.57333626e-01 -1.98070417e+00  3.58242401e-17 -2.33862442e-16
   2.86481610e-16 -1.78691028e-16  2.52982398e+00 -1.73796017e+00
  -1.95319840e-16  2.31603151e-16  2.51286181e-17 -2.18383125e-16
   5.79300395e+00  1.52310200e+00  3.20684701e-16  0.00000000e+00
   0.00000000e+00  0.00000000e+00  1.89903998e-17  0.00000000e+00]]",37
