v,m,t 
"[[3.93342915e+01 1.30056171e+01 2.32205238e+01 9.68172941e-01
  1.18974177e+02 4.96308236e+01 3.13256322e+01 1.16392886e-01
  7.82650275e+00 1.57799461e+01 2.44206283e+00 9.79817908e+01
  7.53190957e+01 5.38098332e+01 4.73357380e+01 1.03051169e+01
  2.14361929e+02 1.75768851e+02 7.99676519e+01 1.08617972e-01
  3.64794299e+01 1.25926561e+01 2.52320608e+01 1.30911069e+01
  3.23293496e+01 4.68342530e+00 1.89543925e+00 3.63018915e+00
  3.92326151e+01 3.31619312e+01 2.27992601e+00 7.73128475e+01
  3.94716838e+01 8.02421785e+01 1.56772640e+01 6.98335026e+00
  3.88930755e+01 4.74776696e-01 1.40364451e+01 3.33822805e+01
  4.86175260e+01 9.90745317e+00 1.23944444e+02 8.89700150e+00
  2.65159703e+01 5.92433597e+01 1.08630123e+00 3.51661711e+00
  1.05884642e+02 1.82905740e+01 1.03044535e+02 1.99145251e+01
  2.76128798e+01 9.97537778e-01 1.49666927e+01 8.68244277e-02
  2.02413312e+02 1.00951675e-30 2.78394147e+00 2.87492295e+01
  5.74653897e-31 5.73470752e+01 1.34152934e+01 1.83440027e-31
  1.82018308e-31 6.41661488e-32]]","[[-1.24906736e+01  7.30752870e+00 -9.26485251e+00 -1.31435170e+00
  -2.14316605e+01  1.37399368e+01 -1.11919002e+01 -1.60978259e-01
  -5.58025757e+00 -7.27397032e+00 -3.24505088e+00 -1.95899512e+01
   1.59041422e+01 -1.48162055e+01 -1.31256116e+01 -6.00208297e+00
  -2.81425481e+01 -2.53960757e+01 -1.79753361e+01 -5.55131424e-01
   1.21702195e+01  7.20919741e+00  9.39366787e+00  7.02228550e+00
  -1.03988261e+01 -4.30184628e+00  2.79820490e+00 -3.58610802e+00
  -1.20242596e+01  1.09601055e+01 -3.47088595e+00  1.68658278e+01
   1.19712093e+01 -1.74759851e+01 -7.73653616e+00 -5.18676344e+00
  -1.20727725e+01  1.57951040e+00 -7.89576865e+00 -1.09679342e+01
  -1.32500823e+01  6.14088738e+00 -2.18451610e+01  5.60151935e+00
   9.41595515e+00 -1.46493480e+01 -2.22900238e+00  3.11827696e+00
  -1.95434109e+01 -7.46597854e+00 -1.95641545e+01 -8.93300172e+00
  -1.03000213e+01 -2.07832631e+00 -8.60239088e+00 -6.48087319e-01
  -2.80288661e+01 -5.07933458e-16  2.53763670e+00 -1.08538174e+01
   4.34454901e-17  1.53834604e+01  7.11249429e+00 -2.95779023e-17
  -2.77598510e-17 -5.50083208e-17]]",24
"[[4.07846427e+01 1.35420967e+01 2.38739531e+01 9.59677677e-01
  1.22993290e+02 5.11529123e+01 3.25391640e+01 1.23066393e-01
  8.11943089e+00 1.60607750e+01 2.56553128e+00 1.01424060e+02
  7.67642650e+01 5.60172884e+01 4.85731802e+01 1.05237389e+01
  2.20400077e+02 1.80566263e+02 8.31331124e+01 1.26786951e-01
  3.79126804e+01 1.31389739e+01 2.57987682e+01 1.34853449e+01
  3.29416835e+01 4.85531603e+00 1.97714290e+00 3.71270751e+00
  4.03099345e+01 3.40149620e+01 2.54172830e+00 7.94370604e+01
  4.04992767e+01 8.27858524e+01 1.61778610e+01 7.22684343e+00
  4.00610097e+01 5.26091061e-01 1.47963188e+01 3.42533185e+01
  4.98952099e+01 1.02245870e+01 1.28071603e+02 9.10475791e+00
  2.69834871e+01 6.08217576e+01 1.14838428e+00 3.53316750e+00
  1.08640230e+02 1.85139461e+01 1.06003914e+02 2.06765586e+01
  2.85313082e+01 1.04463837e+00 1.61794308e+01 9.33897784e-02
  2.09331441e+02 1.00208694e-30 2.78170008e+00 2.99333320e+01
  5.85258138e-31 5.97241310e+01 1.38036680e+01 1.83674518e-31
  1.80580134e-31 6.50217771e-32]]","[[-1.25994332e+01  7.39319220e+00 -9.27944883e+00 -1.21736163e+00
  -2.15707862e+01  1.37866461e+01 -1.13083429e+01 -2.33409723e-01
  -5.63148806e+00 -7.20886354e+00 -3.30510929e+00 -1.97338320e+01
   1.57964148e+01 -1.49915561e+01 -1.31210258e+01 -5.96903699e+00
  -2.81886721e+01 -2.54167611e+01 -1.81690677e+01 -6.38381240e-01
   1.22941095e+01  7.30818276e+00  9.35930276e+00  7.04472860e+00
  -1.03262219e+01 -4.33934208e+00  2.83565093e+00 -3.57220036e+00
  -1.20341230e+01  1.09525112e+01 -3.65727795e+00  1.68814029e+01
   1.19666946e+01 -1.75576202e+01 -7.77366589e+00 -5.22784300e+00
  -1.21132392e+01  1.65833379e+00 -8.05500062e+00 -1.09688023e+01
  -1.32531777e+01  6.17194075e+00 -2.19772379e+01  5.58609342e+00
   9.33032484e+00 -1.46577874e+01 -2.27618743e+00  3.03386204e+00
  -1.95421276e+01 -7.35677998e+00 -1.96051935e+01 -9.02009878e+00
  -1.03629772e+01 -2.10939946e+00 -8.90937286e+00 -6.69496886e-01
  -2.82163409e+01 -4.05513036e-16  2.44386687e+00 -1.09815288e+01
  -8.87692264e-17  1.55628241e+01  7.12410556e+00 -7.21051862e-17
  -4.45289044e-17 -8.82023183e-17]]",25
"[[4.22186699e+01 1.40754992e+01 2.45050746e+01 9.50466687e-01
  1.26950092e+02 5.26262899e+01 3.37490052e+01 1.31010626e-01
  8.40987076e+00 1.63158824e+01 2.69072139e+00 1.04813562e+02
  7.81101995e+01 5.82202334e+01 4.97569176e+01 1.07262703e+01
  2.26233939e+02 1.85183709e+02 8.62827099e+01 1.47526933e-01
  3.93301888e+01 1.36879710e+01 2.63336767e+01 1.38681687e+01
  3.35117059e+01 5.02565745e+00 2.05908979e+00 3.79005070e+00
  4.13451360e+01 3.48295005e+01 2.82170969e+00 8.14816034e+01
  4.14828285e+01 8.52714028e+01 1.66671132e+01 7.46929385e+00
  4.11978854e+01 5.80282865e-01 1.55661790e+01 3.50929577e+01
  5.11270639e+01 1.05352437e+01 1.32125241e+02 9.30209281e+00
  2.74085328e+01 6.23462179e+01 1.21091981e+00 3.54324707e+00
  1.11291632e+02 1.87109329e+01 1.08866253e+02 2.14323369e+01
  2.94345564e+01 1.09141576e+00 1.74421794e+01 1.00202515e-01
  2.16137207e+02 1.01456752e-30 2.77560852e+00 3.11122675e+01
  6.00105387e-31 6.20827113e+01 1.41758203e+01 2.38019011e-31
  1.82404226e-31 6.71266870e-32]]","[[-1.26966464e+01  7.47168931e+00 -9.28416736e+00 -1.11526694e+00
  -2.16911479e+01  1.38168486e+01 -1.14165537e+01 -3.05854434e-01
  -5.67795732e+00 -7.13273695e+00 -3.36298659e+00 -1.98589583e+01
   1.56705880e+01 -1.51546634e+01 -1.31010026e+01 -5.92690247e+00
  -2.82049173e+01 -2.54094702e+01 -1.83473874e+01 -7.22893552e-01
   1.24050847e+01  7.40222018e+00  9.31381968e+00  7.05975366e+00
  -1.02419873e+01 -4.37326958e+00  2.87101893e+00 -3.55331486e+00
  -1.20300026e+01  1.09318243e+01 -3.84417903e+00  1.68781702e+01
   1.19483904e+01 -1.76221353e+01 -7.80316411e+00 -5.26605679e+00
  -1.21418692e+01  1.73632969e+00 -8.20753154e+00 -1.09591996e+01
  -1.32434609e+01  6.19732164e+00 -2.20891362e+01  5.56449664e+00
   9.23088732e+00 -1.46523778e+01 -2.32063371e+00  2.94357497e+00
  -1.95212551e+01 -7.23926554e+00 -1.96251737e+01 -9.09918212e+00
  -1.04168911e+01 -2.13767443e+00 -9.21197776e+00 -6.90562165e-01
  -2.83778395e+01 -5.14966547e-16  2.34687572e+00 -1.10992167e+01
   6.39820527e-17  1.57257920e+01  7.12597012e+00  1.72131149e-16
  -1.00324609e-16 -1.31871396e-16]]",26
"[[4.36362387e+01 1.46055017e+01 2.51143449e+01 9.40984995e-01
  1.30845753e+02 5.40508646e+01 3.49553793e+01 1.40255901e-01
  8.69789293e+00 1.65459751e+01 2.81757491e+00 1.08150297e+02
  7.93606215e+01 6.04183799e+01 5.08878655e+01 1.09129789e+01
  2.31867241e+02 1.89624424e+02 8.94159058e+01 1.70962948e-01
  4.07310430e+01 1.42397452e+01 2.68375869e+01 1.42398074e+01
  3.40409841e+01 5.19448014e+00 2.14128616e+00 3.86231389e+00
  4.23389813e+01 3.56061072e+01 3.12006480e+00 8.34477388e+01
  4.24231458e+01 8.76994095e+01 1.71452765e+01 7.71092257e+00
  4.23041675e+01 6.37297920e-01 1.63454648e+01 3.59020773e+01
  5.23144210e+01 1.08394517e+01 1.36106347e+02 9.48934334e+00
  2.77925152e+01 6.38182706e+01 1.27385081e+00 3.54736962e+00
  1.13841607e+02 1.88830869e+01 1.11632746e+02 2.21817418e+01
  3.03229205e+01 1.13779945e+00 1.87543532e+01 1.07254830e-01
  2.22831797e+02 1.02197304e-30 2.76607744e+00 3.22854925e+01
  5.94124569e-31 6.44210399e+01 1.45317571e+01 2.46970526e-31
  1.80580183e-31 7.18012271e-32]]","[[-1.27833576e+01  7.54351824e+00 -9.28004550e+00 -1.00853345e+00
  -2.17947324e+01  1.38318877e+01 -1.15174216e+01 -3.78008374e-01
  -5.72017870e+00 -7.04656096e+00 -3.41881129e+00 -1.99670708e+01
   1.55288446e+01 -1.53066349e+01 -1.30670360e+01 -5.87640338e+00
  -2.81943441e+01 -2.53770192e+01 -1.85116541e+01 -8.08437285e-01
   1.25040374e+01  7.49184987e+00  9.25836404e+00  7.06814545e+00
  -1.01475172e+01 -4.40400166e+00  2.90452157e+00 -3.52989256e+00
  -1.20132977e+01  1.08992557e+01 -4.03122610e+00  1.68579717e+01
   1.19176586e+01 -1.76711978e+01 -7.82586354e+00 -5.30187591e+00
  -1.21598596e+01  1.81333168e+00 -8.35370528e+00 -1.09403355e+01
  -1.32224290e+01  6.21755853e+00 -2.21829077e+01  5.53745367e+00
   9.11901233e+00 -1.46347293e+01 -2.36250498e+00  2.84810191e+00
  -1.94829976e+01 -7.11472484e+00 -1.96261112e+01 -9.17096052e+00
  -1.04627265e+01 -2.16327666e+00 -9.51004024e+00 -7.11251926e-01
  -2.85159524e+01 -5.95950849e-16  2.24718816e+00 -1.12076331e+01
   5.30854303e-17  1.58734324e+01  7.11884809e+00  2.61368518e-16
  -9.02921483e-17 -4.55692308e-17]]",27
"[[4.50372080e+01 1.51317963e+01 2.57022292e+01 9.31676542e-01
  1.34681396e+02 5.54265936e+01 3.61584560e+01 1.50821510e-01
  8.98357136e+00 1.67517898e+01 2.94602979e+00 1.11434280e+02
  8.05191562e+01 6.26114107e+01 5.19669598e+01 1.10841615e+01
  2.37303806e+02 1.93891711e+02 9.25321089e+01 1.97210691e-01
  4.21143502e+01 1.47943918e+01 2.73112922e+01 1.46005083e+01
  3.45310423e+01 5.36180875e+00 2.22373502e+00 3.92960002e+00
  4.32922842e+01 3.63453577e+01 3.43691514e+00 8.53367586e+01
  4.33210520e+01 9.00704444e+01 1.76126242e+01 7.95192444e+00
  4.33802853e+01 6.97065865e-01 1.71336011e+01 3.66815140e+01
  5.34585486e+01 1.11372078e+01 1.40015913e+02 9.66684960e+00
  2.81368682e+01 6.52393757e+01 1.33713139e+00 3.54604526e+00
  1.16292836e+02 1.90318953e+01 1.14304607e+02 2.29246482e+01
  3.11966719e+01 1.18372710e+00 2.01152327e+01 1.14538053e-01
  2.29416346e+02 1.03901030e-30 2.75349220e+00 3.34524610e+01
  6.46896944e-31 6.67374633e+01 1.48715283e+01 2.46165989e-31
  1.92104454e-31 7.10832148e-32]]","[[-1.28605039e+01  7.60913569e+00 -9.26802554e+00 -8.97610487e-01
  -2.18833202e+01  1.38329813e+01 -1.16117254e+01 -4.49606662e-01
  -5.75861750e+00 -6.95122786e+00 -3.47269604e+00 -2.00597384e+01
   1.53731505e+01 -1.54484589e+01 -1.30204804e+01 -5.81820840e+00
  -2.81597322e+01 -2.53219634e+01 -1.86630776e+01 -8.94798140e-01
   1.25917733e+01  7.57755654e+00  9.19396899e+00  7.07062561e+00
  -1.00440657e+01 -4.43186789e+00  2.93634526e+00 -3.50234034e+00
  -1.19852934e+01  1.08559015e+01 -4.21806194e+00  1.68224767e+01
   1.18757351e+01 -1.77063069e+01 -7.84252712e+00 -5.33570170e+00
  -1.21682753e+01  1.88917729e+00 -8.49382996e+00 -1.09132872e+01
  -1.31914149e+01  6.23310220e+00 -2.22604021e+01  5.50562755e+00
   8.99595719e+00 -1.46062783e+01 -2.40197009e+00  2.74808710e+00
  -1.94293336e+01 -6.98431966e+00 -1.96098271e+01 -9.23606800e+00
  -1.05013412e+01 -2.18633498e+00 -9.80339270e+00 -7.31536641e-01
  -2.86330045e+01 -3.71258868e-16  2.14525183e+00 -1.13074530e+01
  -1.94532050e-16  1.60067384e+01  7.10344646e+00  2.76038130e-16
   3.41929999e-17 -4.10123077e-17]]",28
"[[4.64214285e+01 1.56540926e+01 2.62691991e+01 9.22980632e-01
  1.38458107e+02 5.67534743e+01 3.73583549e+01 1.62717414e-01
  9.26698256e+00 1.69340909e+01 3.07602117e+00 1.14665540e+02
  8.15893289e+01 6.47989800e+01 5.29951531e+01 1.12401430e+01
  2.42547546e+02 1.97988931e+02 9.56306798e+01 2.26376524e-01
  4.34792346e+01 1.53520032e+01 2.77555788e+01 1.49505347e+01
  3.49833659e+01 5.52766215e+00 2.30643537e+00 3.99201931e+00
  4.42058996e+01 3.70478398e+01 3.77231110e+00 8.71499842e+01
  4.41773846e+01 9.23850804e+01 1.80694441e+01 8.19246968e+00
  4.44266343e+01 7.59500755e-01 1.79299981e+01 3.74320694e+01
  5.45606506e+01 1.14284785e+01 1.43854937e+02 9.83495468e+00
  2.84430423e+01 6.66109352e+01 1.40072575e+00 3.53977715e+00
  1.18647933e+02 1.91587797e+01 1.16883073e+02 2.36609255e+01
  3.20560578e+01 1.22914481e+00 2.15239723e+01 1.22042904e-01
  2.35891935e+02 1.02875867e-30 2.73821618e+00 3.46126275e+01
  6.44688330e-31 6.90304593e+01 1.51952239e+01 2.59993550e-31
  1.97921621e-31 9.03425265e-32]]","[[-1.29289248e+01  7.66896214e+00 -9.24896315e+00 -7.82932484e-01
  -2.19585086e+01  1.38212321e+01 -1.17001462e+01 -5.20422154e-01
  -5.79369512e+00 -6.84756001e+00 -3.52474044e+00 -2.01383754e+01
   1.52052749e+01 -1.55810168e+01 -1.29625638e+01 -5.75293685e+00
  -2.81036102e+01 -2.52466222e+01 -1.88027339e+01 -9.81777783e-01
   1.26690195e+01  7.65977429e+00  9.12156648e+00  7.06785807e+00
  -9.93276273e+00 -4.45715894e+00  2.96665163e+00 -3.47103465e+00
  -1.19471684e+01  1.08027529e+01 -4.40433890e+00  1.67731997e+01
   1.18237422e+01 -1.77288133e+01 -7.85385350e+00 -5.36787395e+00
  -1.21680627e+01  1.96370889e+00 -8.62818118e+00 -1.08790159e+01
  -1.31516042e+01  6.24433337e+00 -2.23232880e+01  5.46962633e+00
   8.86287489e+00 -1.45683076e+01 -2.43919995e+00  2.64413606e+00
  -1.93620404e+01 -6.84909577e+00 -1.95779664e+01 -9.29507192e+00
  -1.05334976e+01 -2.20698161e+00 -1.00918686e+01 -7.51389596e-01
  -2.87310809e+01 -3.45900344e-16  2.04144653e+00 -1.13992833e+01
  -2.40350242e-16  1.61266374e+01  7.08042334e+00  3.76063552e-16
  -5.71934029e-17 -1.78226836e-16]]",29
"[[4.77887418e+01 1.61721183e+01 2.68157304e+01 9.15328429e-01
  1.42176946e+02 5.80315381e+01 3.85551499e+01 1.75945806e-01
  9.54820487e+00 1.70936670e+01 3.20748207e+00 1.17844117e+02
  8.25745643e+01 6.69807132e+01 5.39734115e+01 1.13812747e+01
  2.47602461e+02 2.01919493e+02 9.87109350e+01 2.58557540e-01
  4.48248350e+01 1.59126673e+01 2.81712250e+01 1.52901641e+01
  3.53994049e+01 5.69205373e+00 2.38938155e+00 4.04968883e+00
  4.50807145e+01 3.77141514e+01 4.12623447e+00 8.88887648e+01
  4.49929928e+01 9.46438986e+01 1.85160357e+01 8.43270542e+00
  4.54435780e+01 8.24501727e-01 1.87340520e+01 3.81545165e+01
  5.56218695e+01 1.17132009e+01 1.47624426e+02 9.99400440e+00
  2.87124969e+01 6.79343025e+01 1.46460707e+00 3.52905846e+00
  1.20909456e+02 1.92650979e+01 1.19369402e+02 2.43904393e+01
  3.29013018e+01 1.27400704e+00 2.29796075e+01 1.29759712e-01
  2.42259590e+02 1.17408982e-30 2.72059367e+00 3.57654491e+01
  6.76668129e-31 7.12986404e+01 1.55029708e+01 2.96329986e-31
  1.98413017e-31 9.95170863e-32]]","[[-1.29893718e+01  7.72338599e+00 -9.22363518e+00 -6.64920182e-01
  -2.20217327e+01  1.37976370e+01 -1.17832790e+01 -5.90263353e-01
  -5.82579281e+00 -6.73631691e+00 -3.57503323e+00 -2.02042571e+01
   1.50268087e+01 -1.57050932e+01 -1.28943994e+01 -5.68116384e+00
  -2.80282794e+01 -2.51531020e+01 -1.89315803e+01 -1.06919306e+00
   1.27364311e+01  7.73889101e+00  9.04199732e+00  7.06045394e+00
  -9.81462793e+00 -4.48013079e+00  2.99557905e+00 -3.43632470e+00
  -1.19000028e+01  1.07407065e+01 -4.58972166e+00  1.67115159e+01
   1.17626984e+01 -1.77399356e+01 -7.86048208e+00 -5.39867835e+00
  -1.21600616e+01  2.03677441e+00 -8.75700510e+00 -1.08383811e+01
  -1.31040500e+01  6.25157015e+00 -2.23730720e+01  5.43000901e+00
   8.72082194e+00 -1.45219649e+01 -2.47436522e+00  2.53681824e+00
  -1.92827161e+01 -6.70999383e+00 -1.95320169e+01 -9.34848034e+00
  -1.05598721e+01 -2.22535181e+00 -1.03753050e+01 -7.70787598e-01
  -2.88120503e+01 -7.05795722e-16  1.93609287e+00 -1.14836702e+01
  -2.02879677e-17  1.62339985e+01  7.05039218e+00  1.41134185e-16
  -1.01179321e-16 -6.00149843e-17]]",30
"[[4.91389801e+01 1.66856202e+01 2.73423008e+01 9.09139591e-01
  1.45838953e+02 5.92608453e+01 3.97488735e+01 1.90502526e-01
  9.82731784e+00 1.72313286e+01 3.34034389e+00 1.20970066e+02
  8.34781862e+01 6.91562090e+01 5.49027130e+01 1.15079317e+01
  2.52472625e+02 2.05686848e+02 1.01772151e+02 2.93841681e-01
  4.61503046e+01 1.64764667e+01 2.85590012e+01 1.56196864e+01
  3.57805764e+01 5.85499189e+00 2.47256277e+00 4.10273186e+00
  4.59176396e+01 3.83448986e+01 4.49860106e+00 9.05544755e+01
  4.57687347e+01 9.68474927e+01 1.89527085e+01 8.67275744e+00
  4.64314500e+01 8.91953731e-01 1.95451460e+01 3.88496047e+01
  5.66432903e+01 1.19912848e+01 1.51325399e+02 1.01443467e+01
  2.89466938e+01 6.92107901e+01 1.52875666e+00 3.51436956e+00
  1.23079910e+02 1.93521450e+01 1.21764874e+02 2.51130527e+01
  3.37326054e+01 1.31827652e+00 2.44810628e+01 1.37678603e-01
  2.48520279e+02 1.18322886e-30 2.70095266e+00 3.69103879e+01
  6.99297840e-31 7.35407550e+01 1.57949304e+01 2.93911226e-31
  2.11705458e-31 1.12562378e-31]]","[[-1.30425166e+01  7.77276697e+00 -9.19274671e+00 -5.43981431e-01
  -2.20742826e+01  1.37630954e+01 -1.18616432e+01 -6.58971812e-01
  -5.85525521e+00 -6.61820143e+00 -3.62365383e+00 -2.02585339e+01
   1.48391821e+01 -1.58213864e+01 -1.28169972e+01 -5.60342467e+00
  -2.79358368e+01 -2.50433166e+01 -1.90504674e+01 -1.15687518e+00
   1.27945980e+01  7.81525252e+00  8.95602036e+00  7.04897600e+00
  -9.69058310e+00 -4.50100864e+00  3.02324437e+00 -3.39853520e+00
  -1.18447855e+01  1.06705724e+01 -4.77388940e+00  1.66386754e+01
   1.16935292e+01 -1.77407753e+01 -7.86299789e+00 -5.42835337e+00
  -1.21450167e+01  2.10822789e+00 -8.88052155e+00 -1.07921525e+01
  -1.30496862e+01  6.25507513e+00 -2.24111146e+01  5.38729040e+00
   8.57076593e+00 -1.44682785e+01 -2.50763434e+00  2.42666928e+00
  -1.91927994e+01 -6.56785941e+00 -1.94733247e+01 -9.39674863e+00
  -1.05810648e+01 -2.24158334e+00 -1.06535448e+01 -7.89711378e-01
  -2.88775867e+01 -7.79715067e-16  1.82946012e+00 -1.15611063e+01
   1.53194588e-16  1.63296394e+01  7.01392554e+00  1.50356146e-16
  -2.14659817e-16  6.44789727e-17]]",31
"[[5.04719661e+01 1.71943633e+01 2.78493890e+01 9.04819084e-01
  1.49445158e+02 6.04414824e+01 4.09395215e+01 2.06378276e-01
  1.01044017e+01 1.73479043e+01 3.47453673e+00 1.24043458e+02
  8.43034184e+01 7.13250404e+01 5.57840460e+01 1.16205115e+01
  2.57162178e+02 2.09294478e+02 1.04813571e+02 3.32307896e-01
  4.74548095e+01 1.70434778e+01 2.89196702e+01 1.59394023e+01
  3.61282667e+01 6.01648048e+00 2.55596289e+00 4.15127723e+00
  4.67176034e+01 3.89406944e+01 4.88926362e+00 9.21485151e+01
  4.65054754e+01 9.89964726e+01 1.93797801e+01 8.91273182e+00
  4.73905567e+01 9.61728366e-01 2.03626516e+01 3.95180636e+01
  5.76259443e+01 1.22626155e+01 1.54958881e+02 1.02863312e+01
  2.91470916e+01 7.04416763e+01 1.59316302e+00 3.49617542e+00
  1.25161753e+02 1.94211554e+01 1.24070790e+02 2.58286273e+01
  3.45501489e+01 1.36192388e+00 2.60271590e+01 1.45789648e-01
  2.54674919e+02 1.19890528e-30 2.67960709e+00 3.80469130e+01
  6.92377546e-31 7.57556860e+01 1.60712958e+01 2.90972114e-31
  2.09588404e-31 1.11436754e-31]]","[[-1.30889595e+01  7.81743878e+00 -9.15693750e+00 -4.20511665e-01
  -2.21173198e+01  1.37184185e+01 -1.19356919e+01 -7.26419204e-01
  -5.88239358e+00 -6.49386524e+00 -3.67067368e+00 -2.03022438e+01
   1.46436792e+01 -1.59305176e+01 -1.27312741e+01 -5.52021859e+00
  -2.78281942e+01 -2.49190057e+01 -1.91601516e+01 -1.24466894e+00
   1.28440506e+01  7.88916621e+00  8.86432071e+00  7.03394269e+00
  -9.56146295e+00 -4.51999040e+00  3.04974473e+00 -3.35796866e+00
  -1.17824211e+01  1.05930832e+01 -4.95653725e+00  1.65558153e+01
   1.16170752e+01 -1.77323293e+01 -7.86193603e+00 -5.45709651e+00
  -1.21235872e+01  2.17792991e+00 -8.99892704e+00 -1.07410204e+01
  -1.29893408e+01  6.25506225e+00 -2.24386450e+01  5.34194548e+00
   8.41359273e+00 -1.44081713e+01 -2.53917203e+00  2.31419282e+00
  -1.90935860e+01 -6.42345203e+00 -1.94031084e+01 -9.44028542e+00
  -1.05976069e+01 -2.25581571e+00 -1.09264379e+01 -8.08145740e-01
  -2.89291890e+01 -5.35886075e-16  1.72177340e+00 -1.16320364e+01
   1.46400647e-16  1.64143304e+01  6.97155860e+00  1.35320532e-16
  -1.93193835e-16  5.80310754e-17]]",32
"[[5.17875134e+01 1.76981307e+01 2.83374725e+01 9.02754234e-01
  1.52996581e+02 6.15735595e+01 4.21270566e+01 2.23559654e-01
  1.03795369e+01 1.74442378e+01 3.60998961e+00 1.27064376e+02
  8.50533860e+01 7.34867579e+01 5.66184086e+01 1.17194311e+01
  2.61675314e+02 2.12745892e+02 1.07834405e+02 3.74026295e-01
  4.87375303e+01 1.76137699e+01 2.92539870e+01 1.62496214e+01
  3.64438323e+01 6.17651930e+00 2.63956027e+00 4.19545863e+00
  4.74815460e+01 3.95021576e+01 5.29801500e+00 9.36723036e+01
  4.72040848e+01 1.01091465e+02 1.97975740e+01 9.15271669e+00
  4.83211803e+01 1.03368483e+00 2.11859302e+01 4.01606064e+01
  5.85708124e+01 1.25270564e+01 1.58525907e+02 1.04203077e+01
  2.93151418e+01 7.16282095e+01 1.65782110e+00 3.47492337e+00
  1.27157401e+02 1.94733037e+01 1.26288473e+02 2.65370253e+01
  3.53540935e+01 1.40492732e+00 2.76166209e+01 1.54082991e-01
  2.60724379e+02 1.18691667e-30 2.65685904e+00 3.91745020e+01
  6.85574238e-31 7.79424470e+01 1.63322893e+01 2.91034011e-31
  2.07492520e-31 1.19994663e-31]]","[[-1.31292362e+01  7.85771134e+00 -9.11678780e+00 -2.94894112e-01
  -2.21518902e+01  1.36643369e+01 -1.20058198e+01 -7.92504212e-01
  -5.90748870e+00 -6.36391352e+00 -3.71615722e+00 -2.03363239e+01
   1.44414530e+01 -1.60330389e+01 -1.26380633e+01 -5.43201210e+00
  -2.77070955e+01 -2.47817512e+01 -1.92613052e+01 -1.33243183e+00
   1.28852657e+01  7.96090446e+00  8.76751734e+00  7.01583166e+00
  -9.42802454e+00 -4.53724994e+00  3.07515943e+00 -3.31490746e+00
  -1.17137368e+01  1.05089005e+01 -5.13737744e+00  1.64639708e+01
   1.15341003e+01 -1.77155011e+01 -7.85778573e+00 -5.48506987e+00
  -1.20963568e+01  2.24574810e+00 -9.11239764e+00 -1.06856054e+01
  -1.29237467e+01  6.25170319e+00 -2.24567741e+01  5.29441291e+00
   8.25011336e+00 -1.43424723e+01 -2.56913810e+00  2.19986196e+00
  -1.89862443e+01 -6.27745336e+00 -1.93224724e+01 -9.47945790e+00
  -1.06099685e+01 -2.26818935e+00 -1.11938432e+01 -8.26079532e-01
  -2.89681995e+01 -4.81628192e-16  1.61322013e+00 -1.16968630e+01
   1.20784818e-16  1.64887988e+01  6.92379197e+00  6.72759320e-17
  -1.73874451e-16 -4.61197626e-17]]",33
