"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 1.84345412 -0.16712153  1.50348734 -0.21531213  1.54211862 -0.78744881
  1.52811057 -0.19409735 -0.0745832   1.493947    1.07169305  1.47091529
  1.2937651  -0.13824447 -0.7092109   1.03415413  1.27037212 -0.49378297
  1.35931768  1.62472369  1.5329939   1.94200367  1.08979792  1.75091895
 -0.02413947 -0.32436282 -0.0938885   1.67832528  1.3821749   1.35883366
  1.51657016  1.13121616 -0.13475496 -0.30203517 -0.91262367 -0.5396912
 -1.0037264  -0.66962101  1.16214141 -0.66309345  1.02902455  1.26635497
  1.11462227  1.89448259  1.33450058  1.72797805  1.26716025  1.13623842
  1.82340865  1.1432922   1.05811787 -0.94326169  1.13405219  1.74120223
  1.91976755  1.06869547 -0.53585    -0.16774862  1.76173616 -0.90979409
 -0.81333417 -0.15631817 -0.72620119 -0.33535231 -0.89024596  1.70049127]",1
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.21036963  1.88670222  3.55731109 -2.26913588  3.59594237  1.26637494
  3.58193432 -2.2479211  -2.12840695 -0.55987675  3.1255168   3.52473904
  3.34758885 -2.19206822  1.34461285 -1.01966962 -0.78345163 -2.54760672
  3.41314143 -0.42910006 -0.52082985  3.99582742 -0.96402583 -0.30290479
  2.02968428  1.72946093 -2.14771225  3.73214903  3.43599865 -0.69499009
  3.57039391 -0.92260759 -2.18857871 -2.35585892 -2.96644742  1.51413255
  1.05009735 -2.72344476  3.21596516 -2.7169172   3.08284829 -0.78746878
 -0.93920148 -0.15934116  3.38832433 -0.3258457   3.320984    3.19006217
 -0.2304151  -0.91053155  3.11194162 -2.99708544  3.18787594  3.79502598
 -0.1340562   3.12251922 -2.58967375 -2.22157237  3.81555991  1.14402966
 -2.86715792 -2.21014192  1.32762256 -2.38917606 -2.94406971 -0.35333248]",2
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 0.52925703  2.62632888  4.29693775 -3.00876254  4.33556903  0.52674828
  2.84230766 -1.50829444 -1.38878029  0.17974991  3.86514346  4.2643657
  4.08721551 -2.93169488  0.60498619 -0.28004296 -1.52307829 -1.80798006
  2.67351477 -1.16872672 -1.26045651  3.25620076 -1.70365249  0.43672187
  2.76931094  0.98983427 -2.88733891  4.47177569  2.69637199  0.04463657
  2.83076725 -1.66223425 -1.44895205 -1.61623226 -2.22682076  2.25375921
  1.78972401 -1.9838181   2.4763385  -1.97729054  3.82247496 -0.04784212
 -1.67882814 -0.89896782  2.64869767  0.41378096  2.58135734  2.45043551
  0.50921156 -1.65015821  3.85156828 -3.7367121   3.9275026   3.05539932
  0.60557046  3.86214588 -3.32930041 -2.96119903  4.55518657  1.88365632
 -2.12753126 -2.94976858  2.06724922 -1.6495494  -2.20444305  0.38629418]",3
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.19574194  3.35132786  3.57193878 -3.73376151  5.06056801 -0.19825069
  2.11730869 -2.23329342 -0.66378132  0.90474889  4.59014243  3.53936672
  3.36221654 -3.65669386  1.32998516  0.44495601 -0.79807931 -1.08298108
  1.9485158  -0.44372774 -0.53545753  3.98119973 -2.42865146 -0.28827711
  2.04431196  0.2648353  -2.16233993  5.19677467  1.97137302 -0.6803624
  3.55576622 -2.38723322 -2.17395102 -2.34123123 -1.50182179  2.97875818
  1.06472503 -2.70881708  1.75133952 -1.25229157  3.09747598 -0.77284109
 -0.95382917 -1.62396679  3.37369665  1.13877994  1.85635837  1.72543653
 -0.21578741 -2.37515718  3.12656931 -4.46171107  4.65250157  2.33040034
  1.33056943  3.13714691 -4.05429939 -3.686198    3.8301876   2.60865529
 -1.40253228 -3.67476755  2.79224819 -0.92455042 -2.92944203  1.11129316]",4
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-2.4391563   5.59474221  5.81535313 -1.49034716  7.30398236  2.04516367
 -0.12610567  0.01012094  1.57963304 -1.33866547  6.83355679  5.78278108
  1.11880218 -1.4132795  -0.9134292   2.68837037 -3.04149367  1.16043327
  4.19193015  1.79968661 -2.77887189  1.73778537 -4.67206582 -2.53169146
  4.28772632 -1.97857906  0.08107442  7.44018902 -0.27204134 -2.92377676
  1.31235187 -4.63064758  0.06946333 -0.09781688 -3.74523614  0.73534383
 -1.17868932 -0.46540272 -0.49207483  0.99112279  5.34089034  1.47057326
  1.28958519 -3.86738115  1.13028229 -1.10463442  4.09977272 -0.51797782
  2.02762694 -0.13174283  0.88315495 -2.21829672  2.40908722  4.5738147
  3.57398379  5.38056126 -1.81088503 -5.92961236  6.07360195  0.36524094
 -3.64594664 -1.4313532   5.03566255  1.31886393 -5.17285638 -1.1321212 ]",5
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.97073656  4.12632247  4.34693339 -0.02192741  8.7724021   0.57674392
  1.34231407 -1.4582988   3.04805278  0.12975427  8.30197653  7.25120082
  2.58722192  0.05514024  0.55499055  4.15679011 -1.57307393 -0.30798647
  5.66034989  3.26810635 -1.31045215  0.26936563 -6.14048556 -4.00011121
  5.75614606 -0.51015932 -1.38734532  5.97176928  1.1963784  -4.3921965
 -0.15606787 -3.16222784  1.53788308 -1.56623662 -5.21365589 -0.73307592
  0.28973042  1.00301702 -1.96049458  2.45954253  3.8724706   2.93899301
  2.75800493 -2.39896141  2.59870203  0.36378532  5.56819247  0.95044192
  0.5592072  -1.60016257 -0.58526479 -0.74987697  0.94066748  3.10539496
  5.04240353  3.91214152 -3.27930477 -7.3980321   4.60518221  1.83366068
 -5.11436638 -2.89977294  3.56724281 -0.14955581 -6.64127613  0.33629854]",6
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.93857022  4.15848881  4.31476705  0.01023893  8.80456845  0.60891027
  1.37448042 -1.49046515  3.08021912  0.09758793  8.26981019  7.21903448
  2.61938827  0.08730658  0.5228242   4.12462377 -1.54090758 -0.27582012
  5.69251624  3.23594001 -1.2782858   0.30153198 -6.1726519  -4.03227755
  5.72397972 -0.54232566 -1.41951166  6.00393563  1.16421206 -4.36003016
 -0.12390153 -3.19439418  1.50571673 -1.59840296 -5.18148954 -0.70090957
  0.32189676  0.97085068 -1.99266092  2.49170887  3.90463694  2.97115935
  2.79017127 -2.43112775  2.63086838  0.39595167  5.53602612  0.98260826
  0.52704086 -1.56799622 -0.55309845 -0.78204332  0.97283382  3.07322861
  5.07456988  3.94430786 -3.24713843 -7.43019844  4.57301587  1.80149433
 -5.14653272 -2.93193928  3.59940915 -0.11738946 -6.60910978  0.36846489]",7
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 2.27820944e-01  5.32487997e+00  3.14837589e+00  1.17663009e+00
  7.63817729e+00  1.77530143e+00  2.54087158e+00 -3.24073985e-01
  4.24661028e+00 -1.06880323e+00  7.10341903e+00  8.38542564e+00
  3.78577943e+00  1.25369774e+00  1.68921536e+00  2.95823261e+00
 -2.70729874e+00  8.90571036e-01  6.85890740e+00  4.40233117e+00
 -2.44467696e+00  1.46792314e+00 -5.00626074e+00 -5.19866871e+00
  6.89037088e+00  6.24065501e-01 -2.53120502e-01  4.83754447e+00
 -2.17910213e-03 -5.52642132e+00  1.04248963e+00 -4.36078534e+00
  2.67210789e+00 -2.76479412e+00 -6.34788070e+00  4.65481588e-01
 -8.44494398e-01 -1.95540484e-01 -8.26269759e-01  1.32531771e+00
  5.07102810e+00  4.13755051e+00  1.62378011e+00 -3.59751891e+00
  3.79725954e+00  1.56234283e+00  6.70241728e+00  2.14899942e+00
  1.69343202e+00 -2.73438738e+00  6.13292715e-01 -1.94843448e+00
 -1.93557341e-01  1.90683745e+00  3.90817872e+00  5.11069902e+00
 -2.08074727e+00 -8.59658960e+00  5.73940703e+00  2.96788549e+00
 -3.98014156e+00 -1.76554812e+00  2.43301799e+00 -1.28378062e+00
 -5.44271862e+00  1.53485605e+00]",8
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[ 0.78044279  5.87750182  3.70099773  0.62400824  8.19079913  1.22267958
  3.09349342  0.22854786  4.79923213 -1.62142508  6.55079718  8.93804748
  4.33840127  0.7010759   1.13659352  2.40561076 -3.25992059  1.44319288
  6.30628555  4.95495301 -1.89205512  2.02054498 -4.4536389  -5.75129055
  7.44299272  0.07144366  0.29950134  5.39016631  0.55044274 -6.07904316
  1.59511147 -4.91340718  3.22472974 -3.31741597 -6.90050255  1.01810343
 -0.29187255  0.35708136 -0.27364792  0.77269587  4.51840626  3.58492867
  2.17640195 -4.15014076  4.34988138  2.11496467  6.14979544  1.59637758
  1.14081017 -3.28700923  1.16591456 -1.39581263 -0.74617919  1.35421561
  3.35555687  5.66332087 -2.63336911 -9.14921145  5.18678518  2.41526365
 -3.42751972 -1.21292628  2.98563984 -0.73115878 -4.89009678  0.9822342 ]",9
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]","[-0.11669972  4.98035931  2.80385522 -0.27313426  7.29365662  0.32553708
  2.19635091  1.12569037  3.90208962 -0.72428257  7.44793969  9.83518999
  3.44125876  1.59821841  2.03373603  3.30275327 -4.15706309  2.34033539
  5.40914305  4.05781051 -0.99491261  1.12340247 -3.55649639 -6.64843306
  8.34013523  0.96858616 -0.59764117  6.28730882 -0.34669977 -6.97618567
  2.49225398 -4.01626468  4.12187224 -4.21455847 -7.79764505  0.12096092
 -1.18901506 -0.54006115  0.62349459 -0.12444664  5.41554876  2.68778616
  1.27925945 -3.25299825  5.24702389  1.21782216  5.25265293  2.49352008
  0.24366767 -4.18415173  2.06305707 -2.29295514 -1.64332169  2.25135812
  4.25269938  4.76617836 -3.53051162 -8.25206894  4.28964267  3.31240616
 -4.32466223 -2.11006879  3.88278234 -1.62830129 -3.99295427  0.0850917 ]",10
