v,m,t
"[[2.21325022e-04 5.04041905e-02 1.15214437e-02 4.19064984e-03
  5.29715123e-02 3.25216739e-03 6.75911033e-03 4.76816017e-05
  4.99417226e-02 4.68556248e-04 1.71882116e-02 1.34859306e-03
  1.12866544e-02 9.83796443e-03 2.91137750e-03 4.06671705e-02
  2.03848145e-02 1.77139396e-03 3.31491795e-04 2.90142767e-03
  3.31758181e-02 7.53097949e-04 3.98679392e-03 1.11581338e-02
  4.07495075e-02 1.32403356e-03 7.09753783e-03 8.48871622e-03
  2.61863528e-02 4.38021778e-03 4.42217348e-03 1.71570026e-02
  8.13022362e-04 3.29348620e-03 5.45571006e-05 1.27416670e-05
  8.05668663e-05 2.13946625e-02 2.04546697e-03 2.85758806e-03
  5.54431856e-03 1.14056422e-03 3.96143827e-04 4.11747676e-03
  1.01912024e-01 1.09817399e-01 7.22056244e-02 9.12445844e-02
  2.38786314e-02 1.52103654e-04 7.66876893e-04 9.08578592e-04
  2.21870367e-03 6.03958777e-03 3.42492113e-04 2.49654621e-04
  9.80902580e-04 2.57472368e-04 3.88089747e-03 2.84018902e-04
  3.50380792e-07 8.34898085e-04 6.74710445e-04 3.40720914e-34
  1.85609169e-32 3.21181888e-32 5.23899862e-34 9.33741554e-33
  9.15262877e-05 6.51133445e-03 1.59525807e-33 3.13101035e-33
  4.45625604e-33 3.18206860e-33 1.24317563e-33 1.10088498e-01
  1.27514561e-03 0.00000000e+00 6.45769881e-33 0.00000000e+00
  1.09352203e-34 5.22292593e-34 2.59130073e-36 8.42262842e-34]]","[[-1.48769964e-02  2.24508776e-01 -1.07337988e-01  6.47352287e-02
   2.30155409e-01 -5.70277774e-02 -8.22138086e-02  6.90518658e-03
  -2.23476447e-01 -2.16461601e-02 -1.31103820e-01  3.67231952e-02
   1.06238667e-01 -9.91865134e-02 -5.39571821e-02 -2.01661029e-01
  -1.42775399e-01  4.20879312e-02 -1.82069161e-02 -5.38649020e-02
  -1.82142302e-01  2.74426301e-02  6.31410637e-02 -1.05632068e-01
  -2.01865072e-01  3.63872720e-02  8.42468862e-02 -9.21342293e-02
   1.61821979e-01  6.61832138e-02  6.64994247e-02  1.30984742e-01
   2.85135470e-02 -5.73889031e-02  7.38627786e-03  3.56954717e-03
   8.97590476e-03 -1.46269144e-01 -4.52268390e-02 -5.34564127e-02
  -7.44601810e-02  3.37722403e-02 -1.99033622e-02 -6.41675678e-02
   3.19236626e-01  3.31387083e-01 -2.68711042e-01 -3.02067185e-01
   1.54527122e-01 -1.23330310e-02  2.76925422e-02 -3.01426374e-02
   4.71031174e-02 -7.77147847e-02  1.85065424e-02 -1.58004627e-02
   3.13193643e-02 -1.60459455e-02  6.22968496e-02  1.68528603e-02
   5.91929719e-04  2.88946030e-02  2.59751890e-02  1.84586271e-17
   1.36238456e-16 -1.79215481e-16 -2.28888589e-17 -9.66303034e-17
   9.56693722e-03 -8.06928401e-02 -3.99406819e-17  5.59554318e-17
  -6.67551949e-17  5.64098272e-17 -3.52586958e-17  3.31795868e-01
   3.57091811e-02  0.00000000e+00  8.03598084e-17  0.00000000e+00
   1.04571603e-17 -2.28537216e-17 -1.60975176e-18  2.90217650e-17]]",1
"[[4.55201040e-04 1.00718979e-01 2.28230018e-02 8.35789862e-03
  1.05244647e-01 6.44446992e-03 1.34507408e-02 1.14313528e-04
  9.92619643e-02 8.88672892e-04 3.42176840e-02 2.68741796e-03
  2.26828637e-02 1.96114176e-02 5.70829981e-03 8.10472854e-02
  4.05559165e-02 3.51780647e-03 6.66091446e-04 5.74557912e-03
  6.63146066e-02 1.58515985e-03 7.86521706e-03 2.21488049e-02
  8.09449081e-02 2.67615794e-03 1.39606207e-02 1.68261976e-02
  5.18750317e-02 8.63833263e-03 8.72486173e-03 3.39528325e-02
  1.59602630e-03 6.69202276e-03 1.00856245e-04 2.93775757e-05
  1.63799470e-04 4.23566636e-02 4.08137823e-03 5.62385145e-03
  1.10896765e-02 2.38343142e-03 7.68212850e-04 8.38964356e-03
  2.02976270e-01 2.18819432e-01 1.44564822e-01 1.81989801e-01
  4.72616628e-02 2.98826100e-04 1.52185597e-03 1.77909185e-03
  4.39793209e-03 1.19862655e-02 6.74051068e-04 5.23562259e-04
  1.92889358e-03 5.15611955e-04 7.68662507e-03 5.55443806e-04
  4.60399330e-07 1.63777790e-03 1.37718283e-03 6.28363705e-33
  3.36832128e-32 4.07120388e-32 3.19650695e-32 1.16181703e-32
  1.79275437e-04 1.29512186e-02 9.80821203e-33 7.61345655e-33
  6.83180452e-32 7.78068044e-33 1.44661114e-32 2.18479402e-01
  2.56507284e-03 0.00000000e+00 7.84024318e-33 0.00000000e+00
  1.77560237e-34 5.77641294e-34 2.56538773e-36 2.41177669e-33]]","[[-2.87544934e-02  4.27488221e-01 -2.03453488e-01  1.23139709e-01
   4.36928575e-01 -1.08112535e-01 -1.56206913e-01  1.44066605e-02
  -4.24331981e-01 -4.00922745e-02 -2.49147372e-01  6.98246548e-02
   2.02895162e-01 -1.88624960e-01 -1.01721939e-01 -3.83452314e-01
  -2.71238709e-01  7.98806435e-02 -3.47686773e-02 -1.02080331e-01
  -3.46877646e-01  5.36740963e-02  1.19423212e-01 -2.00436088e-01
  -3.83180167e-01  6.96993867e-02  1.59093190e-01 -1.74694270e-01
   3.06731502e-01  1.25153893e-01  1.25780582e-01  2.48145240e-01
   5.37892996e-02 -1.10228775e-01  1.34919700e-02  7.30689647e-03
   1.72455534e-02 -2.77161808e-01 -8.60513263e-02 -1.00977011e-01
  -1.41852663e-01  6.58107309e-02 -3.73045309e-02 -1.23426846e-01
   6.06817841e-01  6.30061887e-01 -5.12175385e-01 -5.74610632e-01
   2.92768319e-01 -2.32752559e-02  5.25393674e-02 -5.67864087e-02
   8.93120497e-02 -1.47448620e-01  3.49584529e-02 -3.08458242e-02
   5.91357723e-02 -3.05880011e-02  1.18071492e-01  3.17285252e-02
   8.69667520e-04  5.44872213e-02  5.00088452e-02  9.37251716e-17
   2.46339730e-16 -6.68744868e-17  1.56731380e-16 -3.82422397e-17
   1.80264217e-02 -1.53277121e-01  5.47667069e-17 -1.68246059e-17
   1.92717381e-16 -1.72784371e-17  8.33122409e-17  6.29511717e-01
   6.82309033e-02  0.00000000e+00  1.10364876e-16  0.00000000e+00
   1.77362000e-17 -2.83511271e-17 -1.44877659e-18  6.58428370e-17]]",2
"[[7.01847507e-04 1.50943445e-01 3.39044063e-02 1.25017145e-02
  1.56825048e-01 9.57672263e-03 2.00757769e-02 2.02918080e-04
  1.47961786e-01 1.26262864e-03 5.10869398e-02 4.01630510e-03
  3.41877694e-02 2.93155046e-02 8.39256218e-03 1.21139854e-01
  6.05128002e-02 5.23906350e-03 1.00319927e-03 8.53234878e-03
  9.94123665e-02 2.49993671e-03 1.16371947e-02 3.29731926e-02
  1.20584574e-01 4.05640281e-03 2.05931200e-02 2.50125631e-02
  7.70697687e-02 1.27752665e-02 1.29102797e-02 5.03918822e-02
  2.34912298e-03 1.01965319e-02 1.39701670e-04 5.04454821e-05
  2.49728705e-04 6.28886866e-02 6.10761128e-03 8.29965414e-03
  1.66351375e-02 3.73176965e-03 1.11668629e-03 1.28180339e-02
  3.03192497e-01 3.27012887e-01 2.17077690e-01 2.72228300e-01
  7.01525489e-02 4.40278199e-04 2.26498973e-03 2.61252403e-03
  6.53793003e-03 1.78403183e-02 9.94797187e-04 8.22686468e-04
  2.84492764e-03 7.74353212e-04 1.14179699e-02 8.14400312e-04
  4.62349477e-07 2.40930037e-03 2.10755133e-03 7.08117161e-33
  3.59525682e-32 1.60403220e-31 3.51750545e-32 1.16304554e-32
  2.63363945e-04 1.93187957e-02 1.43821010e-32 1.75596053e-32
  7.56986898e-32 1.21434155e-32 3.08045192e-32 3.25188304e-01
  3.86840364e-03 0.00000000e+00 1.43640685e-32 0.00000000e+00
  3.99627768e-34 2.14610588e-33 2.53973385e-36 4.18584302e-33]]","[[-4.17282862e-02  6.11083508e-01 -2.89454904e-01  1.75844157e-01
   6.22654216e-01 -1.53840626e-01 -2.22802665e-01  2.24395200e-02
  -6.04816798e-01 -5.56494079e-02 -3.55424985e-01  9.96628535e-02
   2.90918776e-01 -2.69262218e-01 -1.43907604e-01 -5.47352085e-01
  -3.86811870e-01  1.13802424e-01 -4.98328110e-02 -1.45203578e-01
  -4.95931292e-01  7.88128902e-02  1.69534334e-01 -2.85491841e-01
  -5.45981805e-01  1.00239533e-01  2.25476675e-01 -2.48628494e-01
   4.36412607e-01  1.77625558e-01  1.78568162e-01  3.52862867e-01
   7.61422454e-02 -1.58967335e-01  1.84557745e-02  1.11980768e-02
   2.48787344e-02 -3.94206083e-01 -1.22910980e-01 -1.43148241e-01
  -2.02876158e-01  9.62725053e-02 -5.24461620e-02 -1.78257718e-01
   8.65895325e-01  8.99293037e-01 -7.32910998e-01 -8.20560836e-01
   4.16342731e-01 -3.29660647e-02  7.48236282e-02 -8.02834958e-02
   1.27113887e-01 -2.09994866e-01  4.95591993e-02 -4.52071534e-02
   8.38052458e-02 -4.37741195e-02  1.67975048e-01  4.48194651e-02
   8.63658413e-04  7.71080601e-02  7.22868964e-02  5.50205742e-17
   1.70654924e-16 -4.06739057e-16  2.00468979e-16 -2.30836941e-17
   2.54909939e-02 -2.18553933e-01  1.17641855e-16 -1.15253500e-16
   2.63244446e-16 -8.21879841e-17 -5.34053882e-17  8.96550993e-01
   9.78630118e-02  0.00000000e+00  1.80582482e-16  0.00000000e+00
   1.00119186e-18 -6.51927203e-17 -1.30389893e-18  1.01663554e-16]]",3
"[[9.61321624e-04 2.01077253e-01 4.47643502e-02 1.66226768e-02
  2.07719732e-01 1.26489138e-02 2.66355315e-02 3.16526894e-04
  1.96041704e-01 1.59273233e-03 6.77939876e-02 5.33497328e-03
  4.58008955e-02 3.89444920e-02 1.09667417e-02 1.60945151e-01
  8.02545692e-02 6.93533128e-03 1.34205066e-03 1.12621839e-02
  1.32466644e-01 3.50140186e-03 1.53045833e-02 4.36320206e-02
  1.59667147e-01 5.46518479e-03 2.69998721e-02 3.30478581e-02
  1.01774111e-01 1.67920919e-02 1.69811610e-02 6.64787664e-02
  3.07248142e-03 1.38083678e-02 1.71867759e-04 7.64963592e-05
  3.38376722e-04 8.29942887e-02 8.12376942e-03 1.08859518e-02
  2.21792711e-02 5.18869058e-03 1.44183946e-03 1.74036366e-02
  4.02562084e-01 4.34406014e-01 2.89745680e-01 3.61951609e-01
  9.25550279e-02 5.76542605e-04 2.99628175e-03 3.40983002e-03
  8.63939921e-03 2.36026134e-02 1.30470477e-03 1.14794213e-03
  3.73029556e-03 1.03358337e-03 1.50759811e-02 1.06083077e-03
  4.91633040e-07 3.15024846e-03 2.86606647e-03 3.41203035e-32
  3.60868769e-32 1.87986718e-31 4.64460475e-32 1.33966288e-32
  3.43853509e-04 2.56128454e-02 8.13439505e-32 1.83755479e-32
  8.29659235e-32 1.31410026e-32 3.75281741e-32 4.30228766e-01
  5.18400041e-03 0.00000000e+00 1.62364881e-32 0.00000000e+00
  3.95631491e-34 3.49446115e-33 3.63668731e-34 1.06910497e-32]]","[[-5.38800585e-02  7.77226654e-01 -3.66334685e-01  2.23420922e-01
   7.89436681e-01 -1.94741183e-01 -2.82744733e-01  3.09490788e-02
  -7.66954830e-01 -6.85974348e-02 -4.51099548e-01  1.26558896e-01
   3.71165838e-01 -3.41945948e-01 -1.81073658e-01 -6.95142667e-01
  -4.90773232e-01  1.44239145e-01 -6.35279503e-02 -1.83741288e-01
  -6.30860252e-01  1.02970086e-01  2.14093180e-01 -3.61768989e-01
  -6.92103374e-01  1.28285857e-01  2.84247414e-01 -3.14789931e-01
   5.52380370e-01  2.24241400e-01  2.25518630e-01  4.46381871e-01
   9.58565714e-02 -2.04011567e-01  2.24035644e-02  1.52314557e-02
   3.19378659e-02 -4.98780228e-01 -1.56196568e-01 -1.80498630e-01
  -2.58156293e-01  1.25300638e-01 -6.55405762e-02 -2.29088942e-01
   1.09930816e+00  1.14202461e+00 -9.33186648e-01 -1.04255342e+00
   5.26708473e-01 -4.15297781e-02  9.47992682e-02 -1.00950638e-01
   1.60951918e-01 -2.66071305e-01  6.24877853e-02 -5.89479421e-02
   1.05654131e-01 -5.57360370e-02  2.12595707e-01  5.62929083e-02
   5.93153880e-04  9.70566302e-02  9.29793573e-02 -1.15132458e-16
   1.75811816e-16 -1.95221569e-16  2.88230910e-16  2.26122073e-17
   3.20590873e-02 -2.77241929e-01 -1.53169953e-16 -1.35216856e-16
   1.47341987e-16 -4.05174105e-17  3.57903830e-17  1.13597392e+00
   1.24877265e-01  0.00000000e+00  2.07424794e-16  0.00000000e+00
   9.01072670e-19 -2.16624184e-17 -2.01775716e-17  1.05832624e-17]]",4
"[[1.23336527e-03 2.51120923e-01 5.53995534e-02 2.07224666e-02
  2.57938194e-01 1.56613352e-02 3.31321504e-02 4.58286961e-04
  2.43501180e-01 1.88130882e-03 8.43358197e-02 6.64292228e-03
  5.75224261e-02 4.84909816e-02 1.34347071e-02 2.00464801e-01
  9.97795075e-02 8.60737460e-03 1.68157662e-03 1.39364597e-02
  1.65477942e-01 4.59404338e-03 1.88691408e-02 5.41251660e-02
  1.98191651e-01 6.90363681e-03 3.31874207e-02 4.09319518e-02
  1.25991261e-01 2.06901119e-02 2.09411865e-02 8.22184197e-02
  3.76635405e-03 1.75297557e-02 1.98106261e-04 1.08107598e-04
  4.29748432e-04 1.02678530e-01 1.01289219e-02 1.33838202e-02
  2.77197535e-02 6.75738888e-03 1.74360090e-03 2.21465600e-02
  5.01089018e-01 5.41009777e-01 3.62572610e-01 4.51149078e-01
  1.14473234e-01 7.07655589e-04 3.71564943e-03 4.17192232e-03
  1.07038549e-02 2.92750767e-02 1.60349362e-03 1.50017222e-03
  4.58688781e-03 1.29308916e-03 1.86622034e-02 1.29435478e-03
  7.10404820e-07 3.86163196e-03 3.65321736e-03 3.39834965e-32
  4.18329137e-32 1.87380692e-31 6.48899033e-32 1.80479563e-32
  4.20712142e-04 3.18314646e-02 8.06245248e-32 5.44042224e-32
  8.21384689e-32 1.30099264e-32 3.76847759e-32 5.33610177e-01
  6.51115494e-03 0.00000000e+00 1.65569586e-32 0.00000000e+00
  3.06263218e-33 6.65909557e-33 1.11679276e-33 1.07857282e-32]]","[[-6.52746882e-02  9.27658416e-01 -4.34976317e-01  2.66393580e-01
   9.39175456e-01 -2.31293045e-01 -3.36707564e-01  3.98926649e-02
  -9.12565202e-01 -7.91877290e-02 -5.37213722e-01  1.50798789e-01
   4.44410206e-01 -4.07430511e-01 -2.13736685e-01 -8.28431510e-01
  -5.84270395e-01  1.71545275e-01 -7.59620248e-02 -2.18158235e-01
  -7.53073886e-01  1.26253660e-01  2.53656014e-01 -4.30136174e-01
  -8.23195747e-01  1.54097973e-01  3.36181539e-01 -3.73945215e-01
   6.55997268e-01  2.65581990e-01  2.67230575e-01  5.29823507e-01
   1.13189262e-01 -2.45735055e-01  2.54506629e-02  1.93983191e-02
   3.84783219e-02 -5.92129942e-01 -1.86253931e-01 -2.13504892e-01
  -3.08250315e-01  1.53027067e-01 -7.67679650e-02 -2.76301084e-01
   1.30961562e+00  1.36091046e+00 -1.11504863e+00 -1.24295688e+00
   6.25179137e-01 -4.90763050e-02  1.12693243e-01 -1.19072423e-01
   1.91233981e-01 -3.16330874e-01  7.38978827e-02 -7.21243174e-02
   1.24986798e-01 -6.65892901e-02  2.52466997e-01  6.62883517e-02
   6.08817177e-05  1.14606902e-01  1.12243837e-01 -8.93224980e-17
   8.00839418e-17 -1.40008490e-16  1.21900305e-16 -4.88248314e-17
   3.78140472e-02 -3.29983553e-01 -1.47549030e-16  6.86004682e-17
   1.31122962e-16 -3.58879066e-17  9.14874275e-18  1.35052847e+00
   1.49524354e-01  0.00000000e+00  1.64708797e-16  0.00000000e+00
  -5.08703369e-17  3.70686449e-17 -4.56690986e-17 -4.67326931e-18]]",5
"[[1.51747190e-03 3.01075584e-01 6.58055463e-02 2.48035397e-02
  3.07491759e-01 1.86144864e-02 3.95683149e-02 6.31482923e-04
  2.90338878e-01 2.13071713e-03 1.00708840e-01 7.93948409e-03
  6.93530826e-02 5.79464783e-02 1.58011625e-02 2.39701284e-01
  1.19085368e-01 1.02563969e-02 2.02048105e-03 1.65572081e-02
  1.98448792e-01 5.78281630e-03 2.23325674e-02 6.44518883e-02
  2.36157329e-01 8.37343239e-03 3.91633724e-02 4.86645940e-02
  1.49724226e-01 2.44708167e-02 2.47946169e-02 9.76160002e-02
  4.43104440e-03 2.13635797e-02 2.19134169e-04 1.45886109e-04
  5.23835258e-04 1.21947452e-01 1.21217677e-02 1.57944083e-02
  3.32535887e-02 8.44109909e-03 2.02171273e-03 2.70461291e-02
  5.98778928e-01 6.46837083e-01 4.35564014e-01 5.39808714e-01
  1.35911497e-01 8.33618127e-04 4.42295301e-03 4.89968712e-03
  1.27333748e-02 3.48604047e-02 1.89072341e-03 1.88014687e-03
  5.41697532e-03 1.55256840e-03 2.21785034e-02 1.51440961e-03
  1.33594727e-06 4.54460497e-03 4.46968140e-03 3.37953188e-32
  4.18274030e-32 1.95278614e-31 7.53350750e-32 2.14203900e-32
  4.93848246e-04 3.79723332e-02 1.00405377e-31 5.56479690e-32
  1.12866660e-31 1.66205177e-32 4.79657941e-32 6.35338509e-01
  7.84946341e-03 0.00000000e+00 1.63913891e-32 0.00000000e+00
  3.03200586e-33 7.29656510e-33 1.47602201e-33 1.19231480e-32]]","[[-7.59646607e-02  1.06394687e+00 -4.96168648e-01  3.05239318e-01
   1.07358431e+00 -2.63929003e-01 -3.85301539e-01  4.92367713e-02
  -1.04328325e+00 -8.76464223e-02 -6.14703547e-01  1.72637618e-01
   5.11350875e-01 -4.66389047e-01 -2.42371041e-01 -9.48667486e-01
  -6.68334251e-01  1.96045231e-01 -8.72263683e-02 -2.48879189e-01
  -8.63846131e-01  1.48766783e-01  2.88723169e-01 -4.91372132e-01
  -9.40745117e-01  1.77916124e-01  3.81985207e-01 -4.26783513e-01
   7.48488901e-01  3.02171285e-01  3.04247947e-01  6.04197996e-01
   1.28372296e-01 -2.84479174e-01  2.77023633e-02  2.36922331e-02
   4.45493762e-02 -6.75379949e-01 -2.13390258e-01 -2.42596710e-01
  -3.53655414e-01  1.79572706e-01 -8.62826733e-02 -3.20232381e-01
   1.49912371e+00  1.55834213e+00 -1.28034176e+00 -1.42390065e+00
   7.12937620e-01 -5.57029319e-02  1.28708715e-01 -1.34904756e-01
   2.18333503e-01 -3.61366416e-01  8.39225921e-02 -8.47858981e-02
   1.42084679e-01 -7.64352129e-02  2.88071937e-01  7.49238008e-02
  -7.40597239e-04  1.30008627e-01  1.30225552e-01 -9.27051668e-17
   5.17576145e-17 -2.24859695e-16  2.15038670e-16  1.56639708e-17
   4.28271422e-02 -3.77354242e-01 -2.76276173e-16  1.04022673e-16
  -5.96113360e-17  2.88620694e-17  1.11470809e-16  1.54268264e+00
   1.72034167e-01  0.00000000e+00  1.48237918e-16  0.00000000e+00
  -4.57833032e-17  6.82764235e-18 -2.18564831e-17  3.10825413e-17]]",6
"[[1.81326776e-03 3.50942205e-01 7.59794344e-02 2.88677814e-02
  3.56390664e-01 2.15087062e-02 4.59460792e-02 8.39368565e-04
  3.36553976e-01 2.34339353e-03 1.16910369e-01 9.22409398e-03
  8.12934564e-02 6.73036144e-02 1.80700985e-02 2.78656200e-01
  1.38170555e-01 1.18833501e-02 2.35760800e-03 1.91260625e-02
  2.31379880e-01 7.07252553e-03 2.56966130e-02 7.46118687e-02
  2.73563199e-01 9.87593798e-03 4.49341753e-02 5.62456752e-02
  1.72976336e-01 2.81356785e-02 2.85450177e-02 1.12676584e-01
  5.06682023e-03 2.53122702e-02 2.35607759e-04 1.90447003e-04
  6.20635993e-04 1.40806209e-01 1.41013384e-02 1.81188285e-02
  3.87781448e-02 1.02427754e-02 2.27620618e-03 3.21016204e-02
  6.95636009e-01 7.51899386e-01 5.08724393e-01 6.27920285e-01
  1.56873862e-01 9.54445313e-04 5.11810328e-03 5.59402815e-03
  1.47296042e-02 4.03607915e-02 2.16611830e-03 2.28860704e-03
  6.22243499e-03 1.81174605e-03 2.56264040e-02 1.72068978e-03
  2.62958833e-06 5.20016404e-03 5.31603363e-03 3.36596126e-32
  4.60366315e-32 2.01077275e-31 7.50325509e-32 2.26646743e-32
  5.63227463e-04 4.40336539e-02 9.94032022e-32 6.78659175e-32
  1.52020666e-31 1.68860156e-32 4.84288966e-32 7.35421356e-01
  9.19830704e-03 0.00000000e+00 1.62286421e-32 0.00000000e+00
  3.00168580e-33 1.25789133e-32 1.46126179e-33 1.18647107e-32]]","[[-8.60025525e-02  1.18750300e+00 -5.50628407e-01  3.40383316e-01
   1.19420356e+00 -2.93037136e-01 -4.29072341e-01  5.89486833e-02
  -1.16058184e+00 -9.41783017e-02 -6.84414813e-01  1.92306291e-01
   5.72616431e-01 -5.19432643e-01 -2.67397997e-01 -1.05715247e+00
  -7.43894791e-01  2.18028172e-01 -9.74069523e-02 -2.76283014e-01
  -9.64318618e-01  1.70598923e-01  3.19745520e-01 -5.46179612e-01
  -1.04608836e+00  1.99952139e-01  4.22287875e-01 -4.73925689e-01
   8.30959279e-01  3.34480711e-01  3.37055636e-01  6.70414462e-01
   1.41613530e-01 -3.20547350e-01  2.92524200e-02  2.81067960e-02
   5.01958785e-02 -7.49539632e-01 -2.37885590e-01 -2.68160369e-01
  -3.94821513e-01  2.05044542e-01 -9.42288013e-02 -3.61188268e-01
   1.66990570e+00  1.73647000e+00 -1.43072457e+00 -1.58730407e+00
   7.91047605e-01 -6.14976449e-02  1.43029382e-01 -1.48678504e-01
   2.42582288e-01 -4.01708470e-01  9.26855689e-02 -9.69776165e-02
   1.57195648e-01 -8.53658683e-02  3.19842673e-01  8.23117524e-02
  -1.80977875e-03  1.43484265e-01  1.47053441e-01 -9.76560079e-17
   1.14607602e-16 -1.14331422e-16  2.14767480e-16 -2.40925852e-17
   4.71651994e-02 -4.19874933e-01 -2.50019306e-16  2.06644422e-16
   1.47055235e-16  5.19839609e-18  6.96193255e-17  1.71466004e+00
   1.92610881e-01  0.00000000e+00  1.34494371e-16  0.00000000e+00
  -4.12049729e-17 -6.70351315e-17 -1.96708348e-17  2.01772291e-17]]",7
"[[2.12064638e-03 4.00721468e-01 8.59205825e-02 3.29161257e-02
  4.04643187e-01 2.43440721e-02 5.22665443e-02 1.08506690e-03
  3.82146610e-01 2.52185109e-03 1.32939030e-01 1.04963827e-02
  9.33437923e-02 7.65567697e-02 2.02444130e-02 3.17329820e-01
  1.57034469e-01 1.34887352e-02 2.69206049e-03 2.16439714e-02
  2.64268890e-01 8.46755900e-03 2.89630976e-02 8.46055370e-02
  3.10407976e-01 1.14119454e-02 5.05045807e-02 6.36752960e-02
  1.95751355e-01 3.16860865e-02 3.21949538e-02 1.27405101e-01
  5.67390114e-03 2.93774265e-02 2.48122654e-04 2.42400064e-04
  7.20163864e-04 1.59258603e-01 1.60672054e-02 2.03581447e-02
  4.42914708e-02 1.21649654e-02 2.50749804e-03 3.73125149e-02
  7.91662310e-01 8.56205637e-01 5.82056432e-01 7.15476190e-01
  1.77364015e-01 1.07018213e-03 5.80109002e-03 6.25587315e-03
  1.66934825e-02 4.57775467e-02 2.42964485e-03 2.72628694e-03
  7.00455951e-03 2.07042101e-03 2.90069069e-02 1.91323961e-03
  4.86369263e-06 5.82907193e-03 6.19265068e-03 3.33594611e-32
  6.97190866e-32 2.01638393e-31 7.74358953e-32 2.38475427e-32
  6.28900571e-04 5.00143813e-02 1.05518013e-31 6.74359677e-32
  1.58037469e-31 1.72438496e-32 5.54001402e-32 8.33869802e-01
  1.05566961e-02 0.00000000e+00 1.60663557e-32 0.00000000e+00
  2.97166894e-33 1.53434581e-32 1.44664918e-33 1.18598646e-32]]","[[-9.54442290e-02  1.29959612e+00 -5.99010926e-01  3.72201056e-01
   1.30241543e+00 -3.18964328e-01 -4.68505413e-01  6.89940792e-02
  -1.26578859e+00 -9.89693243e-02 -7.47113580e-01  2.10015203e-01
   6.28771147e-01 -5.67119652e-01 -2.89186699e-01 -1.15505496e+00
  -8.11792415e-01  2.37749067e-01 -1.06587900e-01 -3.00704396e-01
  -1.05551087e+00  1.91824259e-01  3.47129629e-01 -5.95194595e-01
  -1.14042779e+00  2.20389175e-01  4.57646118e-01 -5.15931540e-01
   9.04403385e-01  3.62933890e-01  3.66082729e-01  7.29290779e-01
   1.53098797e-01 -3.54206228e-01  3.01834679e-02  3.26348854e-02
   5.54590058e-02 -8.15512799e-01 -2.59997798e-01 -2.90542955e-01
  -4.32158027e-01  2.29535841e-01 -1.00744990e-01 -3.99446256e-01
   1.82382424e+00  1.89722582e+00 -1.56768655e+00 -1.73489883e+00
   8.60465205e-01 -6.65407920e-02  1.55821974e-01 -1.60602169e-01
   2.64271577e-01 -4.37828927e-01  1.00304514e-01 -1.08740656e-01
   1.70533765e-01 -9.34663612e-02  3.48164018e-01  8.85635577e-02
  -3.13226361e-03  1.55230082e-01  1.62840348e-01 -9.39273405e-17
  -5.22327624e-17 -5.21844663e-17  2.49448278e-16 -5.92268363e-17
   5.08929309e-02 -4.58018981e-01 -3.09331327e-16  1.70209457e-16
   4.55337587e-17  2.76283740e-17  1.49002819e-16  1.86846724e+00
   2.11433544e-01  0.00000000e+00  1.21044934e-16  0.00000000e+00
  -3.70844756e-17 -1.14093445e-16 -1.77037513e-17  2.88272646e-17]]",8
