v,m,t 
"[[3.53983499e+00 1.83458897e+00 1.52821983e+00 8.74825131e-03
  7.46670776e-01 2.91297340e-03 9.64485463e-01 3.55660856e+00
  2.25196884e+00 2.55263498e-01 2.67432507e+00 4.42611700e-01
  8.97536197e-01 5.72077481e-01 8.24898721e-02 4.84501201e-02
  1.09741126e-01 8.71474211e-01 8.38909817e-03 3.76838489e+00
  6.00520560e-01 1.43509161e-01 1.74321479e-02 3.23667410e+00
  7.22441702e-01 4.96085207e-02 2.54813637e-01 2.42675206e-02
  2.59081645e-01 2.25673687e+00 3.20661448e+00 1.24061756e+00
  7.76097049e-01 2.50284284e+00 1.62334766e+00 3.41005769e-01
  9.33264212e-01 2.18760240e-01 4.87609534e-02 1.03677845e+00
  2.65442064e-01 6.36491124e-02 2.44273985e-01 5.04983912e-01
  3.02383644e-01 4.59538500e-31 4.80421584e-31 5.83391828e-31
  2.86821198e-02 6.47548204e-01 4.72612592e-31 3.62683889e-31
  5.49539084e-31 4.79829779e+00 7.73499772e+00 1.29488287e-31
  1.09708536e-31 1.21505074e-31 0.00000000e+00 3.40267744e-32]]","[[ 3.54433262e+00  2.65007221e+00  2.37999513e+00  1.16990404e-01
  -1.58946732e+00  3.39202146e-02 -1.79316142e+00  3.65334541e+00
  -2.83855832e+00  9.96469499e-01  3.12257078e+00  1.33875166e+00
  -1.81285980e+00  1.38200748e+00  5.48445575e-01  4.25743741e-01
   6.24437750e-01 -1.87598344e+00  2.09719425e-01 -3.77708104e+00
  -1.39135749e+00 -7.05876709e-01 -3.03176189e-01 -3.51128793e+00
   1.57950750e+00  4.32562948e-01  9.52038706e-01  1.07724582e-01
  -9.99998745e-01  2.87511834e+00  3.48562170e+00 -2.13814153e+00
  -1.67745400e+00  3.03571378e+00 -2.50538602e+00  1.12602877e+00
  -1.83980336e+00  8.63973012e-01 -4.14785075e-01 -2.03503073e+00
  -1.01481482e+00  5.05857399e-01  9.44513411e-01  1.36376532e+00
  -1.06907251e+00 -6.74857499e-17 -5.28302838e-16 -9.91433561e-17
  -3.08727415e-01  1.59471213e+00 -2.60407433e-17 -1.17581528e-16
   2.26547001e-16  4.12158570e+00  5.29110005e+00 -1.33900805e-16
   2.15836439e-17  6.87628493e-17  0.00000000e+00  6.25354214e-17]]",27
"[[3.63416079e+00 1.89870569e+00 1.57579671e+00 8.67552288e-03
  7.63158073e-01 3.07734009e-03 9.84947456e-01 3.67209579e+00
  2.31329085e+00 2.64533831e-01 2.75262454e+00 4.60744511e-01
  9.24366231e-01 5.84117061e-01 8.49279737e-02 5.00047754e-02
  1.12720437e-01 9.07768963e-01 9.28365295e-03 3.89410005e+00
  6.11417086e-01 1.46957507e-01 1.94265038e-02 3.34783682e+00
  7.39934272e-01 5.12534117e-02 2.61770113e-01 2.41142349e-02
  2.68207193e-01 2.32470605e+00 3.31573208e+00 1.27836691e+00
  7.98770771e-01 2.57880759e+00 1.68190323e+00 3.51637507e-01
  9.60181627e-01 2.23782880e-01 5.00253364e-02 1.07841908e+00
  2.75103053e-01 6.62091692e-02 2.51491243e-01 5.20219237e-01
  3.12094517e-01 4.59167959e-31 4.75737142e-31 5.88283088e-31
  2.92909078e-02 6.71846709e-01 4.68926369e-31 4.27064789e-31
  5.44069702e-31 4.92496041e+00 7.95516549e+00 1.28193404e-31
  1.08611451e-31 1.22322456e-31 0.00000000e+00 3.42807245e-32]]","[[ 3.55007174e+00  2.67222802e+00  2.39271274e+00  1.09132467e-01
  -1.58529140e+00  4.44384925e-02 -1.78735853e+00  3.67666664e+00
  -2.84425679e+00  1.00555602e+00  3.13441667e+00  1.35507279e+00
  -1.82079696e+00  1.37707471e+00  5.50723696e-01  4.28326387e-01
   6.25843194e-01 -1.90053951e+00  2.20027600e-01 -3.80359938e+00
  -1.38222840e+00 -7.05170629e-01 -3.19427630e-01 -3.53901196e+00
   1.57877312e+00  4.35577338e-01  9.54326436e-01  8.74975208e-02
  -1.00824103e+00  2.88849942e+00  3.51280379e+00 -2.14828169e+00
  -1.68416402e+00  3.04993665e+00 -2.52832329e+00  1.13192398e+00
  -1.84621750e+00  8.62488856e-01 -4.15163377e-01 -2.05958119e+00
  -1.02430815e+00  5.11809681e-01  9.48347362e-01  1.36981479e+00
  -1.07501343e+00 -1.25735974e-16 -4.86416692e-16  1.43334154e-17
  -3.07781404e-01  1.61066607e+00 -5.56841895e-17  1.54959558e-16
   2.08992202e-16  4.12733334e+00  5.30744192e+00 -1.20510725e-16
   1.94252796e-17  1.06969074e-16  0.00000000e+00  3.19052967e-17]]",28
"[[3.72613388e+00 1.96256336e+00 1.62274378e+00 8.59689739e-03
  7.78932182e-01 3.27093779e-03 1.00453136e+00 3.78633866e+00
  2.37305112e+00 2.73759285e-01 2.82945520e+00 4.78906305e-01
  9.50749714e-01 5.95602547e-01 8.73313545e-02 5.15421301e-02
  1.15641681e-01 9.44354011e-01 1.02392666e-02 4.01869046e+00
  6.21647956e-01 1.50272256e-01 2.15529205e-02 3.45844034e+00
  7.56857516e-01 5.28858027e-02 2.68585402e-01 2.40118435e-02
  2.77256504e-01 2.39173691e+00 3.42447817e+00 1.31554131e+00
  8.21106813e-01 2.65357990e+00 1.74036023e+00 3.62108180e-01
  9.86588538e-01 2.28611133e-01 5.12544581e-02 1.12027328e+00
  2.84750808e-01 6.87662551e-02 2.58580945e-01 5.35186758e-01
  3.21632950e-01 5.11494393e-31 5.46223485e-31 5.87848910e-31
  2.98746087e-02 6.96092022e-01 4.97457057e-31 4.30436169e-31
  5.61818915e-31 5.04823311e+00 8.17069088e+00 1.29398589e-31
  1.07525336e-31 1.21203985e-31 0.00000000e+00 3.42855791e-32]]","[[ 3.55327497e+00  2.69283283e+00  2.40385120e+00  1.01070489e-01
  -1.57975144e+00  5.49736651e-02 -1.78018426e+00  3.69754061e+00
  -2.84774288e+00  1.01395358e+00  3.14401819e+00  1.37046031e+00
  -1.82746881e+00  1.37099800e+00  5.52683427e-01  4.30631343e-01
   6.26886288e-01 -1.92417397e+00  2.30404621e-01 -3.82762961e+00
  -1.37185328e+00 -7.03822375e-01 -3.35658322e-01 -3.56469197e+00
   1.57685281e+00  4.38332940e-01  9.56017373e-01  6.69685094e-02
  -1.01572843e+00  2.90011231e+00  3.53822410e+00 -2.15696653e+00
  -1.68988477e+00  3.06205555e+00 -2.54985574e+00  1.13699843e+00
  -1.85135541e+00  8.60299961e-01 -4.15232795e-01 -2.08305364e+00
  -1.03322717e+00  5.17366510e-01  9.51515758e-01  1.37485342e+00
  -1.08002599e+00  1.25412797e-16 -7.12080901e-16  8.67150646e-17
  -3.06610863e-01  1.62556475e+00 -2.32379183e-16  5.20449043e-17
   3.58106459e-17  4.12995805e+00  5.31990767e+00 -1.58330677e-16
   1.74827516e-17  1.06507110e-16  0.00000000e+00  4.73604603e-17]]",29
"[[3.81579083e+00 2.02616218e+00 1.66906374e+00 8.51444978e-03
  7.94001295e-01 3.49476832e-03 1.02325677e+00 3.89932107e+00
  2.43125122e+00 2.82936168e-01 2.90481786e+00 4.97086527e-01
  9.76685757e-01 6.06545233e-01 8.97018372e-02 5.30621210e-02
  1.18507927e-01 9.81231862e-01 1.12577950e-02 4.14214207e+00
  6.31229036e-01 1.53453677e-01 2.38128904e-02 3.56849653e+00
  7.73221574e-01 5.45058310e-02 2.75263635e-01 2.39695925e-02
  2.86223252e-01 2.45784868e+00 3.53289615e+00 1.35214097e+00
  8.43116943e-01 2.72716483e+00 1.79872537e+00 3.72415946e-01
  1.01248926e+00 2.33247854e-01 5.24488439e-02 1.16233731e+00
  2.94385306e-01 7.13173003e-02 2.65543045e-01 5.49885293e-01
  3.30992974e-01 6.04038325e-31 5.84732342e-31 6.06232240e-31
  3.04338239e-02 7.20275277e-01 4.92582363e-31 4.60106642e-31
  5.68992534e-31 5.16814151e+00 8.38160057e+00 1.28104603e-31
  1.06450083e-31 1.22904432e-31 0.00000000e+00 3.57495565e-32]]","[[ 3.55420340e+00  2.71203602e+00  2.41356086e+00  9.28399723e-02
  -1.57296636e+00  6.54931621e-02 -1.77178519e+00  3.71617528e+00
  -2.84920383e+00  1.02171168e+00  3.15157478e+00  1.38497049e+00
  -1.83298647e+00  1.36389324e+00  5.54369419e-01  4.32683752e-01
   6.27622132e-01 -1.94698062e+00  2.40844318e-01 -3.84938922e+00
  -1.36035630e+00 -7.01880943e-01 -3.51846877e-01 -3.58853921e+00
   1.57386929e+00  4.40855728e-01  9.57183853e-01  4.62051227e-02
  -1.02250370e+00  2.91014965e+00  3.56210894e+00 -2.16432832e+00
  -1.69473875e+00  3.07226859e+00 -2.57013139e+00  1.14131913e+00
  -1.85534049e+00  8.57473527e-01 -4.15024530e-01 -2.10554422e+00
  -1.04162735e+00  5.22539504e-01  9.54077590e-01  1.37896752e+00
  -1.08416773e+00 -1.99632684e-16 -8.50565662e-16  2.33805617e-16
  -3.05240753e-01  1.63948540e+00 -2.19135131e-16  2.31163051e-16
  -8.08712936e-17  4.12974637e+00  5.32885738e+00 -1.42497610e-16
   1.57344764e-17  4.18889420e-17  0.00000000e+00  8.51312745e-17]]",30
"[[3.90316847e+00 2.08950221e+00 1.71475944e+00 8.43014752e-03
  8.08373384e-01 3.74958141e-03 1.04114263e+00 4.01102683e+00
  2.48789266e+00 2.92060842e-01 2.97871357e+00 5.15274691e-01
  1.00217366e+00 6.16956394e-01 9.20412974e-02 5.45646388e-02
  1.21322331e-01 1.01840542e+00 1.23410481e-02 4.26444100e+00
  6.40176162e-01 1.56502096e-01 2.62074627e-02 3.67801790e+00
  7.89036706e-01 5.61135884e-02 2.81809020e-01 2.39960745e-02
  2.95100932e-01 2.52306007e+00 3.64102855e+00 1.38816548e+00
  8.64813012e-01 2.79956899e+00 1.85700599e+00 3.82559001e-01
  1.03788813e+00 2.37696002e-01 5.36090198e-02 1.20460687e+00
  3.04006292e-01 7.38591599e-02 2.72377443e-01 5.64313916e-01
  3.40168762e-01 6.08642410e-31 5.88272859e-31 6.01649687e-31
  3.09691284e-02 7.44387719e-01 4.88021379e-31 4.86820698e-31
  5.63569437e-31 5.28471230e+00 8.58792407e+00 1.41817502e-31
  1.05385582e-31 1.28532183e-31 0.00000000e+00 3.95819693e-32]]","[[ 3.55309303e+00  2.72997192e+00  2.42197734e+00  8.44737088e-02
  -1.56504208e+00  7.59662068e-02 -1.76229216e+00  3.73275741e+00
  -2.84880753e+00  1.02887502e+00  3.15726599e+00  1.39865435e+00
  -1.83745033e+00  1.35586518e+00  5.55822534e-01  4.34505719e-01
   6.28101379e-01 -1.96904483e+00  2.51340676e-01 -3.86907402e+00
  -1.34784968e+00 -6.99390377e-01 -3.67972044e-01 -3.61074477e+00
   1.56993381e+00  4.43168601e-01  9.57891715e-01  2.52696486e-02
  -1.02860421e+00  2.91878427e+00  3.58466098e+00 -2.17048461e+00
  -1.69883687e+00  3.08075649e+00 -2.58928464e+00  1.14494635e+00
  -1.85828392e+00  8.54070735e-01 -4.14566739e-01 -2.12713831e+00
  -1.04955761e+00  5.27338447e-01  9.56085578e-01  1.38223549e+00
  -1.08749047e+00 -7.64973821e-17 -8.62399963e-16  2.48892824e-16
  -3.03693267e-01  1.65249785e+00 -1.78120848e-16  3.85007539e-16
  -8.91190441e-17  4.12695730e+00  5.33461763e+00 -5.79808246e-18
   1.41610288e-17  1.20505818e-16  0.00000000e+00  1.18886457e-17]]",31
"[[3.98830381e+00 2.15258344e+00 1.75983385e+00 8.34584664e-03
  8.22056236e-01 4.03587544e-03 1.05820720e+00 4.12143975e+00
  2.54297693e+00 3.01129739e-01 3.05114362e+00 5.33460413e-01
  1.02721293e+00 6.26847263e-01 9.43516533e-02 5.60495287e-02
  1.24088108e-01 1.05587799e+00 1.34907846e-02 4.38557359e+00
  6.48505144e-01 1.59417895e-01 2.87372306e-02 3.78701753e+00
  8.04313241e-01 5.77091201e-02 2.88225826e-01 2.40992226e-02
  3.03882881e-01 2.58738917e+00 3.74891670e+00 1.42361382e+00
  8.86206921e-01 2.87080048e+00 1.91521001e+00 3.92535598e-01
  1.06278948e+00 2.41958636e-01 5.47355111e-02 1.24707706e+00
  3.13613270e-01 7.63886375e-02 2.79083982e-01 5.78471953e-01
  3.49154631e-01 6.07513039e-31 5.83699786e-31 6.68226957e-31
  3.14810718e-02 7.68420718e-01 4.84182431e-31 4.89943091e-31
  5.57933775e-31 5.39797325e+00 8.78969351e+00 1.40399327e-31
  1.04339064e-31 1.27901093e-31 0.00000000e+00 3.92213322e-32]]","[[ 3.55015715e+00  2.74676130e+00  2.42922300e+00  7.60019271e-02
  -1.55607291e+00  8.63637473e-02 -1.75182180e+00  3.74745485e+00
  -2.84670442e+00  1.03548412e+00  3.16125361e+00  1.41155824e+00
  -1.84095114e+00  1.34700843e+00  5.57080133e-01  4.36116619e-01
   6.28370562e-01 -1.99044432e+00  2.61887794e-01 -3.88686032e+00
  -1.33443498e+00 -6.96390268e-01 -3.84012729e-01 -3.63148152e+00
   1.56514720e+00  4.45291675e-01  9.58200911e-01  4.21948670e-03
  -1.03406257e+00  2.92617111e+00  3.60606122e+00 -2.17553973e+00
  -1.70227958e+00  3.08768431e+00 -2.60743752e+00  1.14793443e+00
  -1.86028587e+00  8.50147365e-01 -4.13884830e-01 -2.14791166e+00
  -1.05706091e+00  5.31771631e-01  9.57586821e-01  1.38472859e+00
  -1.09004082e+00 -1.39253989e-16 -7.39970800e-16  4.93435847e-16
  -3.01988111e-01  1.66466531e+00 -1.92577416e-16  2.57116628e-16
  -8.00251320e-17  4.12182516e+00  5.33748476e+00 -5.21827421e-18
   1.54537040e-17  8.28772762e-17  0.00000000e+00  1.66312712e-17]]",32
"[[4.07123389e+00 2.21540575e+00 1.80429007e+00 8.26328934e-03
  8.35057509e-01 4.35390167e-03 1.07446813e+00 4.23054377e+00
  2.59650555e+00 3.10139378e-01 3.12210968e+00 5.51633435e-01
  1.05180332e+00 6.36229016e-01 9.66348575e-02 5.75165925e-02
  1.26808529e-01 1.09365323e+00 1.47087066e-02 4.50552645e+00
  6.56231772e-01 1.62201517e-01 3.14023265e-02 3.89550903e+00
  8.19061527e-01 5.92924251e-02 2.94518374e-01 2.42863081e-02
  3.12562300e-01 2.65085346e+00 3.85660056e+00 1.45848437e+00
  9.07310601e-01 2.94086885e+00 1.97334579e+00 4.02344055e-01
  1.08719767e+00 2.46038907e-01 5.58288422e-02 1.28974242e+00
  3.23205504e-01 7.89025070e-02 2.85662461e-01 5.92358957e-01
  3.57945039e-01 6.04061054e-31 6.60368126e-31 6.69824670e-31
  3.19701803e-02 7.92365786e-01 5.67026054e-31 5.19734841e-31
  5.74250785e-31 5.50795327e+00 8.98694340e+00 1.65078698e-31
  1.03295673e-31 1.26622082e-31 0.00000000e+00 3.89337816e-32]]","[[ 3.54558846e+00  2.76251269e+00  2.43540822e+00  6.74524357e-02
  -1.54614278e+00  9.66584315e-02 -1.74047797e+00  3.76041855e+00
  -2.84302933e+00  1.04157574e+00  3.16368359e+00  1.42372439e+00
  -1.84357110e+00  1.33740844e+00  5.58176352e-01  4.37533383e-01
   6.28472385e-01 -2.01124987e+00  2.72479850e-01 -3.90290704e+00
  -1.32020424e+00 -6.92916194e-01 -3.99948076e-01 -3.65090581e+00
   1.55960075e+00  4.47242570e-01  9.58166027e-01 -1.68925017e-02
  -1.03890717e+00  2.93244894e+00  3.62647088e+00 -2.17958604e+00
  -1.70515780e+00  3.09320297e+00 -2.62470075e+00  1.15033234e+00
  -1.86143654e+00  8.45754321e-01 -4.13001733e-01 -2.16793133e+00
  -1.06417489e+00  5.35846157e-01  9.58623384e-01  1.38651165e+00
  -1.09186072e+00 -1.76545242e-16 -9.53211144e-16  3.53097854e-16
  -3.00142768e-01  1.67604499e+00 -4.69436959e-16  4.17660649e-16
   7.59515262e-17  4.11456208e+00  5.33772769e+00  1.56807001e-16
   1.39083336e-17  7.45895486e-17  0.00000000e+00  4.73766114e-18]]",33
"[[4.15199569e+00 2.27796892e+00 1.84813130e+00 8.18410279e-03
  8.47384791e-01 4.70367174e-03 1.08994250e+00 4.33832305e+00
  2.64848010e+00 3.19086381e-01 3.19161384e+00 5.69783657e-01
  1.07594481e+00 6.45112755e-01 9.88928897e-02 5.89655919e-02
  1.29486901e-01 1.13173510e+00 1.59964544e-02 4.62428662e+00
  6.63371823e-01 1.64853461e-01 3.42024246e-02 4.00350641e+00
  8.33291875e-01 6.08634585e-02 3.00691020e-01 2.45639437e-02
  3.21132276e-01 2.71346980e+00 3.96411851e+00 1.49277492e+00
  9.28135993e-01 3.00978495e+00 2.03142211e+00 4.11982762e-01
  1.11111701e+00 2.49940049e-01 5.68895367e-02 1.33259694e+00
  3.32782033e-01 8.13975355e-02 2.92112645e-01 6.05974691e-01
  3.66534590e-01 6.32642929e-31 6.66621433e-31 6.77227945e-31
  3.24369589e-02 8.16214581e-01 6.17106689e-31 5.56724006e-31
  5.70884287e-31 5.61468235e+00 9.17971032e+00 1.63427911e-31
  1.04299893e-31 1.25355862e-31 0.00000000e+00 3.88639135e-32]]","[[ 3.53956101e+00  2.77732365e+00  2.44063261e+00  5.88507603e-02
  -1.53532648e+00  1.06824610e-01 -1.72835315e+00  3.77178438e+00
  -2.83790305e+00  1.04718335e+00  3.16468765e+00  1.43519134e+00
  -1.84538470e+00  1.32714241e+00  5.59142348e-01  4.38770770e-01
   6.28445979e-01 -2.03152588e+00  2.83111078e-01 -3.91735753e+00
  -1.30524093e+00 -6.89000104e-01 -4.15757581e-01 -3.66915904e+00
   1.55337699e+00  4.49036671e-01  9.57836754e-01 -3.80176896e-02
  -1.04316264e+00  2.93774194e+00  3.64603309e+00 -2.18270523e+00
  -1.70755384e+00  3.09745050e+00 -2.64117471e+00  1.15218429e+00
  -1.86181721e+00  8.40938094e-01 -4.11938147e-01 -2.18725668e+00
  -1.07093241e+00  5.39568204e-01  9.59232846e-01  1.38764362e+00
  -1.09298785e+00  2.71804656e-17 -9.71278689e-16  1.99038237e-16
  -2.98172749e-01  1.68668878e+00 -1.86376987e-16  5.81288143e-16
   1.96120468e-17  4.10536028e+00  5.33559047e+00  1.41126301e-16
  -3.26175916e-17  6.71305937e-17  0.00000000e+00 -1.36098197e-17]]",34
"[[4.23062599e+00 2.34027256e+00 1.89136083e+00 8.10979905e-03
  8.59045672e-01 5.08496792e-03 1.10464686e+00 4.44476204e+00
  2.69890229e+00 3.27967489e-01 3.25965865e+00 5.87901160e-01
  1.09963765e+00 6.53509493e-01 1.01127749e-01 6.03962523e-02
  1.32126552e-01 1.17012783e+00 1.73556007e-02 4.74184157e+00
  6.69941062e-01 1.67374285e-01 3.71367506e-02 4.11102402e+00
  8.47014498e-01 6.24221334e-02 3.06748142e-01 2.49380904e-02
  3.29585813e-01 2.77525442e+00 4.07150723e+00 1.52648274e+00
  9.48695030e-01 3.07756079e+00 2.08944800e+00 4.21450190e-01
  1.13455184e+00 2.53665366e-01 5.79181171e-02 1.37563410e+00
  3.42341686e-01 8.38705042e-02 2.98434271e-01 6.19319095e-01
  3.74918036e-01 7.43096367e-31 7.85462066e-31 6.78011335e-31
  3.28818942e-02 8.39958912e-01 6.18299692e-31 5.54998047e-31
  5.66157239e-31 5.71819152e+00 9.36803255e+00 1.68939000e-31
  1.07828653e-31 1.38030191e-31 0.00000000e+00 3.99153101e-32]]","[[ 3.53223188e+00  2.79128176e+00  2.44498603e+00  5.02202716e-02
  -1.52369072e+00  1.16838354e-01 -1.71552967e+00  3.78167469e+00
  -2.83143384e+00  1.05233755e+00  3.16438490e+00  1.44599440e+00
  -1.84645950e+00  1.31627999e+00  5.60006527e-01  4.39841622e-01
   6.28327131e-01 -2.05133086e+00  2.93775743e-01 -3.93034120e+00
  -1.28962096e+00 -6.84670662e-01 -4.31421235e-01 -3.68636899e+00
   1.54655037e+00  4.50687376e-01  9.57258288e-01 -5.91114258e-02
  -1.04685036e+00  2.94216117e+00  3.66487458e+00 -2.18496945e+00
  -1.70954219e+00  3.10055317e+00 -2.65695028e+00  1.15353025e+00
  -1.86150103e+00  8.35741167e-01 -4.10712766e-01 -2.20594022e+00
  -1.07736218e+00  5.42943260e-01  9.59448795e-01  1.38817804e+00
  -1.09345605e+00  3.66193113e-16 -1.22842028e-15  2.66057766e-16
  -2.96091820e-01  1.69664374e+00 -2.53553445e-16  4.61181259e-16
   4.89844583e-17  4.09439402e+00  5.33129443e+00  4.24833915e-17
   3.82589538e-17  1.78434010e-16  0.00000000e+00 -5.01966412e-17]]",35
"[[4.30716129e+00 2.40231618e+00 1.93398207e+00 8.04177610e-03
  8.70047809e-01 5.49735604e-03 1.11859731e+00 4.54984558e+00
  2.74777403e+00 3.36779576e-01 3.32624720e+00 6.05976223e-01
  1.12288229e+00 6.61430140e-01 1.03341448e-01 6.18082665e-02
  1.34730818e-01 1.20883583e+00 1.87876459e-02 4.85817934e+00
  6.75955251e-01 1.69764598e-01 4.02040987e-02 4.21807642e+00
  8.60239453e-01 6.39683237e-02 3.12694118e-01 2.54140709e-02
  3.37915858e-01 2.83622292e+00 4.17880164e+00 1.55960464e+00
  9.68999619e-01 3.14420942e+00 2.14743266e+00 4.30744903e-01
  1.15750646e+00 2.57218223e-01 5.89151047e-02 1.41884693e+00
  3.51883103e-01 8.63182293e-02 3.04627062e-01 6.32392253e-01
  3.83090275e-01 7.61574861e-31 7.78444149e-31 7.01819987e-31
  3.33054568e-02 8.63590735e-01 6.60207136e-31 5.61850121e-31
  5.61259824e-31 5.81851282e+00 9.55194973e+00 1.69069110e-31
  1.06843969e-31 1.36649890e-31 0.00000000e+00 4.21064078e-32]]","[[ 3.52374274e+00  2.80446565e+00  2.44854961e+00  4.15823029e-02
  -1.51129520e+00  1.26677478e-01 -1.70208085e+00  3.79019982e+00
  -2.82371878e+00  1.05706634e+00  3.16288313e+00  1.45616600e+00
  -1.84685683e+00  1.30488402e+00  5.60794749e-01  4.40757089e-01
   6.28148486e-01 -2.07071789e+00  3.04468123e-01 -3.94197509e+00
  -1.27341346e+00 -6.79953544e-01 -4.46919674e-01 -3.70265109e+00
   1.53918790e+00  4.52206315e-01  9.56471692e-01 -8.01328175e-02
  -1.04998881e+00  2.94580583e+00  3.68310713e+00 -2.18644235e+00
  -1.71119023e+00  3.10262640e+00 -2.67210956e+00  1.15440637e+00
  -1.86055389e+00  8.30202364e-01 -4.09342482e-01 -2.22402836e+00
  -1.08348918e+00  5.45976328e-01  9.59301276e-01  1.38816351e+00
  -1.09329569e+00  4.90537953e-16 -1.07665242e-15  4.14348430e-16
  -2.93912213e-01  1.70595258e+00 -4.47493430e-16  3.03698621e-16
   7.17294094e-17  4.08182136e+00  5.32504022e+00  8.08906500e-17
   4.41078944e-17  1.60590609e-16  0.00000000e+00  5.71752893e-18]]",36
"[[4.38163772e+00 2.46409910e+00 1.97599847e+00 7.98131972e-03
  8.80398997e-01 5.94020015e-03 1.13180956e+00 4.65355896e+00
  2.79509745e+00 3.45519657e-01 3.39138315e+00 6.23999351e-01
  1.14567942e+00 6.68885497e-01 1.05536004e-01 6.32012990e-02
  1.37303031e-01 1.24786365e+00 2.02940124e-02 4.97328864e+00
  6.81430141e-01 1.72025063e-01 4.34028519e-02 4.32467826e+00
  8.72976587e-01 6.55018665e-02 3.18533314e-01 2.59965865e-02
  3.46115334e-01 2.89639029e+00 4.28603474e+00 1.59213703e+00
  9.89061626e-01 3.20974468e+00 2.20538532e+00 4.39865555e-01
  1.17998515e+00 2.60602028e-01 5.98810204e-02 1.46222805e+00
  3.61404762e-01 8.87375822e-02 3.10690740e-01 6.45194361e-01
  3.91046354e-01 7.58786776e-31 8.16743137e-31 7.06201171e-31
  3.37081039e-02 8.87102149e-01 6.73283751e-31 6.48899578e-31
  5.56459119e-31 5.91567920e+00 9.73150244e+00 1.78663218e-31
  1.05775530e-31 1.35283391e-31 0.00000000e+00 4.26678831e-32]]","[[ 3.51422127e+00  2.81694583e+00  2.45139653e+00  3.29562556e-02
  -1.49819345e+00  1.36321559e-01 -1.68807204e+00  3.79745932e+00
  -2.81484492e+00  1.06139550e+00  3.16028004e+00  1.46573603e+00
  -1.84663239e+00  1.29301121e+00  5.61530510e-01  4.41526839e-01
   6.27939716e-01 -2.08973498e+00  3.15182493e-01 -3.95236513e+00
  -1.25668153e+00 -6.74871710e-01 -4.62234324e-01 -3.71810946e+00
   1.53134967e+00  4.53603556e-01  9.55514209e-01 -1.01044548e-01
  -1.05259399e+00  2.94876450e+00  3.70082895e+00 -2.18718006e+00
  -1.71255890e+00  3.10377564e+00 -2.68672655e+00  1.15484542e+00
  -1.85903508e+00  8.24357169e-01 -4.07842568e-01 -2.24156216e+00
  -1.08933523e+00  5.48672109e-01  9.58817199e-01  1.38764405e+00
  -1.09253399e+00  3.72002767e-16 -1.18365769e-15  2.66145692e-16
  -2.91644813e-01  1.71465407e+00 -5.43024826e-16  5.77742882e-16
   9.30502092e-17  4.06778579e+00  5.31700946e+00  1.79031519e-16
   3.96971049e-17  1.44531548e-16  0.00000000e+00 -2.61997087e-17]]",37
"[[4.45409090e+00 2.52562047e+00 2.01741357e+00 7.92960641e-03
  8.90107225e-01 6.41267874e-03 1.14429896e+00 4.75588800e+00
  2.84087502e+00 3.54184894e-01 3.45507078e+00 6.41961284e-01
  1.16802994e+00 6.75886236e-01 1.07713436e-01 6.45749895e-02
  1.39846501e-01 1.28721589e+00 2.18760390e-02 5.08715886e+00
  6.86381478e-01 1.74156394e-01 4.67310073e-02 4.43084421e+00
  8.85235489e-01 6.70225649e-02 3.24270060e-01 2.66897397e-02
  3.54177169e-01 2.95577095e+00 4.39323760e+00 1.62407598e+00
  1.00889286e+00 3.27418111e+00 2.26331513e+00 4.48810901e-01
  1.20199216e+00 2.63820224e-01 6.08163840e-02 1.50576972e+00
  3.70905004e-01 9.11255080e-02 3.16625032e-01 6.57725691e-01
  3.98781480e-01 7.79967347e-31 8.31140884e-31 7.02753889e-31
  3.40902817e-02 9.10485393e-01 6.76464316e-31 6.66841485e-31
  5.52620363e-31 6.00972451e+00 9.90673187e+00 1.76876586e-31
  1.04717774e-31 1.36560402e-31 0.00000000e+00 4.22412043e-32]]","[[ 3.50378236e+00  2.82878552e+00  2.45359284e+00  2.43596973e-02
  -1.48443372e+00  1.45751939e-01 -1.67356162e+00  3.80354318e+00
  -2.80489043e+00  1.06534879e+00  3.15666436e+00  1.47473211e+00
  -1.84583681e+00  1.28071263e+00  5.62235100e-01  4.42159236e-01
   6.27727686e-01 -2.10842543e+00  3.25913111e-01 -3.96160743e+00
  -1.23948291e+00 -6.69445648e-01 -4.77347536e-01 -3.73283796e+00
   1.52308936e+00  4.54887783e-01  9.54419545e-01 -1.21812720e-01
  -1.05467977e+00  2.95111617e+00  3.71812598e+00 -2.18723205e+00
  -1.71370326e+00  3.10409709e+00 -2.70086772e+00  1.15487711e+00
  -1.85699800e+00  8.18238007e-01 -4.06226842e-01 -2.25857798e+00
  -1.09491935e+00  5.51035149e-01  9.58020701e-01  1.38665945e+00
  -1.09119533e+00  5.04415104e-16 -9.15074813e-16  2.99653748e-16
  -2.89299333e-01  1.72278339e+00 -5.88288414e-16  3.63664715e-16
   4.22020137e-17  4.05241761e+00  5.30736642e+00  1.61128367e-16
   3.57273944e-17  1.81360411e-16  0.00000000e+00 -2.35797378e-17]]",38
