[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.00554254 0.6215346  0.91999762 0.74617895 0.3232227  0.50188751
 0.00731705 0.95377359 0.67801278 0.38449981 0.63771613 0.39663374
 0.20815295 0.17663277 0.99055602 0.07536342 0.26189396 0.58108386
 0.34016459 0.54157182 0.53798103 0.31721977 0.02904992 0.27281654]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[0.00834032 0.61873682 0.91719984 0.74897673 0.32602048 0.49908973
 0.00451927 0.95657137 0.675215   0.38729759 0.63491835 0.39383596
 0.20535517 0.17383499 0.98775824 0.0781612  0.26469174 0.57828608
 0.34296237 0.53877404 0.54077881 0.32001755 0.02625214 0.27561432]",2
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.12325689  0.73365339  1.03211641  0.8638933   0.44093705  0.6140063
 -0.1103973   1.07148794  0.79013157  0.50221416  0.52000178  0.50875253
  0.32027174  0.05891842  1.10267481 -0.03675537  0.14977517  0.46336951
  0.45787894  0.42385747  0.42586224  0.20510098  0.14116871  0.16069775]",3
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.12198255  0.73492773  1.03084207  0.86261896  0.44221139  0.61273196
 -0.10912296  1.07276228  0.78885723  0.50093982  0.52127612  0.51002687
  0.3189974   0.05764408  1.10140047 -0.03548103  0.15104951  0.46209517
  0.4566046   0.42258313  0.4245879   0.20637532  0.13989437  0.16197209]",4
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.13418773  0.72272255  1.01863689  0.85041378  0.45441657  0.60052678
 -0.09691778  1.0605571   0.77665205  0.51314501  0.5334813   0.52223205
  0.33120258  0.06984927  1.08919529 -0.02327585  0.13884433  0.47430035
  0.46880979  0.41037794  0.43679308  0.19417014  0.15209955  0.14976691]",5
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.17276998  0.6841403   1.05721913  0.88899602  0.49299882  0.56194453
 -0.05833553  1.02197485  0.81523429  0.47456276  0.57206355  0.5608143
  0.29262034  0.10843151  1.05061304 -0.0618581   0.17742658  0.43571811
  0.43022754  0.44896019  0.39821083  0.23275238  0.1135173   0.18834915]",6
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.10931125  0.62068157  1.12067786  0.8255373   0.55645754  0.62540326
  0.00512319  0.95851613  0.87869302  0.53802148  0.63552227  0.62427303
  0.35607906  0.17189024  0.98715432 -0.12531682  0.11396785  0.37225938
  0.36676881  0.38550147  0.33475211  0.29621111  0.17697603  0.25180788]",7
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.0530936   0.56446392  1.17689552  0.88175495  0.6126752   0.5691856
 -0.05109447  1.01473378  0.82247536  0.48180383  0.69173993  0.68049068
  0.29986141  0.11567258  0.93093666 -0.06909916  0.17018551  0.31604173
  0.42298647  0.44171912  0.27853445  0.35242876  0.12075837  0.30802553]",8
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.08167135  0.53588617  1.20547327  0.91033271  0.64125295  0.54060785
 -0.02251671  1.04331153  0.85105311  0.51038158  0.72031768  0.70906843
  0.27128365  0.08709483  0.95951441 -0.09767692  0.19876326  0.28746397
  0.45156422  0.41314137  0.3071122   0.32385101  0.09218062  0.33660329]",9
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.07172436  0.52593918  1.19552628  0.90038572  0.63130596  0.55055484
 -0.01256972  1.03336455  0.8610001   0.52032857  0.73026467  0.71901542
  0.26133666  0.07714784  0.9694614  -0.08772993  0.18881627  0.29741096
  0.44161723  0.42308836  0.31705919  0.333798    0.10212761  0.3266563 ]",10
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.07109039  0.52657315  1.19489231  0.89975175  0.63067199  0.55118881
 -0.01320369  1.03399852  0.86036613  0.5196946   0.7296307   0.71964939
  0.26197064  0.07651387  0.96882743 -0.08709596  0.1881823   0.29804493
  0.44098326  0.42372233  0.31642522  0.33443197  0.10149364  0.32729027]",11
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.07038668  0.52586943  1.19418859  0.89904803  0.6313757   0.55189252
 -0.01249998  1.0332948   0.85966242  0.51899089  0.73033441  0.71894568
  0.26126692  0.07721758  0.96812372 -0.08639224  0.18747859  0.29874865
  0.44027955  0.42442604  0.31712894  0.33513569  0.10219735  0.32799398]",12
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.07689991  0.5193562   1.18767536  0.8925348   0.63788894  0.55840575
 -0.01901321  1.02678157  0.86617565  0.52550412  0.72382118  0.72545891
  0.25475369  0.08373081  0.96161049 -0.09290547  0.18096535  0.29223542
  0.44679278  0.41791281  0.3106157   0.32862245  0.10871059  0.32148075]",13
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.05012788  0.54612823  1.21444739  0.91930683  0.61111691  0.58517778
 -0.04578524  1.00000955  0.83940362  0.55227614  0.7505932   0.69868689
  0.28152571  0.11050284  0.93483846 -0.06613345  0.15419333  0.31900744
  0.42002075  0.39114079  0.28384368  0.35539448  0.08193856  0.34825277]",14
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.00467712  0.50067746  1.25989815  0.87385606  0.56566614  0.63062855
 -0.091236    1.04546031  0.79395286  0.59772691  0.79604397  0.74413765
  0.23607495  0.06505207  0.98028923 -0.11158422  0.1996441   0.36445821
  0.46547152  0.43659155  0.32929444  0.30994371  0.12738933  0.39370354]",15
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.00798835  0.49736623  1.26320939  0.87054482  0.56235491  0.63393978
 -0.09454724  1.04214908  0.79726409  0.59441567  0.79273273  0.74744889
  0.23938618  0.06174084  0.97697799 -0.11489545  0.20295533  0.36114697
  0.46216029  0.43990279  0.32598321  0.31325495  0.12407809  0.3903923 ]",16
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.02849342  0.47686116  1.24270432  0.85003976  0.58285997  0.61343472
 -0.1150523   1.06265414  0.81776916  0.57391061  0.8132378   0.72694382
  0.25989125  0.0822459   0.99748306 -0.13540051  0.18245027  0.38165204
  0.44165522  0.41939772  0.30547815  0.29274988  0.10357303  0.41089737]",17
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[-0.0038839   0.44448385  1.27508164  0.81766245  0.61523729  0.5810574
 -0.08267499  1.03027683  0.78539184  0.5415333   0.78086048  0.75932114
  0.22751393  0.11462322  1.02986037 -0.16777783  0.15007295  0.41402935
  0.47403254  0.45177504  0.27310083  0.26037257  0.07119571  0.44327468]",18
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.00341019  0.43718976  1.26778755  0.82495654  0.6079432   0.57376331
 -0.0753809   1.03757092  0.79268593  0.53423921  0.78815457  0.76661523
  0.22021984  0.10732913  1.03715446 -0.16048374  0.14277886  0.42132344
  0.48132663  0.44448095  0.28039492  0.26766666  0.0784898   0.45056877]",19
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.06061328  0.49439285  1.32499064  0.88215962  0.55074011  0.6309664
 -0.13258399  0.98036783  0.84988902  0.5914423   0.84535766  0.82381832
  0.16301675  0.05012604  0.97995137 -0.21768683  0.19998195  0.47852653
  0.42412354  0.50168404  0.33759801  0.21046357  0.13569289  0.39336568]",20
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.00518689  0.43896646  1.38041703  0.93758602  0.6061665   0.68639279
 -0.18801038  1.03579422  0.79446263  0.5360159   0.90078405  0.76839193
  0.21844315 -0.00530035  0.92452498 -0.16226044  0.14455556  0.53395292
  0.36869714  0.55711043  0.3930244   0.15503718  0.0802665   0.44879207]",21
