[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.34817114  0.16413406  0.79182904 -0.17382089 -0.20511888  1.3768314
  0.08582433  1.44573529 -0.68989585  0.14858899 -0.35444713 -0.65718711]",1
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.59034432 -0.59369276  0.03400222  0.58400593  0.55270794  0.61900458
  0.84365116  2.20356211  0.06793098  0.90641582 -1.11227395  0.10063971]",2
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.80784833 -1.81119677 -1.18350179 -0.63349808 -0.66479607  1.83650858
 -0.37385285  3.42106612  1.28543499 -0.31108819  0.10523006 -1.1168643 ]",3
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.17981575 -2.43922935 -0.55546921 -1.26153066 -1.29282864  1.20847601
  0.25417972  2.79303354  1.91346756 -0.93912077  0.73326263 -1.74489687]",4
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 0.94320657 -2.67583852 -0.79207839 -1.02492148 -1.52943782  0.97186683
  0.01757054  3.02964272  2.15007674 -1.17572994  0.49665346 -1.98150605]",5
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.08705539 -2.81968734 -0.64822958 -1.16877029 -1.385589    1.11571565
 -0.12627827  3.17349154  2.00622792 -1.31957876  0.35280464 -2.12535486]",6
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.71906618 -2.18767655 -0.01621878 -1.80078108 -2.0175998   1.74772644
 -0.75828906  3.80550233  1.37421713 -0.68756797  0.98481543 -1.49334407]",7
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.41180622 -2.4949365   0.29104117 -1.49352113 -1.71033984  1.44046648
 -0.45102911  3.49824237  1.68147709 -0.99482793  1.29207539 -1.80060403]",8
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.46340854 -2.44333419  0.34264349 -1.54512345 -1.76194216  1.4920688
 -0.39942679  3.54984469  1.62987477 -0.94322561  1.24047307 -1.74900171]",9
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.58216541 -2.32457732  0.22388663 -1.42636658 -1.64318529  1.61082566
 -0.51818365  3.43108783  1.74863163 -1.06198247  1.12171621 -1.86775858]",10
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.50086862 -2.40587411  0.30518342 -1.34506979 -1.72448209  1.52952887
 -0.43688686  3.34979104  1.82992843 -1.14327926  1.203013   -1.78646178]",11
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[ 1.43963846 -2.46710427  0.24395326 -1.28383963 -1.78571224  1.59075903
 -0.3756567   3.28856088  1.76869827 -1.0820491   1.26424316 -1.84769194]",12
